Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2015	500147	2015:500147	1086.02541148042	281.001450768727	15	0.0017165981163473	GenTGN:Match
2016	500147	2016:500147	865.685985075837	238.829354385741	16	0.00249596686589057	GenTGN:Match
2011	600020	2011:600020	762.581011590903	249.003745585131	14	0.00907845608987141	Gen:Match
2012	600020	2012:600020	681.942805312277	194.370236791991	16	0.00316796780499306	Gen:Match
2013	600020	2013:600020	1073.60927659031	293.996429637771	21	0.00158555593678001	Gen:Match
2014	600020	2014:600020	1438.52059948859	410.96250102048	20	0.00239333905220894	Gen:Match
2015	600020	2015:600020	1212.68309195861	302.579846755794	21	0.000690789633237455	Gen:Match
2016	600020	2016:600020	1023.44371492043	262.109759147798	22	0.000815850884643912	Gen:Match
2011	600041	2011:600041	3556.99447042877	286.063113291563	245	8.03803928765108e-28	ISSTGN:Match
2012	600041	2012:600041	3382.99943452336	247.770244411477	247	5.68027311550093e-32	ISSTGN:Match
2013	600041	2013:600041	5075.36635514873	713.746556318591	13	1.22901021245594e-05	FamTGN:Match
2014	600041	2014:600041	4911.86455437523	857.72056753085	12	0.000132861257887644	FamTGN:Match
2015	600041	2015:600041	3881.02458677541	765.716956576907	12	0.000361442263099571	FamTGN:Match
2016	600041	2016:600041	5380.2455829457	925.111268207374	10	0.000254398385233538	FamTGN:Match
2011	600021	2011:600021	1208.08042132505	101.281239431184	181	1.52127379335705e-24	ClaTGN:Match
2012	600021	2012:600021	1108.18981314423	95.2534683572377	183	9.53655799266382e-24	ClaTGN:Match
2013	600021	2013:600021	1407.78158312742	100.284925253177	218	2.79743852266934e-32	ClaTGN:Match
2014	600021	2014:600021	1296.83189501535	98.7691526088186	207	5.16030960413375e-29	ClaTGN:Match
2015	600021	2015:600021	1354.63362005645	102.369908791555	210	1.94868215617761e-29	ClaTGN:Match
2016	600021	2016:600021	1524.56160544729	123.039320885754	197	2.043531616075e-26	ClaTGN:Match
2011	400439	2011:400439	3556.99447042877	286.063113291563	245	8.03803928765108e-28	ISSTGN:Match
2012	400439	2012:400439	3382.99943452336	247.770244411477	247	5.68027311550093e-32	ISSTGN:Match
2013	400439	2013:400439	5075.36635514873	713.746556318591	13	1.22901021245594e-05	FamTGN:Match
2014	400439	2014:400439	4911.86455437523	857.72056753085	12	0.000132861257887644	FamTGN:Match
2015	400439	2015:400439	3881.02458677541	765.716956576907	12	0.000361442263099571	FamTGN:Match
2016	400439	2016:400439	5380.2455829457	925.111268207374	10	0.000254398385233538	FamTGN:Match
2011	600054	2011:600054	3370.57428145953	212.884810704749	292	3.73390823718477e-41	ISSCAAP:Match
2012	600054	2012:600054	3451.55670741753	206.490246373446	276	9.1492243006837e-44	ISSCAAP:Match
2013	600054	2013:600054	3599.645889693	1225.73776166913	12	0.0135269164050576	ISSTGN:Match
2014	600054	2014:600054	3417.56419840989	1233.26135974056	13	0.0169254826405164	ISSTGN:Match
2015	600054	2015:600054	2476.55428769338	1012.50258933228	19	0.0249501013352775	ISSTGN:Match
2016	600054	2016:600054	2638.65720715567	913.119849773005	14	0.0126552479650221	ISSTGN:Match
2011	490058	2011:490058	2527.70483601988	586.982937642555	18	0.000478479090894637	FamTGN:Match
2012	490058	2012:490058	2682.66838292867	741.82959739104	17	0.00231806724056386	FamTGN:Match
2013	490058	2013:490058	2008.9324444179	507.188743952962	20	0.000837742470980698	FamTGN:Match
2014	490058	2014:490058	1797.14385080179	468.765508025252	18	0.00132967650404725	FamTGN:Match
2015	490058	2015:490058	2669.75489786342	860.987371616295	18	0.00649331357177394	FamTGN:Match
2016	490058	2016:490058	2424.61967866135	706.87098646366	17	0.0034350724689252	FamTGN:Match
2011	600249	2011:600249	3099.70065944704	671.426291154573	17	0.000285835889257867	Fam:Match
2012	600249	2012:600249	3238.01026824294	662.94274302852	18	0.000139689178501964	Fam:Match
2013	600249	2013:600249	3891.65265762875	691.347436994777	26	7.39173712046485e-06	Fam:Match
2014	600249	2014:600249	3759.03945110281	755.692525121451	24	4.97128056527522e-05	Fam:Match
2015	600249	2015:600249	3886.16910040189	790.338434314085	24	5.72954189202972e-05	Fam:Match
2016	600249	2016:600249	3911.36007831586	810.578950106002	25	6.47423853257308e-05	Fam:Match
2015	290002	2015:290002	3808.78314920308	557.700660487526	35	7.36477541516782e-08	TaxonKey:Match
2011	600056	2011:600056	2571.01342832464	217.234088511183	130	2.46053752911306e-22	ISSTGN:Match
2012	600056	2012:600056	2359.48796413908	192.890834174252	133	1.79738334380779e-23	ISSTGN:Match
2013	600056	2013:600056	2501.9141682651	185.611084532782	144	3.04448799805662e-27	ISSTGN:Match
2014	600056	2014:600056	2664.89920030437	195.939482999351	147	9.89907401585098e-28	ISSTGN:Match
2015	600056	2015:600056	2769.55377176819	210.718098999902	149	1.23345284264653e-26	ISSTGN:Match
2016	600056	2016:600056	2669.86877603054	202.31860870098	146	1.28759416825236e-26	ISSTGN:Match
2011	601366	2011:601366	2245.96779364602	477.200169798964	20	0.000153633504654635	GenTGN:Match
2012	601366	2012:601366	2475.17247955948	482.573882953805	19	7.02672461603148e-05	GenTGN:Match
2013	601366	2013:601366	3595.82475122376	932.569913746716	10	0.00387169726592371	TaxonKey:Match
2014	601366	2014:601366	3648.37539016384	944.178866978817	10	0.00382321270642304	TaxonKey:Match
2015	601366	2015:601366	3160.70841093154	788.308790512526	11	0.00248013100388447	TaxonKey:Match
2016	601366	2016:601366	3418.43565629875	906.261032193429	11	0.00364941776989448	TaxonKey:Match
2011	602503	2011:602503	2164.50344765517	148.726309937298	137	1.62063899150603e-29	ISSTGN:Match
2012	602503	2012:602503	1793.14873765976	126.992926854806	141	1.05375068517405e-28	ISSTGN:Match
2013	602503	2013:602503	578.515104305899	199.078830876422	12	0.0142919363449337	Fam:Match
2014	602503	2014:602503	2129.98796654175	143.334591251037	145	7.25999503308064e-31	ISSTGN:Match
2015	602503	2015:602503	1843.61061829963	151.030892481577	162	1.11730876481023e-24	ISSTGN:Match
2016	602503	2016:602503	2027.35000512537	146.016334608191	156	5.39408168883112e-29	ISSTGN:Match
2011	400163	2011:400163	3370.57428145953	212.884810704749	292	3.73390823718477e-41	ISSCAAP:Match
2012	400163	2012:400163	3451.55670741753	206.490246373446	276	9.1492243006837e-44	ISSCAAP:Match
2013	400163	2013:400163	3599.645889693	1225.73776166913	12	0.0135269164050576	ISSTGN:Match
2014	400163	2014:400163	3417.56419840989	1233.26135974056	13	0.0169254826405164	ISSTGN:Match
2015	400163	2015:400163	2476.55428769338	1012.50258933228	19	0.0249501013352775	ISSTGN:Match
2016	400163	2016:400163	2638.65720715567	913.119849773005	14	0.0126552479650221	ISSTGN:Match
2011	604943	2011:604943	3556.99447042877	286.063113291563	245	8.03803928765108e-28	ISSTGN:Match
2012	604943	2012:604943	3382.99943452336	247.770244411477	247	5.68027311550093e-32	ISSTGN:Match
2013	604943	2013:604943	3908.31757206151	269.578879895537	292	3.18140395937459e-36	ISSTGN:Match
2014	604943	2014:604943	3813.39933021311	267.157880514236	280	4.43640945731552e-35	ISSTGN:Match
2015	604943	2015:604943	4081.31284319507	277.679628952918	292	5.84903441608093e-37	ISSTGN:Match
2016	604943	2016:604943	4399.98474800354	283.657501358743	287	8.493443183175e-40	ISSTGN:Match
2011	400062	2011:400062	2796.24356420789	447.513633834887	20	5.32037468675586e-06	FamTGN:Match
2012	400062	2012:400062	2418.84972332981	378.124920142584	23	1.94910740818807e-06	FamTGN:Match
2013	400062	2013:400062	1926.44711938104	406.607960005136	28	6.16149540933636e-05	FamTGN:Match
2014	400062	2014:400062	2343.65629178725	368.302643851859	27	9.70684834940723e-07	FamTGN:Match
2015	400062	2015:400062	2367.83723947346	315.200472017059	30	2.79468742590543e-08	FamTGN:Match
2016	400062	2016:400062	2094.31919258444	372.381262944847	25	8.64466725267002e-06	FamTGN:Match
2011	600669	2011:600669	2321.44436219087	137.040942164299	246	3.9128019216033e-43	ISSTGN:Match
2012	600669	2012:600669	2021.50256470977	121.043424203155	245	2.85814503294679e-42	ISSTGN:Match
2013	600669	2013:600669	2221.77400491102	125.94712900096	266	1.34152035325517e-46	ISSTGN:Match
2014	600669	2014:600669	2347.6999664842	155.019267439971	271	6.33046949977244e-38	ISSTGN:Match
2015	600669	2015:600669	2151.24747393706	124.336620476328	281	4.07440118730796e-46	ISSTGN:Match
2016	600669	2016:600669	2189.69527553041	139.300090430185	256	2.15829654692084e-39	ISSTGN:Match
2011	390013	2011:390013	4737.48943457238	671.946810162733	28	1.40182818921936e-07	TaxonKey:Match
2012	390013	2012:390013	3562.15995354983	714.153421103323	32	2.22325500118029e-05	TaxonKey:Match
2013	390013	2013:390013	4756.39119923723	659.138184658331	33	3.39197390305448e-08	TaxonKey:Match
2014	390013	2014:390013	5211.3373979405	733.963823700168	34	3.94459627600169e-08	TaxonKey:Match
2015	390013	2015:390013	5096.86878419101	754.45819723716	36	7.91509625801311e-08	TaxonKey:Match
2016	390013	2016:390013	5455.71982265898	853.207712549178	37	2.07178290113578e-07	TaxonKey:Match
2011	601752	2011:601752	7051.34150889836	949.654538234627	40	5.62815869685794e-09	Gen:Match
2012	601752	2012:601752	6898.30315238546	964.897919466044	37	2.09352726149047e-08	Gen:Match
2013	601752	2013:601752	3483.21566482466	640.059052226159	10	0.000409900662867069	TaxonKey:Match
2014	601752	2014:601752	3780.5457268051	608.702313919592	10	0.000156815175765775	TaxonKey:Match
2015	601752	2015:601752	3617.84998004251	546.653381410536	10	9.72220411469525e-05	TaxonKey:Match
2016	601752	2016:601752	3807.02655610901	632.132030479922	10	0.000196990194222335	TaxonKey:Match
2011	590024	2011:590024	4397.6360176606	836.162900773266	11	0.000368426282131833	GenTGN:Match
2012	590024	2012:590024	4611.12385857574	572.234846604867	44	3.92288826960949e-10	FamTGN:Match
2013	590024	2013:590024	4143.75340434455	752.569471709883	10	0.000377178065514812	GenTGN:Match
2014	590024	2014:590024	4350.90351243543	603.287414427832	10	5.0177331383176e-05	GenTGN:Match
2015	590024	2015:590024	3613.32580586386	746.850891685698	12	0.000520588440454032	GenTGN:Match
2016	590024	2016:590024	4667.27256296971	842.152315895993	11	0.000246816228634216	GenTGN:Match
2011	690684	2011:690684	4397.6360176606	836.162900773266	11	0.000368426282131833	GenTGN:Match
2012	690684	2012:690684	4611.12385857574	572.234846604867	44	3.92288826960949e-10	FamTGN:Match
2013	690684	2013:690684	4143.75340434455	752.569471709883	10	0.000377178065514812	GenTGN:Match
2014	690684	2014:690684	4350.90351243543	603.287414427832	10	5.0177331383176e-05	GenTGN:Match
2015	690684	2015:690684	3613.32580586386	746.850891685698	12	0.000520588440454032	GenTGN:Match
2016	690684	2016:690684	4667.27256296971	842.152315895993	11	0.000246816228634216	GenTGN:Match
2011	500716	2011:500716	5333.83248826879	1634.02424039587	13	0.00677528654058974	ISSTGN:Match
2012	500716	2012:500716	4144.45364404903	1443.21654761143	15	0.0123118429273329	ISSTGN:Match
2013	500716	2013:500716	5716.09076247384	1383.46512127082	16	0.000887355733550652	ISSTGN:Match
2014	500716	2014:500716	6465.51610070665	1564.43051131181	16	0.000885374374726341	ISSTGN:Match
2015	500716	2015:500716	5922.26466206949	1370.33324236743	16	0.000604746067125835	ISSTGN:Match
2016	500716	2016:500716	7397.95065595889	1845.31651829231	16	0.00113819455084024	ISSTGN:Match
2011	602508	2011:602508	5333.83248826879	1634.02424039587	13	0.00677528654058974	ISSTGN:Match
2012	602508	2012:602508	4144.45364404903	1443.21654761143	15	0.0123118429273329	ISSTGN:Match
2013	602508	2013:602508	5716.09076247384	1383.46512127082	16	0.000887355733550652	ISSTGN:Match
2014	602508	2014:602508	6465.51610070665	1564.43051131181	16	0.000885374374726341	ISSTGN:Match
2015	602508	2015:602508	5922.26466206949	1370.33324236743	16	0.000604746067125835	ISSTGN:Match
2016	602508	2016:602508	7397.95065595889	1845.31651829231	16	0.00113819455084024	ISSTGN:Match
2011	600687	2011:600687	1724.1588880663	327.617778099519	38	6.24863274054154e-06	ISSTGN:Match
2012	600687	2012:600687	1788.041354202	478.938628144415	34	0.000712327229231788	ISSTGN:Match
2013	600687	2013:600687	2341.27807785134	509.468870753443	40	4.44664219017083e-05	ISSTGN:Match
2014	600687	2014:600687	2121.93487390905	423.049999752954	38	1.34336612856395e-05	ISSTGN:Match
2015	600687	2015:600687	2262.50034348937	491.63306608061	45	3.54541216897362e-05	ISSTGN:Match
2016	600687	2016:600687	2175.53367428376	429.722434193154	40	1.02756116064632e-05	ISSTGN:Match
2011	604642	2011:604642	2243.1994126678	277.896547248141	14	2.02676418977029e-06	TaxonKey:Match
2012	604642	2012:604642	2472.21847224923	268.8082836253	14	4.70960093963456e-07	TaxonKey:Match
2013	604642	2013:604642	2437.80818756921	350.94527598626	13	1.54644088695152e-05	TaxonKey:Match
2014	604642	2014:604642	2548.73589470851	430.038024072504	12	9.91968305771097e-05	TaxonKey:Match
2015	604642	2015:604642	1855.25247987914	412.32637333449	14	0.000597863878586496	TaxonKey:Match
2016	604642	2016:604642	2451.66462475948	344.320250204617	14	7.81278743097869e-06	TaxonKey:Match
2011	600807	2011:600807	1654.94529653513	404.0943110521	22	0.000517188884535493	FamTGN:Match
2012	600807	2012:600807	1734.99169981818	456.154228571103	22	0.00103824521454049	FamTGN:Match
2014	600807	2014:600807	1581.48191849749	338.239252434851	24	0.000104471369151226	FamTGN:Match
2015	600807	2015:600807	1560.21960819006	373.654974150038	26	0.000315275248786271	FamTGN:Match
2016	600807	2016:600807	1434.33035269681	314.125917258333	25	0.000125181711314527	FamTGN:Match
2011	290006	2011:290006	3517.24056715197	574.159719018435	85	2.79608885680122e-08	ISSTGN:Match
2012	290006	2012:290006	3689.46053106122	1377.13904766901	12	0.0214435474378162	TaxonKey:Match
2013	290006	2013:290006	2746.6146839874	803.414944595082	12	0.00573664337649618	TaxonKey:Match
2014	290006	2014:290006	2924.36099355447	919.489843074823	12	0.0087546631290466	TaxonKey:Match
2015	290006	2015:290006	3233.85546025619	981.409356201578	13	0.00639840672366217	TaxonKey:Match
2016	290006	2016:290006	3151.8502867302	978.195851990261	13	0.00732580849877465	TaxonKey:Match
2011	400405	2011:400405	3354.53430281994	1177.94452216469	13	0.0146829819889009	TaxonKey:Match
2012	400405	2012:400405	2270.70313858708	815.976456247663	15	0.0146682575789245	TaxonKey:Match
2013	400405	2013:400405	2191.26863633374	757.059179095503	15	0.0117704641957612	TaxonKey:Match
2014	400405	2014:400405	2500.93138318491	894.033466320094	15	0.0142542566991006	TaxonKey:Match
2015	400405	2015:400405	2357.03845081859	897.224212973132	15	0.0199012126950388	TaxonKey:Match
2016	400405	2016:400405	2357.85826104807	881.798788446805	15	0.0181602387905256	TaxonKey:Match
2011	690896	2011:690896	3718.59248594136	335.054827960941	101	3.92796557310378e-19	ISSTGN:Match
2012	690896	2012:690896	3543.84539179508	380.539064848109	96	4.86759363324688e-15	ISSTGN:Match
2013	690896	2013:690896	4022.97315352321	365.479363140996	107	2.996787364825e-19	ISSTGN:Match
2014	690896	2014:690896	4183.21886719193	367.294833853081	106	4.73003903645197e-20	ISSTGN:Match
2015	690896	2015:690896	4120.89852272641	389.903666480438	109	2.36041668315243e-18	ISSTGN:Match
2016	690896	2016:690896	3957.17369746993	393.902062699631	104	5.84245650658684e-17	ISSTGN:Match
2011	600076	2011:600076	3457.68622127908	906.741899741225	11	0.0034106913584213	TaxonKey:Match
2012	600076	2012:600076	2974.40344580568	673.774288525487	11	0.00130515999960871	TaxonKey:Match
2013	600076	2013:600076	2337.3822932015	420.640864210232	56	8.27130832590821e-07	Fam:Match
2014	600076	2014:600076	3088.75750643694	880.355583384523	13	0.00431353567681562	TaxonKey:Match
2015	600076	2015:600076	5446.33468814657	1676.21310489216	12	0.00774637475669378	TaxonKey:Match
2016	600076	2016:600076	4100.37096814346	1111.93005786673	10	0.00501588539632791	TaxonKey:Match
2011	604964	2011:604964	4602.2870767732	871.869549847684	34	8.10773999113758e-06	ISSTGN:Match
2012	604964	2012:604964	5304.25242478612	799.901489824458	32	2.06510709364284e-07	ISSTGN:Match
2013	604964	2013:604964	3771.02431253758	1096.17350359165	11	0.00632959785354823	Fam:Match
2014	604964	2014:604964	5342.23598181242	838.621044280807	38	1.98296075893924e-07	ISSTGN:Match
2015	604964	2015:604964	2279.08673912274	370.040873187396	11	0.00010704783623221	Fam:Match
2016	604964	2016:604964	2768.84409111408	577.541577631186	11	0.000729978248852894	Fam:Match
2011	690059	2011:690059	2985.38007160217	460.617186047986	12	4.54285302669862e-05	GenTGN:Match
2012	690059	2012:690059	3451.16235151003	599.983616849604	11	0.000184638101634259	GenTGN:Match
2013	690059	2013:690059	2695.86152436393	395.667961921483	13	1.86679588085259e-05	GenTGN:Match
2014	690059	2014:690059	2974.85980883476	437.472884553213	14	1.26228389642455e-05	GenTGN:Match
2015	690059	2015:690059	2279.77264799663	436.279566973993	16	0.000102630519926544	GenTGN:Match
2016	690059	2016:690059	3887.16807971481	552.925248220889	13	1.37505586003372e-05	GenTGN:Match
2011	600645	2011:600645	2782.94284690109	704.316778056863	11	0.00272469440079282	TaxonKey:Match
2012	600645	2012:600645	2931.87654066664	653.255208711019	10	0.0015146480570871	TaxonKey:Match
2013	600645	2013:600645	3409.57954238319	389.329771009097	35	3.10784704728806e-10	Fam:Match
2014	600645	2014:600645	2905.49807163587	378.269441486247	33	9.35963459829057e-09	Fam:Match
2015	600645	2015:600645	3510.04860694313	422.853119960274	36	8.71587860939947e-10	Fam:Match
2016	600645	2016:600645	3351.91877736455	454.942697657222	42	5.01048201383443e-09	Fam:Match
2011	600027	2011:600027	3459.11062875131	531.205517185581	18	5.32317204168773e-06	GenTGN:Match
2012	600027	2012:600027	2782.57713426546	450.809200142642	18	1.02295620363938e-05	GenTGN:Match
2013	600027	2013:600027	3661.36426691766	674.556790569098	23	1.88203042401356e-05	GenTGN:Match
2014	600027	2014:600027	3986.66974514975	724.22160793989	23	1.5663636498968e-05	GenTGN:Match
2015	600027	2015:600027	4418.5082021084	706.357316421553	23	2.6970708904596e-06	GenTGN:Match
2016	600027	2016:600027	4888.40366337243	785.201889509764	21	4.4281103222538e-06	GenTGN:Match
2011	601722	2011:601722	2097.32883437472	321.216245321876	55	2.3901388809339e-08	Fam:Match
2012	601722	2012:601722	2132.1379962167	312.091659310448	49	1.33187146324621e-08	Fam:Match
2013	601722	2013:601722	2416.52339694106	300.365753468433	70	1.65202773497817e-11	Fam:Match
2014	601722	2014:601722	2315.98726733059	311.709250672161	68	2.56217402191039e-10	Fam:Match
2015	601722	2015:601722	2419.60356507033	296.875142511557	69	1.16908808939022e-11	Fam:Match
2016	601722	2016:601722	2635.12104915471	313.743385941085	65	6.39455774374232e-12	Fam:Match
2011	690676	2011:690676	3583.80634712699	553.065130319247	39	1.25341184300082e-07	FamTGN:Match
2012	690676	2012:690676	3585.50779685904	714.011180558733	37	1.40622806985848e-05	FamTGN:Match
2013	690676	2013:690676	3534.83990064831	561.905804401277	44	1.37996817583917e-07	FamTGN:Match
2014	690676	2014:690676	3597.26887876885	552.277288931543	43	7.2459916465955e-08	FamTGN:Match
2015	690676	2015:690676	4256.65566270769	659.962609222969	42	9.91529466013001e-08	FamTGN:Match
2016	690676	2016:690676	3824.98901901444	628.910547519976	38	4.86366789745531e-07	FamTGN:Match
2011	605094	2011:605094	7223.56342995831	686.685919699818	10	2.34386346190901e-06	GenTGN:Match
2012	605094	2012:605094	6589.62243009021	1450.36021802482	10	0.00139901093524813	GenTGN:Match
2013	605094	2013:605094	6885.69576890859	1005.26993696397	12	2.76564938644002e-05	GenTGN:Match
2014	605094	2014:605094	4175.87414144151	1627.69806727978	14	0.0234927633503021	GenTGN:Match
2015	605094	2015:605094	7647.4896563016	813.552119312439	16	1.12055077473649e-07	GenTGN:Match
2016	605094	2016:605094	7587.79784327773	1026.65598759274	14	5.26381730454395e-06	GenTGN:Match
2011	600716	2011:600716	7223.56342995831	686.685919699818	10	2.34386346190901e-06	GenTGN:Match
2012	600716	2012:600716	6589.62243009021	1450.36021802482	10	0.00139901093524813	GenTGN:Match
2013	600716	2013:600716	6885.69576890859	1005.26993696397	12	2.76564938644002e-05	GenTGN:Match
2014	600716	2014:600716	4175.87414144151	1627.69806727978	14	0.0234927633503021	GenTGN:Match
2015	600716	2015:600716	6923.69332832289	875.873434260545	12	7.31749239048635e-06	TaxonKey:Match
2016	600716	2016:600716	6570.06196458046	1090.23798911365	10	0.000196089639694889	TaxonKey:Match
2011	600333	2011:600333	2678.70508158354	484.291263129159	28	7.33723974531827e-06	ISSTGN:Match
2012	600333	2012:600333	2835.19398412077	524.527510000112	26	1.31100239289962e-05	ISSTGN:Match
2013	600333	2013:600333	3394.23555831195	440.11181856617	39	2.73161028778078e-09	ISSTGN:Match
2014	600333	2014:600333	3480.76758369915	444.066140370568	38	2.23256238764557e-09	ISSTGN:Match
2015	600333	2015:600333	3248.17383722327	409.345504878852	37	2.02969720622521e-09	ISSTGN:Match
2016	600333	2016:600333	3333.64972709149	358.043095418301	33	1.26288589199706e-10	ISSTGN:Match
2011	400185	2011:400185	1814.60598264805	436.607290414053	20	0.000536387497106548	Fam:Match
2012	400185	2012:400185	1457.82427189003	273.140038954894	24	2.02845115917565e-05	Fam:Match
2013	400185	2013:400185	1825.69148815148	457.3437102267	20	0.000780418499279014	Fam:Match
2014	400185	2014:400185	1483.97645534743	342.823531990331	21	0.000326251648681938	Fam:Match
2015	400185	2015:400185	1216.48803033442	257.22659400374	21	0.000128411396318127	Fam:Match
2016	400185	2016:400185	1412.62264857967	331.632758422051	23	0.000320034820331277	Fam:Match
2011	600754	2011:600754	2976.834866198	157.705224814965	421	5.41940683293965e-58	ISSCAAP:Match
2012	600754	2012:600754	2710.37564102116	136.557503412809	437	6.29177725736039e-63	ISSCAAP:Match
2013	600754	2013:600754	3046.25415447332	134.195972263185	512	2.08025365346365e-79	ISSCAAP:Match
2014	600754	2014:600754	3203.14916851956	146.545581805531	487	2.87183517304961e-74	ISSCAAP:Match
2015	600754	2015:600754	3156.49915938913	143.337804765045	506	7.82988796703462e-76	ISSCAAP:Match
2016	600754	2016:600754	3367.71533100899	159.655527083808	498	5.18874642680003e-71	ISSCAAP:Match
2011	600031	2011:600031	1572.39327694022	454.395197255139	15	0.00382466247437151	TaxonKey:Match
2012	600031	2012:600031	845.197428654607	295.245887047288	16	0.0118580342601542	TaxonKey:Match
2013	600031	2013:600031	759.45355572633	261.247638006537	16	0.0108391246428248	TaxonKey:Match
2014	600031	2014:600031	886.989726833652	287.12312915661	16	0.0074799472891755	TaxonKey:Match
2015	600031	2015:600031	931.287292509984	307.849797268389	15	0.00908717313204388	TaxonKey:Match
2016	600031	2016:600031	961.854438121093	288.879103920398	16	0.00457265302407027	TaxonKey:Match
2011	601383	2011:601383	2462.22462396452	259.574413254348	24	2.05082677409315e-09	GenTGN:Match
2012	601383	2012:601383	2132.00001262689	507.597613351512	10	0.00230608677415812	TaxonKey:Match
2013	601383	2013:601383	2022.58575649603	249.9040387108	25	2.56800146520571e-08	GenTGN:Match
2014	601383	2014:601383	1752.07697416161	317.401113414049	10	0.000370449221980813	TaxonKey:Match
2015	601383	2015:601383	2231.2936489486	205.662561922744	25	9.7744435545245e-11	GenTGN:Match
2016	601383	2016:601383	1761.80547691199	305.671601658785	10	0.000271565833365141	TaxonKey:Match
2011	400180	2011:400180	2506.08865399768	596.553678227404	14	0.00103773252022738	Fam:Match
2012	400180	2012:400180	2598.48171181493	611.607745347667	16	0.000700692434201813	Fam:Match
2013	400180	2013:400180	3458.2668142168	938.45484504098	18	0.00183643343990569	Fam:Match
2014	400180	2014:400180	2881.52228817664	888.41799103826	14	0.00640875620660035	Fam:Match
2015	400180	2015:400180	1717.53645799014	358.796246331418	16	0.000239956718001008	Fam:Match
2016	400180	2016:400180	1593.10168392724	205.816761855085	129	2.61182514850034e-12	ISSTGN:Match
2011	600790	2011:600790	7771.77141156912	1519.62667161782	13	0.00025567855697829	TaxonKey:Match
2012	600790	2012:600790	8762.55007116267	1849.45983568204	12	0.000611512416710697	TaxonKey:Match
2013	600790	2013:600790	8699.38597821388	1693.57542863863	12	0.000324901575932105	TaxonKey:Match
2014	600790	2014:600790	8428.38827596197	1586.62874054632	13	0.000184648712961845	TaxonKey:Match
2015	600790	2015:600790	7533.30165299021	1436.59940051245	14	0.000158545901780193	TaxonKey:Match
2016	600790	2016:600790	7964.74561196727	1153.22595048519	14	1.07468295355416e-05	TaxonKey:Match
2011	601327	2011:601327	9976.43080721012	1320.94293677657	17	1.16063709434926e-06	TaxonKey:Match
2012	601327	2012:601327	10053.7871820339	1484.20962525996	18	3.24952223395914e-06	TaxonKey:Match
2013	601327	2013:601327	10825.4443994665	1712.60846969768	17	1.01678868388944e-05	TaxonKey:Match
2014	601327	2014:601327	9894.53637369503	1635.54328765897	17	1.68645284841835e-05	TaxonKey:Match
2015	601327	2015:601327	7860.41357960812	1683.90363580553	18	0.000220716823092043	TaxonKey:Match
2016	601327	2016:601327	9756.37796476693	1476.73612867371	17	6.03375868143938e-06	TaxonKey:Match
2011	604997	2011:604997	1814.60598264805	436.607290414053	20	0.000536387497106548	Fam:Match
2012	604997	2012:604997	1457.82427189003	273.140038954894	24	2.02845115917565e-05	Fam:Match
2013	604997	2013:604997	1825.69148815148	457.3437102267	20	0.000780418499279014	Fam:Match
2014	604997	2014:604997	1483.97645534743	342.823531990331	21	0.000326251648681938	Fam:Match
2015	604997	2015:604997	1216.48803033442	257.22659400374	21	0.000128411396318127	Fam:Match
2016	604997	2016:604997	1412.62264857967	331.632758422051	23	0.000320034820331277	Fam:Match
2011	490012	2011:490012	4316.96897616906	845.896591883307	21	5.42122271008694e-05	TaxonKey:Match
2012	490012	2012:490012	3783.21649822239	829.986468706532	20	0.000214887176713721	TaxonKey:Match
2013	490012	2013:490012	3773.50860060434	832.898716236547	20	0.000228756851771608	TaxonKey:Match
2014	490012	2014:490012	3507.05407866129	921.509571842529	18	0.0014130324417121	TaxonKey:Match
2015	490012	2015:490012	3896.90352684439	881.469941237627	21	0.000263063238413695	TaxonKey:Match
2016	490012	2016:490012	5279.33563190293	1146.90915275563	18	0.000253381270298544	TaxonKey:Match
2011	590013	2011:590013	6552.76684334756	942.683237921869	17	3.26413322555439e-06	GenTGN:Match
2012	590013	2012:590013	6144.44565810526	1018.97086712931	16	2.304271143019e-05	GenTGN:Match
2013	590013	2013:590013	5736.94687006124	1100.47269804847	21	4.21880230354654e-05	GenTGN:Match
2014	590013	2014:590013	6328.95564670444	1043.07555605964	23	4.16384258145287e-06	GenTGN:Match
2015	590013	2015:590013	6222.41225813079	830.475844599293	25	9.86573203510117e-08	GenTGN:Match
2016	590013	2016:590013	4881.93245224308	945.344662048973	10	0.000591761940512719	TaxonKey:Match
2011	600718	2011:600718	2321.44436219087	137.040942164299	246	3.9128019216033e-43	ISSTGN:Match
2012	600718	2012:600718	2021.50256470977	121.043424203155	245	2.85814503294679e-42	ISSTGN:Match
2014	600718	2014:600718	2347.6999664842	155.019267439971	271	6.33046949977244e-38	ISSTGN:Match
2015	600718	2015:600718	2151.24747393706	124.336620476328	281	4.07440118730796e-46	ISSTGN:Match
2016	600718	2016:600718	2189.69527553041	139.300090430185	256	2.15829654692084e-39	ISSTGN:Match
2011	300060	2011:300060	2811.12581943084	799.234861948322	11	0.00556371173004392	TaxonKey:Match
2012	300060	2012:300060	3572.52697564509	710.338742237734	10	0.00071001533890713	TaxonKey:Match
2013	300060	2013:300060	3113.60182494824	783.970586927733	13	0.0018542074878374	TaxonKey:Match
2014	300060	2014:300060	3082.74537088327	844.565164204491	14	0.002936781662035	TaxonKey:Match
