Year,Species,Pounds,Tonnes (ConvertPounds),$,ObservedPrice,FishingEntityName,FishingEntityID
1993,"CROAKER, ATLANTIC","9,023,529","4,093","3,040,974",742.9687512,USA,187
1993,"CROAKER, PACIFIC WHITE","713,930",324,"409,850",1265.620693,USA,187
1993,CUNNER,"2,247",1,"1,476",1448.163324,USA,187
1993,CUSK,"3,149,222","1,428","1,662,359",1163.73957,USA,187
1993,"CUTLASSFISH, ATLANTIC","38,075",17,"31,281",1811.235725,USA,187
1993,DOLPHINFISH,"1,281,154",581,"1,631,609",2807.689092,USA,187
1993,"DORY, AMERICAN JOHN","5,286",2,"3,090",1288.740806,USA,187
1993,"DRUM, BLACK","4,421,223","2,005","2,725,286",1358.951396,USA,187
1993,"DRUM, FRESHWATER","1,110,545",504,"147,529",292.8704112,USA,187
1993,"DRUM, RED","334,978",152,"317,810",2091.633228,USA,187
1993,ECHINODERM,"1,290",1,"2,509",4287.905549,USA,187
1993,"EEL, AMERICAN","1,569,982",712,"2,390,087",3356.242217,USA,187
1993,"EEL, CONGER","158,664",72,"182,451",2535.140939,USA,187
1993,EELS,"6,605",3,"15,073",5031.078998,USA,187
1993,ESCOLAR,"22,572",10,"17,188",1678.763673,USA,187
1993,"FINFISHES, FW, OTHER","3,047,555","1,382","1,206,172",872.5532688,USA,187
1993,"FINFISHES, GROUNDFISHES, OTHER","10,902",5,"1,625",328.6105082,USA,187
1993,"FINFISHES, UNC BAIT AND ANIMAL FOOD","10,109,397","4,586","992,741",216.4935521,USA,187
1993,"FINFISHES, UNC FOR FOOD","1,657,112",752,"630,778",839.1873622,USA,187
1993,"FINFISHES, UNC GENERAL","55,040,832","24,966","9,546,942",382.3961873,USA,187
1993,"FINFISHES, UNC SPAWN","1,267",1,"1,003",1745.253741,USA,187
1993,FLATFISH,"34,553,999","15,673","5,931,969",378.4729243,USA,187
1993,"FLOUNDER, ARROWTOOTH","10,669,775","4,840","1,485,498",306.9382902,USA,187
1993,"FLOUNDER, PACIFIC, SANDDAB","783,486",355,"339,644",955.7118389,USA,187
1993,"FLOUNDER, SOUTHERN","4,286,734","1,944","5,612,533",2886.467231,USA,187
1993,"FLOUNDER, STARRY","1,120,840",508,"274,022",538.984244,USA,187
1993,"FLOUNDER, SUMMER","13,000,319","5,897","19,344,682",3280.51362,USA,187
1993,"FLOUNDER, WINDOWPANE","3,711,902","1,684","2,346,635",1393.744934,USA,187
1993,"FLOUNDER, WINTER","11,648,778","5,284","15,285,745",2892.947159,USA,187
1993,"FLOUNDER, WITCH","5,749,304","2,608","9,009,487",3454.769282,USA,187
1993,"FLOUNDER, YELLOWTAIL","8,005,198","3,631","10,406,217",2865.860583,USA,187
1993,"FLOUNDER,ATLANTIC,PLAICE","12,794,273","5,803","14,983,020",2581.772707,USA,187
1993,"FLOUNDER,PACIFIC,SANDDAB","587,806",267,"183,981",690.0383368,USA,187
1993,"FLOUNDERS, RIGHTEYE","4,483,629","2,034","1,376,228",676.6981348,USA,187
1993,FROGS,"47,737",22,"107,805",4978.723878,USA,187
1993,GAG,"2,638,408","1,197","5,529,188",4620.124312,USA,187
1993,GARS,"766,226",348,"388,620",1118.156319,USA,187
1993,GOLDFISH,"27,000",12,"5,000",408.2634485,USA,187
1993,GOOSEFISH,"56,752,799","25,743","21,750,886",844.9362175,USA,187
1993,GRAYSBY,"13,896",6,"19,280",3058.802832,USA,187
1993,"GREENLING, KELP","1,835",1,"4,095",4919.852663,USA,187
1993,GRENADIERS,"1,746,832",792,"208,895",263.6399165,USA,187
1993,"GROUPER, BLACK","661,827",300,"1,233,675",4109.514742,USA,187
1993,"GROUPER, MARBLED","43,490",20,"59,084",2995.123545,USA,187
1993,"GROUPER, NASSAU","1,809",1,"3,492",4255.689439,USA,187
1993,"GROUPER, RED","7,656,862","3,473","12,216,422",3517.44622,USA,187
1993,"GROUPER, SNOWY","586,156",266,"1,020,974",3840.039813,USA,187
1993,"GROUPER, WARSAW","151,673",69,"201,388",2927.24836,USA,187
1993,"GROUPER, YELLOWEDGE","844,128",383,"1,598,048",4173.647565,USA,187
1993,"GROUPER, YELLOWFIN","3,884",2,"7,355",4174.819615,USA,187
1993,GROUPERS,"401,478",182,"716,902",3936.699811,USA,187
1993,GRUNTS,"993,072",450,"440,739",978.4418146,USA,187
1993,HADDOCK,"1,939,424",880,"2,671,993",3037.363781,USA,187
1993,HAGFISHES,"1,385,306",628,"398,119",633.5799842,USA,187
1993,"HAKE, ATLANTIC, RED/WHITE","110,564",50,"38,303",763.7536656,USA,187
1993,"HAKE, OFFSHORE SILVER","216,220",98,"116,719",1190.090407,USA,187
1993,"HAKE, PACIFIC (WHITING)","298,719,384","135,497","9,304,131",68.66677818,USA,187
1993,"HAKE, RED","3,731,434","1,693","927,891",548.2207348,USA,187
1993,"HAKE, SILVER","38,171,804","17,314","13,967,366",806.6889124,USA,187
1993,"HAKE, WHITE","16,458,623","7,466","7,234,898",969.1102225,USA,187
1993,"HALIBUT, ATLANTIC","42,374",19,"119,683",6226.833654,USA,187
1993,"HALIBUT, CALIFORNIA","747,235",339,"1,852,393",5465.251912,USA,187
1993,"HALIBUT, GREENLAND","15,725,679","7,133","3,748,481",525.5090105,USA,187
1993,"HALIBUT, PACIFIC","68,496,607","31,070","67,687,532",2178.581842,USA,187
1993,HARVESTFISH,"257,602",117,"227,530",1947.258892,USA,187
1993,"HERRING, ATLANTIC","109,679,222","49,750","6,515,767",130.9710906,USA,187
1993,"HERRING, ATLANTIC THREAD","4,962,493","2,251","410,812",182.5061372,USA,187
1993,"HERRING, LAKE OR CISCO","855,000",388,"279,000",719.4031713,USA,187
1993,"HERRING, PACIFIC","115,775,083","52,515","23,021,135",438.3751122,USA,187
1993,"HERRING, PACIFIC, ROE ON KELP","960,096",435,"3,045,307",6992.793119,USA,187
1993,"HERRING, ROUND","46,880",21,"2,852",134.1208131,USA,187
1993,HERRINGS,"6,299",3,"2,463",862.0392947,USA,187
1993,"HIND, RED","39,961",18,"69,922",3857.551687,USA,187
1993,"HIND, ROCK","3,357",2,"4,880",3204.813344,USA,187
1993,"HIND, SPECKLED","45,671",21,"76,041",3670.638015,USA,187
1993,HOGCHOKER,40,0,150,8267.334832,USA,187
1993,HOGFISH,"168,452",76,"246,788",3229.848311,USA,187
1993,JACK MACKEREL,"3,688,391","1,673","272,728",163.0147992,USA,187
1993,"JACK, ALMACO","39,313",18,"31,734",1779.602022,USA,187
1993,"JACK, BAR",102,0,10,216.1394727,USA,187
1993,"JACK, CREVALLE","2,513,568","1,140","823,785",722.5326892,USA,187
1993,"JACK, HORSE-EYE","4,263",2,"1,644",850.199294,USA,187
1993,KING WHITING,"2,346,074","1,064","1,365,054",1282.751068,USA,187
1993,LADYFISH,"4,377,699","1,986","1,163,235",585.8087081,USA,187
1993,"LAMPREY, PACIFIC","17,858",8,"4,028",497.2684467,USA,187
1993,"LAUNCE, AMERICAN SAND","16,153",7,"8,560",1168.301222,USA,187
1993,LINGCOD,"7,299,113","3,311","2,807,646",848.0208329,USA,187
1993,"LOBSTER, AMERICAN","57,958,940","26,290","160,260,573",6095.937652,USA,187
1993,"LOBSTER, CALIFORNIA SPINY","557,973",253,"3,613,248",14276.40456,USA,187
1993,"LOBSTER, CARIBBEAN SPINY","5,385,085","2,443","18,053,227",7390.886614,USA,187
1993,"LOBSTER, SLIPPER","51,635",23,"142,040",6064.580173,USA,187
1993,LOOKDOWN,223,0,74,731.5788073,USA,187
1993,LUMPFISH,150,0,18,264.5547146,USA,187
1993,MACKEREL (SCOMBER),"224,679",102,"224,666",2204.495062,USA,187
1993,"MACKEREL, ATLANTIC","10,407,483","4,721","1,327,355",281.1743109,USA,187
1993,"MACKEREL, CHUB","26,083,215","11,831","1,506,526",127.3355796,USA,187
1993,"MACKEREL, FRIGATE",116,0,42,798.225432,USA,187
1993,"MACKEREL, KING AND CERO","5,688,869","2,580","6,729,025",2607.717059,USA,187
1993,"MACKEREL, SPANISH","7,591,691","3,444","3,057,956",888.0286321,USA,187
1993,MANTIS SHRIMPS,420,0,535,2808.269292,USA,187
1993,MENHADEN,"1,975,892,158","896,250","102,894,889",114.8060632,USA,187
1993,MOJARRAS,"849,464",385,"485,597",1260.274869,USA,187
1993,MOLLUSKS,"64,011",29,"53,248",1833.930815,USA,187
1993,"MOONFISH, ATLANTIC","6,861",3,"2,113",678.9633581,USA,187
1993,"MULLET, STRIPED (LIZA)","36,218,509","16,428","20,577,047",1252.525975,USA,187
1993,"MULLET, WHITE","672,809",305,"180,428",591.2163042,USA,187
1993,"MUSSEL, BLUE","6,837,264","3,101","3,908,876",1260.386677,USA,187
1993,"MUSSEL, CALIFORNIA","4,587",2,"7,587",3646.49484,USA,187
1993,"MUSSELS, FW","2,333",1,817,772.0431556,USA,187
1993,OCTOPUS,"329,347",149,"298,883",2000.699029,USA,187
1993,OILFISH,"127,838",58,"135,011",2328.324167,USA,187
1993,OPAH,220,0,220,2204.622622,USA,187
1993,"OYSTER, EASTERN","28,406,475","12,885","66,883,433",5190.814046,USA,187
1993,"OYSTER, EUROPEAN FLAT","13,575",6,"261,338",42442.11173,USA,187
1993,"OYSTER, OLYMPIA","3,642",2,"85,458",51730.54366,USA,187
1993,"OYSTER, PACIFIC","9,093,757","4,125","17,886,099",4336.172439,USA,187
1993,PARROTFISHES,891,0,501,1239.636289,USA,187
1993,"PERCH, WHITE","2,360,157","1,071","1,440,513",1345.583174,USA,187
1993,"PERCH, YELLOW","3,162,486","1,434","4,891,213",3409.74753,USA,187
1993,PERIWINKLES,"204,361",93,"360,248",3886.313388,USA,187
1993,PERMIT,"140,895",64,"146,667",2294.938685,USA,187
1993,PIGFISH,"114,659",52,"18,260",351.0968095,USA,187
1993,PINFISH,"41,947",19,"74,491",3915.048602,USA,187
1993,"PINFISH, SPOTTAIL","3,907",2,"1,214",685.0299112,USA,187
1993,POLLOCK,"12,508,586","5,674","8,365,791",1474.46019,USA,187
1993,"POLLOCK, WALLEYE","3,066,030,965","1,390,728","213,745,392",153.6931401,USA,187
1993,"POMPANO, AFRICAN","4,715",2,"3,297",1541.599318,USA,187
1993,"POMPANO, FLORIDA","640,849",291,"1,994,458",6861.253158,USA,187
1993,"PORGY, JOLTHEAD","2,492",1,"1,256",1111.158111,USA,187
1993,"PORGY, KNOBBED","43,437",20,"24,419",1239.373801,USA,187
1993,"PORGY, RED","297,549",135,"357,307",2647.386128,USA,187
1993,"PORGY, WHITEBONE",58,0,48,1824.515273,USA,187
1993,"POUT, OCEAN","511,655",232,"54,287",233.9122031,USA,187
1993,"PRICKLEBACK, MONKEYFACE",133,0,215,3563.863637,USA,187
1993,"PUFFER, NOTHERN","173,571",79,"68,878",874.8581096,USA,187
1993,PUFFERS,"12,080",5,"3,917",714.8598352,USA,187
1993,QUEENFISH,"40,149",18,"1,685",92.52507205,USA,187
1993,QUILLBACK,"434,000",197,"67,000",340.344967,USA,187
1993,RAYS,"162,467",74,"14,050",190.653781,USA,187
1993,"REDFISH, ACADIAN","1,764,426",800,"806,679",1007.932762,USA,187
1993,"ROCKFISH, BANK","99,525",45,"40,686",901.2537151,USA,187
1993,"ROCKFISH, BLACK","421,104",191,"138,799",726.6599588,USA,187
1993,"ROCKFISH, BLACKGILL","514,176",233,"301,124",1291.123628,USA,187
1993,"ROCKFISH, BLUE","26,061",12,"14,523",1228.568909,USA,187
1993,"ROCKFISH, BOCACCIO","2,578,806","1,170","980,145",837.9264821,USA,187
1993,"ROCKFISH, BROWN","8,339",4,"3,314",876.13855,USA,187
1993,"ROCKFISH, CANARY","95,331",43,"46,929",1085.279028,USA,187
1993,"ROCKFISH, CHILIPEPPER","2,091,064",948,"817,959",862.3795901,USA,187
1993,"ROCKFISH, CHINA","15,513",7,"19,878",2824.952522,USA,187
1993,"ROCKFISH, COPPER","21,412",10,"17,854",1838.28378,USA,187
1993,"ROCKFISH, COWCOD","30,519",14,"37,824",2732.319082,USA,187
1993,"ROCKFISH, DARKBLOTCHED","1,732",1,320,407.3205768,USA,187
1993,"ROCKFISH, FLAG","1,943",1,"4,167",4728.081557,USA,187
1993,"ROCKFISH, GOPHER",350,0,732,4610.810741,USA,187
1993,"ROCKFISH, GRASS","22,290",10,"71,611",7082.782888,USA,187
1993,"ROCKFISH, GREENSPOTTED","9,323",4,"6,349",1501.356755,USA,187
1993,"ROCKFISH, GREENSTRIPED","2,317",1,871,828.7554181,USA,187
1993,"ROCKFISH, KELP","5,685",3,"5,675",2200.744658,USA,187
1993,"ROCKFISH, OLIVE",476,0,333,1542.309523,USA,187
1993,"ROCKFISH, PACIFIC OCEAN PERCH","37,691,399","17,097","3,204,791",187.452706,USA,187
1993,"ROCKFISH, PINKROSE",244,0,91,822.2158139,USA,187
1993,"ROCKFISH, REDBANDED","65,357",30,"17,046",574.9957497,USA,187
1993,"ROCKFISH, REDSTRIPE","8,229",4,"3,289",881.1524855,USA,187
1993,"ROCKFISH, SHARPCHIN",87,0,44,1114.981556,USA,187
1993,"ROCKFISH, SILVERGRAY","41,766",19,"11,416",602.5947386,USA,187
1993,"ROCKFISH, SPLITNOSE","17,602",8,"4,444",556.6039616,USA,187
1993,"ROCKFISH, STARRY","26,325",12,"41,016",3434.940226,USA,187
1993,"ROCKFISH, TREEFISH",17,0,50,6484.184182,USA,187
1993,"ROCKFISH, VERMILION","2,267",1,"1,991",1936.216868,USA,187
1993,"ROCKFISH, WIDOW","19,552,115","8,869","5,466,465",616.3779417,USA,187
1993,"ROCKFISH, YELLOWEYE","1,500,139",680,"824,058",1211.045715,USA,187
1993,"ROCKFISH, YELLOWTAIL","10,090,027","4,577","3,169,219",692.4591878,USA,187
1993,ROCKFISHES,"66,961,967","30,373","23,964,728",789.0028301,USA,187
1993,"ROSEFISH, BLACKBELLY","121,043",55,"75,298",1371.443819,USA,187
1993,"RUDDERFISH, BANDED","7,687",3,"1,832",525.4154603,USA,187
1993,"RUNNER, BLUE","1,347,307",611,"490,943",803.338841,USA,187
1993,SABLEFISH,"75,803,599","34,384","64,662,254",1880.594983,USA,187
1993,"SALMON, CHINOOK","18,138,527","8,227","28,749,443",3494.311991,USA,187
1993,"SALMON, CHUM","81,553,360","36,992","38,348,833",1036.679602,USA,187
1993,"SALMON, COHO","40,027,903","18,156","33,813,769",1862.365862,USA,187
1993,"SALMON, PACIFIC","143,226",65,"345,878",5323.96676,USA,187
1993,"SALMON, PINK","334,821,985","151,873","53,920,462",355.0372306,USA,187
1993,"SALMON, SOCKEYE","391,000,799","177,355","299,035,989",1686.087363,USA,187
1993,SAND PERCH,683,0,379,1223.355745,USA,187
1993,SANDWORMS,"410,622",186,"1,005,814",5400.198474,USA,187
1993,"SARDINE, PACIFIC","33,832,853","15,346","1,545,415",100.7026179,USA,187
1993,"SARDINE, SPANISH","1,764,500",800,"274,943",343.5225602,USA,187
1993,"SCAD, BIGEYE","354,416",161,"396,136",2464.13928,USA,187
1993,SCADS,"3,123,158","1,417","940,172",663.6630166,USA,187
1993,"SCALLOP, BAY","322,259",146,"2,047,043",14004.13117,USA,187
1993,"SCALLOP, CALICO","5,306,545","2,407","3,660,440",1520.74256,USA,187
1993,"SCALLOP, SEA","16,080,367","7,294","97,119,290",13315.08067,USA,187
1993,"SCALLOP, WEATHERVANE","1,543,698",700,"7,128,164",10180.04273,USA,187
1993,SCALLOPS,"68,205",31,"1,389,146",44902.0262,USA,187
1993,SCAMP,"677,826",307,"1,420,976",4621.710933,USA,187
1993,SCORPIONFISHES,"61,578",28,"97,227",3480.93221,USA,187
1993,SCULPINS,"1,642,783",745,"641,734",861.210089,USA,187
1993,SCUP,"88,702",40,"43,892",1090.903205,USA,187
1993,SCUPS OR PORGIES,"11,196,183","5,079","6,942,715",1367.07899,USA,187
1993,"SEA BASS, BANK",677,0,230,748.9855288,USA,187
1993,"SEA BASS, BLACK","4,150,011","1,882","4,216,655",2240.026111,USA,187
1993,"SEA BASS, GIANT","158,708",72,"442,500",6146.794807,USA,187
1993,"SEA BASS, ROCK","7,983",4,"3,841",1060.748527,USA,187
1993,SEA CATFISHES,"17,679",8,"3,386",422.2440295,USA,187
1993,SEA CUCUMBER,"3,476,183","1,577","4,848,999",3075.273335,USA,187
1993,SEA RAVEN,"3,931",2,"5,207",2920.241667,USA,187
1993,SEA URCHINS,"75,267,810","34,141","59,315,784",1737.381747,USA,187
1993,"SEABASS, WHITE","100,178",45,"205,442",4521.173119,USA,187
1993,SEAROBINS,"46,337",21,"7,007",333.3791724,USA,187
1993,"SEATROUT, SAND","381,542",173,"202,943",1172.643454,USA,187
1993,"SEATROUT, SPOTTED","2,454,716","1,113","2,918,908",2621.521434,USA,187
1993,"SEAWEED, KELP","185,880,820","84,314","3,507,571",41.601228,USA,187
1993,SEAWEEDS,"793,639",360,"101,321",281.456139,USA,187
1993,"SHAD, AMERICAN","3,717,105","1,686","1,782,719",1057.334306,USA,187
1993,"SHAD, GIZZARD","1,749,426",794,"156,384",197.0747571,USA,187
1993,"SHAD, HICKORY","92,040",42,"31,837",762.5876837,USA,187
1993,"SHARK, ATLANTIC SHARPNOSE",637,0,272,941.3773205,USA,187
1993,"SHARK, BIGEYE THRESHER","96,133",44,"28,191",646.5055323,USA,187
1993,"SHARK, BLACKTIP","585,484",266,"248,460",935.5687544,USA,187
1993,"SHARK, BLUE","10,968",5,"2,465",495.477276,USA,187
1993,"SHARK, DOGFISH","37,954,267","17,216","4,599,550",267.1708027,USA,187
1993,"SHARK, DUSKY","84,375",38,"35,936",938.9667382,USA,187
1993,"SHARK, HAMMERHEAD","239,352",109,"23,183",213.5339009,USA,187
1993,"SHARK, LEMON",862,0,288,736.5792518,USA,187
1993,"SHARK, LEOPARD","52,253",24,"36,191",1526.94577,USA,187
1993,"SHARK, LONGFIN MAKO","1,034",0,491,1046.875926,USA,187
1993,"SHARK, MAKOS","181,901",83,"235,233",2851.001332,USA,187
1993,"SHARK, PACIFIC ANGEL","133,312",60,"43,804",724.400574,USA,187
1993,"SHARK, PORBEAGLE","85,912",39,"66,660",1710.589254,USA,187
1993,"SHARK, SAND TIGER","18,520",8,"4,984",593.2958503,USA,187
1993,"SHARK, SANDBAR","935,239",424,"311,636",734.6141204,USA,187
1993,"SHARK, SHORTFIN MAKO","856,937",389,"535,719",1378.23227,USA,187
1993,"SHARK, SMOOTH DOGFISH","544,843",247,"146,312",592.0287955,USA,187
1993,"SHARK, SOUPFIN","86,816",39,"61,444",1560.321051,USA,187
1993,"SHARK, SPINY DOGFISH","13,434,015","6,094","1,711,504",280.8706433,USA,187
1993,"SHARK, THRESHER","653,736",297,"476,626",1607.346791,USA,187
1993,"SHARK, TIGER","15,156",7,"4,547",661.415879,USA,187
1993,SHARKS,"11,634,459","5,277","8,604,927",1630.554263,USA,187
1993,"SHEEPHEAD, CALIFORNIA","315,409",143,"813,733",5687.771053,USA,187
1993,SHEEPSHEAD,"5,027,297","2,280","1,621,263",710.9731304,USA,187
1993,SHELLFISH,"6,135,200","2,783","7,388,516",2654.989163,USA,187
1993,"SHRIMP, BLUE MUD","48,300",22,"61,312",2798.547043,USA,187
1993,"SHRIMP, BRINE","10,614,810","4,815","3,909,498",811.9756954,USA,187
1993,"SHRIMP, BROWN","119,040,192","53,996","196,639,979",3641.769547,USA,187
1993,"SHRIMP, GHOST","112,633",51,"129,843",2541.482648,USA,187
1993,"SHRIMP, MARINE, OTHER","8,454,032","3,835","14,531,237",3789.421877,USA,187
1993,"SHRIMP, OCEAN","49,743,527","22,563","16,592,059",735.3565543,USA,187
1993,"SHRIMP, PACIFIC ROCK","80,677",37,"167,617",4580.391314,USA,187
1993,"SHRIMP, PENAEID","3,692,851","1,675","3,651,823",2180.129011,USA,187
1993,"SHRIMP, PINK","16,795,312","7,618","35,276,867",4630.588525,USA,187
1993,"SHRIMP, ROCK","6,625,878","3,005","4,848,124",1613.11208,USA,187
1993,"SHRIMP, ROYAL RED","686,945",312,"1,228,744",3943.426066,USA,187
1993,"SHRIMP, SEABOB","11,005,147","4,992","3,668,752",734.9482613,USA,187
1993,"SHRIMP, SPOT","348,835",158,"2,179,622",13775.11995,USA,187
1993,"SHRIMP, WHITE","74,592,567","33,835","150,820,261",4457.572284,USA,187
1993,"SHRIMP,ATLANTIC & GULF,ROUGHNECK","6,162,341","2,795","2,424,987",867.5568583,USA,187
1993,SILVERSIDES,"89,273",40,"55,922",1381.010006,USA,187
1993,SKATES,"29,848,897","13,539","3,265,641",241.1983941,USA,187
1993,SKIPPERS,"15,151",7,"1,710",248.8221691,USA,187
1993,"SMELT, EULACHON","513,826",233,"57,922",248.5202218,USA,187
1993,"SMELT, RAINBOW","3,696,464","1,677","1,256,011",749.1024568,USA,187
1993,SMELTS,"1,413,124",641,"299,222",466.8179085,USA,187
1993,SNAILS (CONCHS),"3,779,046","1,714","2,822,136",1646.379766,USA,187
1993,"SNAPPER, BLACK","2,238",1,"2,590",2551.372918,USA,187
1993,"SNAPPER, BLACKFIN","1,443",1,"2,556",3905.069592,USA,187
1993,"SNAPPER, CUBERA","8,280",4,"10,037",2672.439282,USA,187
1993,"SNAPPER, DOG",313,0,337,2373.667168,USA,187
1993,"SNAPPER, GRAY","608,241",276,"926,962",3359.85472,USA,187
1993,"SNAPPER, LANE","133,212",60,"152,872",2529.990312,USA,187
1993,"SNAPPER, MUTTON","443,910",201,"707,837",3515.382539,USA,187
1993,"SNAPPER, QUEEN","68,256",31,"124,368",4017.00226,USA,187
1993,"SNAPPER, RED","3,801,569","1,724","7,946,699",4608.484651,USA,187
1993,"SNAPPER, SCHOOLMASTER",70,0,83,2614.052537,USA,187
1993,"SNAPPER, SILK","162,566",74,"300,725",4078.252143,USA,187
1993,"SNAPPER, VERMILION","3,483,396","1,580","5,919,007",3746.107744,USA,187
1993,"SNAPPER, YELLOWTAIL","2,378,723","1,079","4,525,375",4194.15968,USA,187
1993,SNAPPERS,"890,098",404,"2,838,111",7029.52227,USA,187
1993,"SOLE, BUTTER",993,0,325,721.5532247,USA,187
1993,"SOLE, CURLFIN","2,756",1,922,737.5406594,USA,187
1993,"SOLE, DOVER","34,049,381","15,445","9,002,605",582.8988973,USA,187
1993,"SOLE, ENGLISH","3,913,355","1,775","1,298,344",731.4334001,USA,187
1993,"SOLE, FLATHEAD","7,410,909","3,362","1,245,437",370.4968695,USA,187
1993,"SOLE, PETRALE","3,225,944","1,463","2,595,194",1773.565629,USA,187
1993,"SOLE, REX","2,971,265","1,348","834,439",619.1380089,USA,187
1993,"SOLE, ROCK","73,649,678","33,407","9,782,722",292.8350919,USA,187
1993,"SOLE, SAND","701,210",318,"516,592",1624.17879,USA,187
1993,"SOLE, YELLOWFIN","169,057,802","76,683","27,125,928",353.7395719,USA,187
1993,SPADEFISHES,"64,587",29,"16,803",573.5561942,USA,187
1993,"SPONGE, GRASS","146,156",66,"132,872",2004.246264,USA,187
1993,"SPONGE, SHEEPSWOOL","404,173",183,"1,823,961",9949.070527,USA,187
1993,"SPONGE, WIRE","7,466",3,"8,068",2382.386192,USA,187
1993,"SPONGE, YELLOW","277,946",126,"317,440",2517.882629,USA,187
1993,SPOT,"7,565,452","3,432","2,976,966",867.5075314,USA,187
1993,"SQUID, CALIFORNIA MARKET","94,422,595","42,829","10,269,457",239.7760538,USA,187
1993,"SQUID, LONGFIN","23,482,314","10,651","13,641,163",1280.692207,USA,187
1993,"SQUID, NORTHERN SHORTFIN","20,804,766","9,437","4,097,327",434.1822347,USA,187
1993,SQUIDS,"47,020,676","21,328","21,243,770",996.0404635,USA,187
1993,STARFISH,"3,200",1,"8,320",5732.018817,USA,187
1993,"STURGEON, GREEN","101,484",46,"35,784",777.3660469,USA,187
1993,"STURGEON, WHITE","311,997",142,"408,081",2883.568125,USA,187
1993,STURGEONS,"67,860",31,"105,591",3430.420089,USA,187
1993,SUCKERS,"1,489,455",676,"78,528",116.2335252,USA,187
1993,SUNFISHES,"2,360",1,"1,181",1103.245473,USA,187
1993,SURFPERCHES,"110,686",50,"141,312",2814.625444,USA,187
1993,SURGEONFISHES,33,0,24,1603.361907,USA,187
1993,SWORDFISH,"23,915,834","10,848","55,186,940",5087.272991,USA,187
1993,TAUTOG,"698,493",317,"512,381",1617.205532,USA,187
1993,"THORNYHEAD, SHORTSPINE","1,022,570",464,"481,816",1038.777251,USA,187
1993,THRESHER SHARKS,"1,163",1,462,875.7830192,USA,187
1993,TILAPIAS,"4,022,904","1,825","1,112,965",609.9245262,USA,187
1993,"TILEFISH, BLUELINE","311,339",141,"274,821",1946.035009,USA,187
1993,"TILEFISH, GOLDEN","4,135,115","1,876","5,089,232",2713.306884,USA,187
1993,TILEFISHES,"13,535",6,"24,114",3927.76283,USA,187
1993,TOADFISHES,"35,000",16,"97,500",6141.448732,USA,187
1993,"TRIGGERFISH, GRAY","5,345",2,"3,764",1552.516286,USA,187
1993,TRIGGERFISHES,"881,804",400,"781,901",1954.852362,USA,187
1993,TRIPLETAIL,"24,157",11,"24,499",2235.834318,USA,187
1993,"TROUT, LAKE","715,000",324,"359,000",1106.936393,USA,187
1993,"TROUT, RAINBOW","569,117",258,"437,961",1696.555766,USA,187
1993,"TUNA, ALBACORE","15,177,637","6,884","13,382,604",1943.8857,USA,187
1993,"TUNA, BIGEYE","6,105,833","2,770","21,198,330",7654.044561,USA,187
1993,"TUNA, BLACKFIN","361,048",164,"272,995",1666.955509,USA,187
1993,"TUNA, BLUEFIN","2,261,536","1,026","20,135,858",19629.12289,USA,187
1993,"TUNA, BLUEFIN PACIFIC","1,231,695",559,"752,304",1346.556101,USA,187
1993,"TUNA, LITTLE TUNNY","845,501",384,"704,508",1836.986916,USA,187
1993,"TUNA, SKIPJACK","12,524,647","5,681","6,136,401",1080.146088,USA,187
1993,"TUNA, YELLOWFIN","20,150,897","9,140","32,545,893",3560.705608,USA,187
1993,TUNAS,"484,357",220,"472,973",2152.80666,USA,187
1993,"TURTLE, SNAPPING","70,539",32,"38,889",1215.434995,USA,187
1993,WAHOO,"333,827",151,"382,519",2526.188836,USA,187
1993,WALLEYE,"18,000",8,"23,000",2817.017795,USA,187
1993,WEAKFISH,"6,855,711","3,110","4,179,606",1344.055188,USA,187
1993,"WHITEFISH, LAKE","11,381,000","5,162","8,616,000",1669.012258,USA,187
1993,"WHITEFISH, ROUND","306,000",139,"100,000",720.4649091,USA,187
1993,WOLF-EEL,"2,138",1,"1,057",1089.937377,USA,187
1993,"WOLFFISH, ATLANTIC","1,116,403",506,"355,556",702.1360574,USA,187
1993,WRECKFISH,"525,592",238,"832,032",3490.000931,USA,187
1993,YELLOWTAIL JACK,"59,015",27,"67,272",2513.079268,USA,187
1994,"ABALONE, GREEN",596,0,"16,003",59195.59701,USA,187
1994,"ABALONE, PINK","6,366",3,"156,218",54100.17856,USA,187
1994,"ABALONE, RED","114,583",52,"2,504,417",48185.98198,USA,187
1994,"ABALONE, WHITE",18,0,414,50706.3203,USA,187
1994,ABALONES,"22,903",10,"344,370",33148.7531,USA,187
1994,ALEWIFE,"970,237",440,"139,071",316.0043089,USA,187
1994,AMBERJACK,"1,089,637",494,"789,741",1597.854032,USA,187
1994,"AMBERJACK, GREATER","2,089,146",948,"1,904,923",2010.216777,USA,187
1994,"AMBERJACK, LESSER","37,172",17,"26,739",1585.85506,USA,187
1994,ANCHOVIES,300,0,90,661.3867866,USA,187
1994,"ANCHOVY, NORTHERN","4,097,270","1,858","550,318",296.1102178,USA,187
1994,ANGELFISHES,"2,318",1,661,628.6693499,USA,187
1994,ATKA MACKEREL,"137,890,326","62,546","20,683,142",330.6868877,USA,187
1994,BALLYHOO,"1,150,685",522,"714,093",1368.146436,USA,187
1994,"BARRACUDA, PACIFIC","306,131",139,"138,296",995.9477809,USA,187
1994,BARRACUDAS,"168,626",76,"63,081",824.72335,USA,187
