"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"Marine fishes","United Kingdom",2012,"Norway",100039,111759935,99180,1126.8394333535
"Marine fishes","United Kingdom",2012,"Spain",100039,34858086,8687,4012.67249913664
"Marine fishes","United Kingdom",2012,"United Kingdom",100039,341198716,220141,1549.9099031984
"Marine fishes","United Kingdom",2013,"Belgium",100039,273281,39,7007.20512820513
"Marine fishes","United Kingdom",2013,"Denmark",100039,15375559,15230,1009.5573867367
"Marine fishes","United Kingdom",2013,"France",100039,9375523,3776,2482.92452330508
"Marine fishes","United Kingdom",2013,"Germany (until 1990 former territory of the FRG)",100039,718508,1330,540.231578947368
"Marine fishes","United Kingdom",2013,"Ireland",100039,8831583,3089,2859.04273227582
"Marine fishes","United Kingdom",2013,"Netherlands",100039,2213414,1274,1737.37362637363
"Marine fishes","United Kingdom",2013,"Spain",100039,2728787,801,3406.72534332085
"Marine fishes","United Kingdom",2013,"United Kingdom",100039,338994843,237924,1424.80305896
"Marine fishes","Unknown",1993,"United Kingdom",100039,615850,680,905.661764705882
"Marine fishes","Unknown",1995,"United Kingdom",100039,1614781,1683,959.465834818776
"Marine fishes","Unknown",1999,"United Kingdom",100039,63924,780,81.9538461538462
"Marine fishes","Unknown",2000,"United Kingdom",100039,178423,2740,65.1178832116788
"Marine fishes","Unknown",2002,"Iceland",100039,249837,219,1140.80821917808
"Marine fishes","Unknown",2003,"Iceland",100039,127288,160,795.55
"Marine fishes","Unknown",2003,"United Kingdom",100039,62374,617,101.092382495948
"Marine fishes","Unknown",2004,"Iceland",100039,33003,22,1500.13636363636
"Marine fishes","Unknown",2005,"Iceland",100039,85319,55,1551.25454545455
"Marine fishes","Unknown",2007,"Denmark",100039,4290412,12853,333.806270909515
"Marine fishes","Unknown",2008,"Denmark",100039,3881576,9669,401.445444203123
"Marine fishes","Unknown",2009,"Denmark",100039,4807982,11966,401.803610228982
"Marine fishes","Unknown",2010,"Denmark",100039,13247158,30335,436.695500247239
"Marine fishes nei - Osteichthyes","Belgium",2007,"Denmark",100039,9503,4,2375.75
"Marine fishes nei - Osteichthyes","Belgium",2008,"Denmark",100039,6024,3,2008
"Marine fishes nei - Osteichthyes","Belgium",2008,"Netherlands",100039,7620,4,1905
"Marine fishes nei - Osteichthyes","Belgium",2009,"Denmark",100039,7145,5,1429
"Marine fishes nei - Osteichthyes","Belgium",2009,"France",100039,15817,7,2259.57142857143
"Marine fishes nei - Osteichthyes","Belgium",2010,"Denmark",100039,4327,2,2163.5
"Marine fishes nei - Osteichthyes","Belgium",2010,"Netherlands",100039,11482,4,2870.5
"Marine fishes nei - Osteichthyes","Belgium",2011,"Netherlands",100039,1425,1,1425
"Marine fishes nei - Osteichthyes","Belgium",2012,"Denmark",100039,735,2,367.5
"Marine fishes nei - Osteichthyes","Belgium",2012,"France",100039,780,1,780
"Marine fishes nei - Osteichthyes","Croatia",2011,"Croatia",100039,100361,43,2333.97674418605
"Marine fishes nei - Osteichthyes","Croatia",2012,"Croatia",100039,99441,43,2312.58139534884
"Marine fishes nei - Osteichthyes","Croatia",2013,"Croatia",100039,92924,41,2266.43902439024
"Marine fishes nei - Osteichthyes","Cyprus",2007,"Malta",100039,39459,6,6576.5
"Marine fishes nei - Osteichthyes","Cyprus",2008,"Cyprus",100039,399969,234,1709.26923076923
"Marine fishes nei - Osteichthyes","Cyprus",2008,"Malta",100039,39827,7,5689.57142857143
"Marine fishes nei - Osteichthyes","Cyprus",2009,"Cyprus",100039,228285,134,1703.61940298507
"Marine fishes nei - Osteichthyes","Cyprus",2009,"Malta",100039,75927,13,5840.53846153846
"Marine fishes nei - Osteichthyes","Cyprus",2010,"Cyprus",100039,416700,139,2997.84172661871
"Marine fishes nei - Osteichthyes","Cyprus",2010,"Malta",100039,21479,3,7159.66666666667
"Marine fishes nei - Osteichthyes","Cyprus",2011,"Cyprus",100039,495447,152,3259.51973684211
"Marine fishes nei - Osteichthyes","Cyprus",2011,"Malta",100039,11460,1,11460
"Marine fishes nei - Osteichthyes","Cyprus",2012,"Cyprus",100039,181750,73,2489.72602739726
"Marine fishes nei - Osteichthyes","Cyprus",2013,"Cyprus",100039,141500,57,2482.45614035088
"Marine fishes nei - Osteichthyes","Denmark",1996,"Norway",100039,5347,2,2673.5
"Marine fishes nei - Osteichthyes","Denmark",1997,"Norway",100039,1432,4,358
"Marine fishes nei - Osteichthyes","Denmark",1998,"Norway",100039,172,13,13.2307692307692
"Marine fishes nei - Osteichthyes","Denmark",2007,"Denmark",100039,42182,30,1406.06666666667
"Marine fishes nei - Osteichthyes","Denmark",2007,"Norway",100039,52,2,26
"Marine fishes nei - Osteichthyes","Denmark",2007,"Sweden",100039,3056,1,3056
"Marine fishes nei - Osteichthyes","Denmark",2008,"Denmark",100039,47303,36,1313.97222222222
"Marine fishes nei - Osteichthyes","Denmark",2008,"Norway",100039,19,4,4.75
"Marine fishes nei - Osteichthyes","Denmark",2008,"Sweden",100039,1419,1,1419
"Marine fishes nei - Osteichthyes","Denmark",2009,"Denmark",100039,64611,56,1153.76785714286
"Marine fishes nei - Osteichthyes","Denmark",2009,"France",100039,1605,1,1605
"Marine fishes nei - Osteichthyes","Denmark",2009,"Sweden",100039,4330,2,2165
"Marine fishes nei - Osteichthyes","Denmark",2010,"Denmark",100039,51316,55,933.018181818182
"Marine fishes nei - Osteichthyes","Denmark",2010,"Netherlands",100039,2355,1,2355
"Marine fishes nei - Osteichthyes","Denmark",2010,"Sweden",100039,2053,1,2053
"Marine fishes nei - Osteichthyes","Denmark",2011,"Denmark",100039,68164,53,1286.11320754717
"Marine fishes nei - Osteichthyes","Denmark",2011,"Netherlands",100039,2279,1,2279
"Marine fishes nei - Osteichthyes","Denmark",2012,"Denmark",100039,67649,39,1734.58974358974
"Marine fishes nei - Osteichthyes","Denmark",2012,"Sweden",100039,7367,2,3683.5
"Marine fishes nei - Osteichthyes","Denmark",2013,"Denmark",100039,64114,30,2137.13333333333
"Marine fishes nei - Osteichthyes","Denmark",2013,"Sweden",100039,4219,1,4219
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",1995,"Norway",100039,2445828,7148,342.169557918299
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",1996,"Norway",100039,1822704,5601,325.424745581146
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",1997,"Norway",100039,2359920,7437,317.321500605083
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",1998,"Norway",100039,2421280,13657,177.292231090283
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",1999,"Norway",100039,1753851,8054,217.761484976409
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2000,"Norway",100039,144720,3334,43.4073185362927
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2001,"Norway",100039,262685,2171,120.997236296637
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2002,"Norway",100039,172682,1370,126.045255474453
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2003,"Norway",100039,43732,733,59.6616643929059
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2004,"Norway",100039,49237,1043,47.2070949185043
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2005,"Norway",100039,52714,690,76.3971014492754
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2006,"Norway",100039,281788,1002,281.225548902196
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2007,"Denmark",100039,3706,3,1235.33333333333
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2007,"Norway",100039,133525,852,156.719483568075
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2008,"Denmark",100039,6313,15,420.866666666667
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2008,"Netherlands",100039,2177,1,2177
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2008,"Norway",100039,64656,463,139.645788336933
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2009,"Denmark",100039,14411,19,758.473684210526
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2009,"Netherlands",100039,10588,4,2647
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2009,"Norway",100039,64027,122,524.811475409836
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2009,"Sweden",100039,1061,1,1061
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2010,"Denmark",100039,8146,19,428.736842105263
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2010,"Netherlands",100039,3533,1,3533
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2010,"Norway",100039,48081,146,329.321917808219
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2011,"Denmark",100039,5456,5,1091.2
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2011,"Norway",100039,23638,52,454.576923076923
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2012,"Denmark",100039,4052,4,1013
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2012,"Norway",100039,27626,143,193.188811188811
"Marine fishes nei - Osteichthyes","European Free Trade Association (CH, IS, LI, NO)",2013,"Denmark",100039,10326,34,303.705882352941
"Marine fishes nei - Osteichthyes","Faroe Islands",1995,"Norway",100039,2111,4,527.75
"Marine fishes nei - Osteichthyes","Faroe Islands",1996,"Norway",100039,4138,1,4138
"Marine fishes nei - Osteichthyes","Faroe Islands",1999,"Norway",100039,152,69,2.20289855072464
"Marine fishes nei - Osteichthyes","Faroe Islands",2009,"Netherlands",100039,105126,42,2503
"Marine fishes nei - Osteichthyes","France",2007,"Denmark",100039,1535,1,1535
"Marine fishes nei - Osteichthyes","France",2007,"France",100039,1309314,1036,1263.8166023166
"Marine fishes nei - Osteichthyes","France",2008,"Denmark",100039,710,1,710
"Marine fishes nei - Osteichthyes","France",2008,"France",100039,528642,411,1286.23357664234
"Marine fishes nei - Osteichthyes","France",2009,"Denmark",100039,325,1,325
"Marine fishes nei - Osteichthyes","France",2009,"France",100039,6189952,2687,2303.66654261258
"Marine fishes nei - Osteichthyes","France",2009,"Spain",100039,9819,8,1227.375
"Marine fishes nei - Osteichthyes","France",2010,"Denmark",100039,678,1,678
"Marine fishes nei - Osteichthyes","France",2010,"France",100039,4380900,2920.6,1500
"Marine fishes nei - Osteichthyes","France",2010,"Spain",100039,15851,11,1441
"Marine fishes nei - Osteichthyes","France",2011,"Denmark",100039,928,1,928
"Marine fishes nei - Osteichthyes","France",2011,"France",100039,10625677,3335,3186.11004497751
"Marine fishes nei - Osteichthyes","France",2011,"Spain",100039,195390,90,2171
"Marine fishes nei - Osteichthyes","France",2012,"France",100039,1156044,738,1566.45528455285
"Marine fishes nei - Osteichthyes","France",2012,"Spain",100039,96333,49,1965.97959183673
"Marine fishes nei - Osteichthyes","France",2013,"Denmark",100039,566,1,566
"Marine fishes nei - Osteichthyes","France",2013,"France",100039,1512126,493,3067.19269776876
"Marine fishes nei - Osteichthyes","France",2013,"Spain",100039,5832,5,1166.4
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",1999,"Norway",100039,29324,31,945.935483870968
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2007,"Denmark",100039,10508,7,1501.14285714286
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2007,"Germany (until 1990 former territory of the FRG)",100039,2709,2,1354.5
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2008,"Denmark",100039,8725,6,1454.16666666667
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2008,"Germany (until 1990 former territory of the FRG)",100039,1899,2,949.5
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2009,"Denmark",100039,11556,12,963
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2009,"Germany (until 1990 former territory of the FRG)",100039,2023,4,505.75
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2009,"Netherlands",100039,72857,29,2512.31034482759
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2010,"Denmark",100039,13734,17,807.882352941176
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2010,"Germany (until 1990 former territory of the FRG)",100039,2538,3,846
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2010,"Netherlands",100039,13837,5,2767.4
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2011,"Denmark",100039,9158,18,508.777777777778
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2011,"Germany (until 1990 former territory of the FRG)",100039,1217,1,1217
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2011,"Netherlands",100039,2564,1,2564
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2012,"Denmark",100039,9265,27,343.148148148148
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2012,"Germany (until 1990 former territory of the FRG)",100039,849,1,849
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2012,"Netherlands",100039,1581,1,1581
"Marine fishes nei - Osteichthyes","Germany (including ex-GDR from 1991)",2013,"Denmark",100039,9354,14,668.142857142857
"Marine fishes nei - Osteichthyes","Greece",2007,"Greece",100039,194441250,10370,18750.3616200579
"Marine fishes nei - Osteichthyes","Greece",2008,"Greece",100039,188108276,10123,18582.2657315025
"Marine fishes nei - Osteichthyes","Greece",2009,"Greece",100039,168336907,8279,20333
"Marine fishes nei - Osteichthyes","Greece",2010,"Greece",100039,114064564,6743,16915.9964407534
"Marine fishes nei - Osteichthyes","Greece",2011,"Greece",100039,81479921,5962,13666.5415967796
"Marine fishes nei - Osteichthyes","Greece",2012,"Greece",100039,103580637,6647,15583.0655935008
"Marine fishes nei - Osteichthyes","Greece",2013,"Greece",100039,101125357,6288,16082.2768765903
"Marine fishes nei - Osteichthyes","Greenland",1996,"Norway",100039,44168,41,1077.26829268293
"Marine fishes nei - Osteichthyes","Greenland",1997,"Norway",100039,40204,40,1005.1
"Marine fishes nei - Osteichthyes","Greenland",1999,"Norway",100039,22868,45,508.177777777778
"Marine fishes nei - Osteichthyes","Ireland",2007,"France",100039,5330,5,1066
"Marine fishes nei - Osteichthyes","Ireland",2012,"Spain",100039,394,1,394
"Marine fishes nei - Osteichthyes","Italy",2007,"Italy",100039,55747736,8374,6657.24098399809
"Marine fishes nei - Osteichthyes","Italy",2008,"Italy",100039,64226153,10278,6248.89599143802
"Marine fishes nei - Osteichthyes","Italy",2009,"Italy",100039,91074591,16736,5441.83741634799
"Marine fishes nei - Osteichthyes","Italy",2010,"Italy",100039,72551835,11157,6502.80855068567
"Marine fishes nei - Osteichthyes","Italy",2011,"Italy",100039,64391877,9996,6441.7644057623
"Marine fishes nei - Osteichthyes","Italy",2012,"Italy",100039,50175761,8046,6236.11247825006
"Marine fishes nei - Osteichthyes","Italy",2013,"Italy",100039,28652484,4557,6287.57603686636
"Marine fishes nei - Osteichthyes","Malta",2007,"Malta",100039,95748,17,5632.23529411765
"Marine fishes nei - Osteichthyes","Malta",2008,"Malta",100039,128981,17,7587.11764705882
"Marine fishes nei - Osteichthyes","Malta",2009,"Malta",100039,121815,17,7165.58823529412
"Marine fishes nei - Osteichthyes","Malta",2010,"Malta",100039,9873,4,2468.25
"Marine fishes nei - Osteichthyes","Malta",2011,"Malta",100039,31882,9,3542.44444444444
"Marine fishes nei - Osteichthyes","Malta",2012,"Malta",100039,33719,14,2408.5
"Marine fishes nei - Osteichthyes","Malta",2013,"Malta",100039,24150,11,2195.45454545455
"Marine fishes nei - Osteichthyes","Netherlands",2007,"Denmark",100039,304,1,304
"Marine fishes nei - Osteichthyes","Netherlands",2008,"Denmark",100039,483,2,241.5
"Marine fishes nei - Osteichthyes","Netherlands",2008,"Netherlands",100039,5225,2,2612.5
"Marine fishes nei - Osteichthyes","Netherlands",2009,"Denmark",100039,168,2,84
"Marine fishes nei - Osteichthyes","Netherlands",2009,"Netherlands",100039,5294,2,2647
"Marine fishes nei - Osteichthyes","Netherlands",2010,"Denmark",100039,246,1,246
"Marine fishes nei - Osteichthyes","Netherlands",2010,"Netherlands",100039,1766,1,1766
"Marine fishes nei - Osteichthyes","Netherlands",2011,"France",100039,21668,9,2407.55555555556
"Marine fishes nei - Osteichthyes","Netherlands",2011,"Netherlands",100039,17664,6,2944
"Marine fishes nei - Osteichthyes","Netherlands",2012,"France",100039,936,1,936
"Marine fishes nei - Osteichthyes","Netherlands",2012,"Netherlands",100039,16760,5,3352
"Marine fishes nei - Osteichthyes","Netherlands",2013,"Netherlands",100039,50924,22,2314.72727272727
"Marine fishes nei - Osteichthyes","Norway",1995,"Norway",100039,2445828,7148,342.169557918299
"Marine fishes nei - Osteichthyes","Norway",1996,"Norway",100039,1822704,5601,325.424745581146
"Marine fishes nei - Osteichthyes","Norway",1997,"Norway",100039,2359920,7437,317.321500605083
"Marine fishes nei - Osteichthyes","Norway",1998,"Norway",100039,2421280,13657,177.292231090283
"Marine fishes nei - Osteichthyes","Norway",1999,"Norway",100039,1753851,8054,217.761484976409
"Marine fishes nei - Osteichthyes","Norway",2007,"Denmark",100039,3706,3,1235.33333333333
"Marine fishes nei - Osteichthyes","Norway",2007,"Norway",100039,133525,852,156.719483568075
"Marine fishes nei - Osteichthyes","Norway",2008,"Denmark",100039,6313,15,420.866666666667
"Marine fishes nei - Osteichthyes","Norway",2008,"Netherlands",100039,2177,1,2177
"Marine fishes nei - Osteichthyes","Norway",2008,"Norway",100039,64656,463,139.645788336933
"Marine fishes nei - Osteichthyes","Norway",2009,"Denmark",100039,14411,19,758.473684210526
"Marine fishes nei - Osteichthyes","Norway",2009,"Netherlands",100039,10588,4,2647
"Marine fishes nei - Osteichthyes","Norway",2009,"Norway",100039,64027,122,524.811475409836
"Marine fishes nei - Osteichthyes","Norway",2009,"Sweden",100039,1061,1,1061
"Marine fishes nei - Osteichthyes","Norway",2010,"Denmark",100039,8146,19,428.736842105263
"Marine fishes nei - Osteichthyes","Norway",2010,"Netherlands",100039,3533,1,3533
"Marine fishes nei - Osteichthyes","Norway",2010,"Norway",100039,48081,146,329.321917808219
"Marine fishes nei - Osteichthyes","Norway",2011,"Denmark",100039,5456,5,1091.2
"Marine fishes nei - Osteichthyes","Norway",2011,"Norway",100039,23638,52,454.576923076923
"Marine fishes nei - Osteichthyes","Norway",2012,"Denmark",100039,4052,4,1013
"Marine fishes nei - Osteichthyes","Norway",2012,"Norway",100039,27626,143,193.188811188811
"Marine fishes nei - Osteichthyes","Norway",2013,"Denmark",100039,10326,34,303.705882352941
"Marine fishes nei - Osteichthyes","Poland",2010,"Poland",100039,419,1,419
"Marine fishes nei - Osteichthyes","Poland",2012,"Poland",100039,2926,8,365.75
"Marine fishes nei - Osteichthyes","Poland",2013,"Poland",100039,3988,6,664.666666666667
"Marine fishes nei - Osteichthyes","Portugal",2007,"Portugal",100039,170877,63,2712.33333333333
"Marine fishes nei - Osteichthyes","Portugal",2007,"Spain",100039,19152,13,1473.23076923077
"Marine fishes nei - Osteichthyes","Portugal",2008,"Portugal",100039,63714,21,3034
"Marine fishes nei - Osteichthyes","Portugal",2008,"Spain",100039,6548,6,1091.33333333333
"Marine fishes nei - Osteichthyes","Portugal",2009,"Portugal",100039,56566,26,2175.61538461538
"Marine fishes nei - Osteichthyes","Portugal",2009,"Spain",100039,284289,96,2961.34375
"Marine fishes nei - Osteichthyes","Portugal",2010,"Portugal",100039,60720,20,3036
"Marine fishes nei - Osteichthyes","Portugal",2010,"Spain",100039,240080,160,1500.5
"Marine fishes nei - Osteichthyes","Portugal",2011,"Portugal",100039,53480,14,3820
"Marine fishes nei - Osteichthyes","Portugal",2011,"Spain",100039,75152,28,2684
"Marine fishes nei - Osteichthyes","Portugal",2012,"Portugal",100039,203505,192,1059.921875
"Marine fishes nei - Osteichthyes","Portugal",2012,"Spain",100039,22490,16,1405.625
"Marine fishes nei - Osteichthyes","Portugal",2013,"Portugal",100039,822979,491,1676.1283095723
"Marine fishes nei - Osteichthyes","Portugal",2013,"Spain",100039,793,1,793
"Marine fishes nei - Osteichthyes","Romania",2006,"Romania",100039,22583,32,705.71875
"Marine fishes nei - Osteichthyes","Romania",2007,"Romania",100039,690,1,690
"Marine fishes nei - Osteichthyes","Romania",2008,"Romania",100039,326,1,326
"Marine fishes nei - Osteichthyes","Romania",2010,"Romania",100039,25207,15,1680.46666666667
"Marine fishes nei - Osteichthyes","Romania",2011,"Romania",100039,3907,2,1953.5
"Marine fishes nei - Osteichthyes","Romania",2012,"Romania",100039,9365,3,3121.66666666667
"Marine fishes nei - Osteichthyes","Romania",2013,"Romania",100039,2358,1,2358
"Marine fishes nei - Osteichthyes","Russian Federation",1995,"Norway",100039,52202,969,53.8720330237358
"Marine fishes nei - Osteichthyes","Russian Federation",1996,"Norway",100039,51397,342,150.283625730994
"Marine fishes nei - Osteichthyes","Russian Federation",1997,"Norway",100039,114321,239,478.330543933054
"Marine fishes nei - Osteichthyes","Russian Federation",1998,"Norway",100039,266570,459,580.762527233116
"Marine fishes nei - Osteichthyes","Russian Federation",1999,"Norway",100039,1077630,3099,347.734753146176
"Marine fishes nei - Osteichthyes","Slovenia",2007,"Slovenia",100039,1578,1,1578
"Marine fishes nei - Osteichthyes","Slovenia",2008,"Slovenia",100039,2190,1,2190
"Marine fishes nei - Osteichthyes","Slovenia",2009,"Slovenia",100039,1385,1,1385
"Marine fishes nei - Osteichthyes","Slovenia",2011,"Slovenia",100039,37087,6,6181.16666666667
"Marine fishes nei - Osteichthyes","Spain",2007,"France",100039,6749,15,449.933333333333
"Marine fishes nei - Osteichthyes","Spain",2007,"Spain",100039,4526556,2236,2024.39892665474
"Marine fishes nei - Osteichthyes","Spain",2008,"Spain",100039,3859294,2228,1732.17863554758
"Marine fishes nei - Osteichthyes","Spain",2009,"France",100039,15129,7,2161.28571428571
"Marine fishes nei - Osteichthyes","Spain",2009,"Spain",100039,4362065,1928,2262.48184647303
"Marine fishes nei - Osteichthyes","Spain",2010,"Spain",100039,3846554,1708,2252.08079625293
"Marine fishes nei - Osteichthyes","Spain",2011,"France",100039,5354,2,2677
"Marine fishes nei - Osteichthyes","Spain",2011,"Spain",100039,4448350,1650,2695.9696969697
"Marine fishes nei - Osteichthyes","Spain",2012,"Spain",100039,1247326,493,2530.07302231237
"Marine fishes nei - Osteichthyes","Spain",2013,"Spain",100039,1458174,605,2410.20495867769
"Marine fishes nei - Osteichthyes","Sweden",2007,"Denmark",100039,3083,1,3083
"Marine fishes nei - Osteichthyes","Sweden",2007,"Sweden",100039,456707,136,3358.13970588235
"Marine fishes nei - Osteichthyes","Sweden",2008,"Denmark",100039,1954,2,977
"Marine fishes nei - Osteichthyes","Sweden",2008,"Sweden",100039,362208,139,2605.81294964029
"Marine fishes nei - Osteichthyes","Sweden",2009,"Denmark",100039,1397,1,1397
"Marine fishes nei - Osteichthyes","Sweden",2009,"Sweden",100039,221818,87,2549.63218390805
"Marine fishes nei - Osteichthyes","Sweden",2010,"Denmark",100039,1512,3,504
"Marine fishes nei - Osteichthyes","Sweden",2010,"Sweden",100039,85125,24,3546.875
"Marine fishes nei - Osteichthyes","Sweden",2011,"Denmark",100039,1596,1,1596
"Marine fishes nei - Osteichthyes","Sweden",2011,"Sweden",100039,67770,119,569.495798319328
"Marine fishes nei - Osteichthyes","Sweden",2012,"Denmark",100039,1909,2,954.5
"Marine fishes nei - Osteichthyes","Sweden",2012,"Sweden",100039,44770,11,4070
"Marine fishes nei - Osteichthyes","Sweden",2013,"Denmark",100039,2353,1,2353
"Marine fishes nei - Osteichthyes","Sweden",2013,"Sweden",100039,21390,4,5347.5
"Marine fishes nei - Osteichthyes","Third countries",1995,"Norway",100039,54314,973,55.8211716341213
"Marine fishes nei - Osteichthyes","Third countries",1996,"Norway",100039,99703,385,258.968831168831
"Marine fishes nei - Osteichthyes","Third countries",1997,"Norway",100039,182452,334,546.263473053892
"Marine fishes nei - Osteichthyes","Third countries",1998,"Norway",100039,308205,536,575.009328358209
"Marine fishes nei - Osteichthyes","Third countries",1999,"Norway",100039,1100650,3213,342.561469032057
"Marine fishes nei - Osteichthyes","Third countries",2000,"Norway",100039,307966,564,546.039007092199
"Marine fishes nei - Osteichthyes","Third countries",2001,"Norway",100039,85122,215,395.916279069767
"Marine fishes nei - Osteichthyes","Third countries",2002,"Norway",100039,1505,56,26.875
"Marine fishes nei - Osteichthyes","Third countries",2003,"Norway",100039,12257,35,350.2
"Marine fishes nei - Osteichthyes","Third countries",2003,"Portugal",100039,6868,5,1373.6
"Marine fishes nei - Osteichthyes","Third countries",2005,"Portugal",100039,1213,1,1213
"Marine fishes nei - Osteichthyes","Third countries",2006,"Portugal",100039,1980,2,990
"Marine fishes nei - Osteichthyes","Third countries",2009,"Netherlands",100039,105126,42,2503
"Marine fishes nei - Osteichthyes","United Kingdom",1998,"Norway",100039,1403,397,3.53400503778338
"Marine fishes nei - Osteichthyes","United Kingdom",1999,"Norway",100039,27,1027,0.0262901655306719
"Marine fishes nei - Osteichthyes","United Kingdom",2007,"Denmark",100039,1391,2,695.5
"Marine fishes nei - Osteichthyes","United Kingdom",2007,"France",100039,1540,1,1540
"Marine fishes nei - Osteichthyes","United Kingdom",2008,"Denmark",100039,2371,1,2371
"Marine fishes nei - Osteichthyes","United Kingdom",2008,"France",100039,708,1,708
"Marine fishes nei - Osteichthyes","United Kingdom",2009,"Denmark",100039,1533,1,1533
"Marine fishes nei - Osteichthyes","United Kingdom",2009,"Netherlands",100039,1261,1,1261
"Marine fishes nei - Osteichthyes","United Kingdom",2010,"Denmark",100039,970,1,970
"Marine fishes nei - Osteichthyes","United Kingdom",2011,"Denmark",100039,632,2,316
"Marine fishes nei - Osteichthyes","United Kingdom",2011,"France",100039,12101,3,4033.66666666667
"Marine fishes nei - Osteichthyes","United Kingdom",2011,"Netherlands",100039,2279,1,2279
"Marine fishes nei - Osteichthyes","United Kingdom",2011,"Spain",100039,86811,25,3472.44
"Marine fishes nei - Osteichthyes","United Kingdom",2012,"Denmark",100039,342,1,342
"Marine fishes nei - Osteichthyes","United Kingdom",2012,"Spain",100039,65145,22,2961.13636363636
"Marine fishes nei - Osteichthyes","Unknown",2008,"Denmark",100039,517,1,517
"Marine fishes not identified","Belgium",2007,"Denmark",100039,9503,4,2375.75
"Marine fishes not identified","Belgium",2007,"United Kingdom",100039,178844,46,3887.91304347826
"Marine fishes not identified","Belgium",2008,"Denmark",100039,6024,3,2008
"Marine fishes not identified","Belgium",2008,"Netherlands",100039,7620,4,1905
"Marine fishes not identified","Belgium",2008,"United Kingdom",100039,112657,38,2964.65789473684
"Marine fishes not identified","Belgium",2009,"Denmark",100039,7145,5,1429
"Marine fishes not identified","Belgium",2009,"France",100039,15817,7,2259.57142857143
"Marine fishes not identified","Belgium",2009,"Ireland",100039,45006,6,7501
"Marine fishes not identified","Belgium",2009,"United Kingdom",100039,22979,7,3282.71428571429
"Marine fishes not identified","Belgium",2010,"Denmark",100039,4327,2,2163.5
"Marine fishes not identified","Belgium",2010,"Ireland",100039,32825,4,8206.25
