"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"Aquatic animals","Denmark",2009,"Iceland",100000,23703157.0711297,19242,1231.84477035286
"Aquatic animals","Denmark",2009,"Netherlands",100000,27297619.3305439,1013,26947.304373686
"Aquatic animals","Denmark",2009,"Norway",100000,46935153.3472803,31162,1506.16627133304
"Aquatic animals","Denmark",2009,"Poland",100000,13555802.2594142,1518,8930.04101410687
"Aquatic animals","Denmark",2009,"Sweden",100000,6655100.08368201,1647,4040.74079154949
"Aquatic animals","Denmark",2009,"United Kingdom",100000,60268133.0543933,11066,5446.24372441653
"Aquatic animals","Denmark",2010,"Belgium",100000,65309.9264812031,1,65309.9264812031
"Aquatic animals","Denmark",2010,"Denmark",100000,2273496588.28525,668610,3400.33291198943
"Aquatic animals","Denmark",2010,"France",100000,8019804.45088491,2411.7,3325.37398966908
"Aquatic animals","Denmark",2010,"Germany",100000,86179792.444159,22210,3880.22478361814
"Aquatic animals","Denmark",2010,"Iceland",100000,47543950.5278758,26269,1809.88810110304
"Aquatic animals","Denmark",2010,"Ireland",100000,445609.151666457,193,2308.85570811636
"Aquatic animals","Denmark",2010,"Netherlands",100000,32498995.5683171,900,36109.9950759079
"Aquatic animals","Denmark",2010,"Norway",100000,145318228.819633,51734,2808.95018401116
"Aquatic animals","Denmark",2010,"Poland",100000,13267926.0863127,1468,9038.09678904137
"Aquatic animals","Denmark",2010,"Sweden",100000,6377989.54594759,919,6940.14096403438
"Aquatic animals","Denmark",2010,"United Kingdom",100000,121708362.655259,18646,6527.31752951083
"Aquatic animals","Estonia",1996,"Norway",100000,9907199.44894766,558,17754.8377221284
"Aquatic animals","Estonia",1997,"Norway",100000,21852575.533915,1172,18645.5422644326
"Aquatic animals","Estonia",1998,"Norway",100000,36095243.3581385,1753,20590.5552527887
"Aquatic animals","Estonia",1999,"Norway",100000,36258144.1881136,1699,21340.8735656937
"Aquatic animals","Estonia",2006,"Iceland",100000,1627482.50137406,70,23249.7500196294
"Aquatic animals","Estonia",2007,"Denmark",100000,13518342.7372219,2264,5970.99944223584
"Aquatic animals","Estonia",2007,"Estonia",100000,271843758.558886,76726,3543.04614549026
"Aquatic animals","Estonia",2007,"Latvia",100000,3445284.71201382,1141,3019.53086066067
"Aquatic animals","Estonia",2007,"Norway",100000,17934907.3524682,795,22559.6318898971
"Aquatic animals","Estonia",2008,"Denmark",100000,13008780.1404494,1156,11253.2700176898
"Aquatic animals","Estonia",2008,"Estonia",100000,286082921.30618,81587,3506.47678314167
"Aquatic animals","Estonia",2008,"Latvia",100000,3818282.30337079,1323,2886.07883852667
"Aquatic animals","Estonia",2008,"Norway",100000,6978905.66011236,296,23577.3839868661
"Aquatic animals","Estonia",2008,"Poland",100000,430153.609550562,18,23897.422752809
"Aquatic animals","Estonia",2009,"Denmark",100000,8744801.29707113,1743,5017.09770342578
"Aquatic animals","Estonia",2009,"Estonia",100000,260478052.566248,82503,3157.1949209877
"Aquatic animals","Estonia",2009,"Iceland",100000,2096424.28172943,121,17325.8205101606
"Aquatic animals","Estonia",2009,"Latvia",100000,3200131.0320781,1211,2642.55246249224
"Aquatic animals","Estonia",2009,"Norway",100000,33078653.1520223,1510,21906.3928159088
"Aquatic animals","Estonia",2009,"Poland",100000,88278.9539748954,8,11034.8692468619
"Aquatic animals","Estonia",2009,"Sweden",100000,3051453.08228731,686,4448.18233569578
"Aquatic animals","Estonia",2010,"Denmark",100000,53401.0810400042,3,17800.3603466681
"Aquatic animals","Estonia",2010,"Estonia",100000,262025672.297675,79741,3285.95919661999
"Aquatic animals","Estonia",2010,"Latvia",100000,4335339.00818037,1649,2629.07156348112
"Aquatic animals","Estonia",2010,"Norway",100000,26006170.094356,1207,21546.1226962353
"Aquatic animals","Estonia",2010,"Poland",100000,1206332.76627559,70,17233.3252325084
"Aquatic animals","Estonia",2010,"Sweden",100000,2571023.58458401,150,17140.15723056
"Aquatic animals","Greenland",1995,"Norway",100000,917809.237453025,92,9976.18736361984
"Aquatic animals","Greenland",1996,"Norway",100000,1045688.91952951,80,13071.1114941189
"Aquatic animals","Greenland",1997,"Norway",100000,455551.845707724,59,7721.21772385973
"Aquatic animals","Greenland",1999,"Norway",100000,2572014.25414362,201,12796.0908166349
"Aquatic animals","Greenland",2007,"Norway",100000,667381.647417689,330,2022.36862853845
"Aquatic animals","Greenland",2009,"Norway",100000,2875440.9623431,2032,1415.07921375152
"Aquatic animals","Greenland",2010,"Norway",100000,7883283.53917978,2867,2749.66290170205
"Aquatic animals","Iceland",1998,"Norway",100000,61979248.5487405,2334,26554.9479643275
"Aquatic animals","Iceland",1999,"Norway",100000,128640026.196578,1390,92546.781436387
"Aquatic animals","Iceland",2001,"Iceland",100000,47036104612.6107,1709250,27518.5634708853
"Aquatic animals","Iceland",2002,"Iceland",100000,51241841461.0672,1832805,27958.1523735843
"Aquatic animals","Iceland",2003,"Iceland",100000,45209872154.9799,1630544,27726.8642581739
"Aquatic animals","Iceland",2004,"Iceland",100000,46767854907.4606,1415019,33051.0437721759
"Aquatic animals","Iceland",2005,"Iceland",100000,44956213649.6604,1325757,33909.8444508763
"Aquatic animals","Iceland",2006,"Iceland",100000,52280728570.2676,1052148,49689.5195070157
"Aquatic animals","Iceland",2007,"Iceland",100000,57527864664.4369,1128944,50957.2349597827
"Aquatic animals","Iceland",2007,"Norway",100000,100181444.919676,5010,19996.296391153
"Aquatic animals","Iceland",2008,"Iceland",100000,79154442259.6629,991386,79842.2029962728
"Aquatic animals","Iceland",2008,"Norway",100000,688844580.477528,13779,49992.3492617409
"Aquatic animals","Iceland",2008,"United Kingdom",100000,30712335.6741573,1605,19135.411634989
"Aquatic animals","Iceland",2009,"Iceland",100000,75861281387.5872,799247,94915.9413642931
"Aquatic animals","Iceland",2009,"United Kingdom",100000,250475191.631799,858,291929.12777599
"Aquatic animals","Iceland",2010,"Iceland",100000,80326366477.7649,779713,103020.427359509
"Aquatic animals","Iceland",2010,"Norway",100000,23095561.2261521,918,25158.5634271809
"Aquatic animals","Latvia",1999,"Norway",100000,435461.446217513,930,468.23811421238
"Aquatic animals","Latvia",2002,"Iceland",100000,138586.88703753,179,774.228419204077
"Aquatic animals","Latvia",2007,"Denmark",100000,1113138.68720031,4923,226.109828803637
"Aquatic animals","Latvia",2007,"Latvia",100000,11746588.1154377,79784,147.229872097634
"Aquatic animals","Latvia",2008,"Denmark",100000,389841.994382022,2282,170.833476942166
"Aquatic animals","Latvia",2008,"Estonia",100000,70522.4719101124,57,1237.23634930022
"Aquatic animals","Latvia",2008,"Latvia",100000,13763719.8033708,83488,164.85865996755
"Aquatic animals","Latvia",2008,"Poland",100000,190732.443820225,225,847.69975031211
"Aquatic animals","Latvia",2008,"Sweden",100000,70151.6853932584,498,140.866838139073
"Aquatic animals","Latvia",2009,"Denmark",100000,589832.20362622,6386,92.3633265935203
"Aquatic animals","Latvia",2009,"Latvia",100000,8852566.20641562,69010,128.279469735047
"Aquatic animals","Latvia",2009,"Poland",100000,2431811.91073919,1812,1342.05955338807
"Aquatic animals","Latvia",2009,"Sweden",100000,132528.256624826,1083,122.371428093099
"Aquatic animals","Latvia",2010,"Denmark",100000,787090.8629287,7801,100.896149587066
"Aquatic animals","Latvia",2010,"Latvia",100000,8371980.90660159,63358,132.137708049522
"Aquatic animals","Latvia",2010,"Poland",100000,1041449.3555351,1201,867.151836415571
"Aquatic animals","Latvia",2010,"Sweden",100000,41917.6736817011,216,194.06330408195
"Aquatic animals","Lithuania",1995,"Norway",100000,8493896.61059873,1007,8434.852642104
"Aquatic animals","Lithuania",1996,"Norway",100000,3600598.23066483,488,7378.27506283776
"Aquatic animals","Lithuania",1999,"Norway",100000,4509040.07183358,647,6969.15003374588
"Aquatic animals","Lithuania",2006,"Iceland",100000,114595.936117351,19,6031.36505880795
"Aquatic animals","Lithuania",2007,"Denmark",100000,9327811.2582505,16635,560.734070228464
"Aquatic animals","Lithuania",2007,"Latvia",100000,40427.2671468409,73,553.798180093712
"Aquatic animals","Lithuania",2007,"Lithuania",100000,15183927.496125,4696,3233.37467975404
"Aquatic animals","Lithuania",2007,"Norway",100000,1537925.22656584,293,5248.89155824519
"Aquatic animals","Lithuania",2008,"Denmark",100000,7099480.89887641,14304,496.328362617198
"Aquatic animals","Lithuania",2008,"Latvia",100000,1242134.98595506,458,2712.08512217261
"Aquatic animals","Lithuania",2008,"Lithuania",100000,10460889.3258427,2980,3510.3655455848
"Aquatic animals","Lithuania",2008,"Norway",100000,2582369.15730337,555,4652.91740054661
"Aquatic animals","Lithuania",2008,"Poland",100000,153153.469101124,32,4786.04590941011
"Aquatic animals","Lithuania",2008,"Spain",100000,8220.26509572901,1,8220.26509572901
"Aquatic animals","Lithuania",2009,"Denmark",100000,10217419.1771269,24012,425.513042525692
"Aquatic animals","Lithuania",2009,"Latvia",100000,1338062.20362622,1310,1021.42152948566
"Aquatic animals","Lithuania",2009,"Lithuania",100000,9029497.21059972,3249,2779.16196078785
"Aquatic animals","Lithuania",2009,"Poland",100000,432788.912133891,127,3407.78670971568
"Aquatic animals","Lithuania",2009,"Sweden",100000,129685.983263598,409,317.08064367628
"Aquatic animals","Lithuania",2010,"Denmark",100000,6155405.81917493,10024,614.066821545783
"Aquatic animals","Lithuania",2010,"Latvia",100000,2004175.04361524,2126,942.697574607355
"Aquatic animals","Lithuania",2010,"Lithuania",100000,11386505.5851865,3256,3497.08402493442
"Aquatic animals","Lithuania",2010,"Norway",100000,2038507.55535959,364,5600.29548175712
"Aquatic animals","Lithuania",2010,"Spain",100000,16811967.5476868,4786,3512.73872705534
"Aquatic animals","Norway",1995,"Norway",100000,6757728176.89664,2049717,3296.90790333331
"Aquatic animals","Norway",1996,"Norway",100000,7312846763.82762,2151475,3398.99220945055
"Aquatic animals","Norway",1997,"Norway",100000,7670532977.36185,2344455,3271.77658661047
"Aquatic animals","Norway",1998,"Norway",100000,8923107373.71161,2372964,3760.32142658364
"Aquatic animals","Norway",1999,"Norway",100000,8691158513.78837,2182015,3983.08834439194
"Aquatic animals","Norway",2001,"Iceland",100000,7815508.04941606,8277,944.244055746776
"Aquatic animals","Norway",2002,"Iceland",100000,23602058.4558121,29308,805.311125147131
"Aquatic animals","Norway",2003,"Iceland",100000,17596992.15781,25626,686.685091618278
"Aquatic animals","Norway",2004,"Iceland",100000,28380694.0524314,36195,784.105375118977
"Aquatic animals","Norway",2005,"Iceland",100000,34142237.5391733,52668,648.253921530593
"Aquatic animals","Norway",2006,"Iceland",100000,1128643.79296773,1251,902.19327975038
"Aquatic animals","Norway",2007,"Denmark",100000,451025047.665552,188729,2389.80256169191
"Aquatic animals","Norway",2007,"Germany",100000,10226117.7949734,3449,2964.95152072294
"Aquatic animals","Norway",2007,"Iceland",100000,13690284.4738129,8596,1592.63430360783
"Aquatic animals","Norway",2007,"Netherlands",100000,15332397.5327077,861,17807.662639614
"Aquatic animals","Norway",2007,"Norway",100000,7933038464.03943,1752773,4525.99307727779
"Aquatic animals","Norway",2007,"Sweden",100000,24670180.6518623,3959,6231.4171891544
"Aquatic animals","Norway",2007,"United Kingdom",100000,71397332.3131737,21608,3304.20827069482
"Aquatic animals","Norway",2008,"Denmark",100000,386695710.674157,109719,3524.41883971014
"Aquatic animals","Norway",2008,"Germany",100000,3787147.47191011,752,5036.1003615826
"Aquatic animals","Norway",2008,"Iceland",100000,29059497.1910112,26629,1091.27256716404
"Aquatic animals","Norway",2008,"Netherlands",100000,24388888.8888889,1114,21893.0779972073
"Aquatic animals","Norway",2008,"Norway",100000,9916698189.60674,1770145,5602.19540749867
"Aquatic animals","Norway",2008,"Sweden",100000,40904735.9550562,2833,14438.6642975843
"Aquatic animals","Norway",2008,"United Kingdom",100000,154946966.292135,46149,3357.53681102808
"Aquatic animals","Norway",2009,"Denmark",100000,238421267.587169,64850,3676.50374074277
"Aquatic animals","Norway",2009,"Germany",100000,24466675.5090656,7369,3320.21651636118
"Aquatic animals","Norway",2009,"Netherlands",100000,15118537.2105997,1142,13238.6490460593
"Aquatic animals","Norway",2009,"Norway",100000,6844927450.15342,1915120,3574.15067993307
"Aquatic animals","Norway",2009,"Sweden",100000,4512616.09483961,1224,3686.77785526112
"Aquatic animals","Norway",2009,"United Kingdom",100000,90332411.5760112,26722,3380.45099827899
"Aquatic animals","Norway",2010,"Denmark",100000,214510322.620453,41161,5211.49443940752
"Aquatic animals","Norway",2010,"Germany",100000,23987969.0442556,4067,5898.1974537142
"Aquatic animals","Norway",2010,"Iceland",100000,42755695.4589594,23008,1858.29691667939
"Aquatic animals","Norway",2010,"Netherlands",100000,13604671.8341821,1060,12834.5960699831
"Aquatic animals","Norway",2010,"Norway",100000,8423217359.11199,1922657,4381.02966837662
"Aquatic animals","Norway",2010,"Sweden",100000,1353973.49005688,407,3326.71619178596
"Aquatic animals","Norway",2010,"United Kingdom",100000,131163079.893914,32145,4080.35712844653
"Aquatic animals","Poland",1996,"Norway",100000,196707.882319323,63,3122.34733840195
"Aquatic animals","Poland",1997,"Norway",100000,614283.610862067,166,3700.50367989197
"Aquatic animals","Poland",1998,"Norway",100000,2767364.44010139,366,7561.10502759943
"Aquatic animals","Poland",1999,"Norway",100000,2064704.49958154,244,8461.90368680958
"Aquatic animals","Poland",2006,"Iceland",100000,1442098.61971134,2285,631.115369676737
"Aquatic animals","Poland",2007,"Denmark",100000,13798018.8361534,24530,562.495672081262
"Aquatic animals","Poland",2007,"Ireland",100000,530346.24748935,933,568.4311334291
"Aquatic animals","Poland",2007,"Norway",100000,2945465.13866315,4484,656.883393992675
"Aquatic animals","Poland",2007,"Poland",100000,127706805.861799,77528,1647.23462312711
"Aquatic animals","Poland",2007,"Sweden",100000,409803.021813143,63,6504.80987004988
"Aquatic animals","Poland",2007,"United Kingdom",100000,3418019.28370772,979,3491.33736844507
"Aquatic animals","Poland",2008,"Denmark",100000,9882375.73033708,20874,473.429899891591
"Aquatic animals","Poland",2008,"Poland",100000,129933914.382022,64063,2028.2208822881
"Aquatic animals","Poland",2008,"Sweden",100000,834636.853932584,113,7386.16684896092
"Aquatic animals","Poland",2009,"Denmark",100000,17663687.8661088,38123,463.334151722288
"Aquatic animals","Poland",2009,"Poland",100000,125268204.393305,75982,1648.65631851367
"Aquatic animals","Poland",2009,"Sweden",100000,3170424.26778243,7402,428.319949713919
"Aquatic animals","Poland",2010,"Denmark",100000,9859571.14423644,19574,503.707527548607
"Aquatic animals","Poland",2010,"Poland",100000,149402009.880603,80748,1850.22551494282
"Aquatic animals","Poland",2010,"Sweden",100000,3709895.85720056,8422,440.500576727685
"Aquatic animals","Romania",2006,"Romania",100000,2054128.14221293,615,3340.04575969582
"Aquatic animals","Romania",2007,"Romania",100000,2458364.69692563,518,4745.87779329272
"Aquatic animals","Romania",2008,"Romania",100000,2619498.87640449,444,5899.77224415427
"Aquatic animals","Romania",2009,"Romania",100000,2438986.27615063,332,7346.34420527297
"Aquatic animals","Romania",2010,"Romania",100000,2028751.46037653,231,8782.47385444387
"Aquatic animals","Russian Federation",1995,"Norway",100000,727686358.296706,108278,6720.53748957965
"Aquatic animals","Russian Federation",1996,"Norway",100000,662062145.317856,103307,6408.68620052712
"Aquatic animals","Russian Federation",1997,"Norway",100000,779121993.966173,108056,7210.35383473544
"Aquatic animals","Russian Federation",1998,"Norway",100000,1488302649.66907,87228,17062.2122445668
"Aquatic animals","Russian Federation",1999,"Norway",100000,4847479668.92665,120389,40265.1377528399
"Aquatic animals","Russian Federation",2001,"Iceland",100000,7648610.50314986,3653,2093.78880458523
"Aquatic animals","Russian Federation",2002,"Iceland",100000,1345780.26792362,55,24468.7321440658
"Aquatic animals","Russian Federation",2003,"Iceland",100000,2062694.73655072,78,26444.8043147528
"Aquatic animals","Russian Federation",2006,"Iceland",100000,2441876.08185129,39,62612.207226956
"Aquatic animals","Russian Federation",2007,"Norway",100000,187630937.913966,3151,59546.4734731724
"Aquatic animals","Russian Federation",2008,"Norway",100000,63580515.4213483,1531,41528.7494587514
"Aquatic animals","Russian Federation",2009,"Norway",100000,49158768.7866109,1088,45182.6918994585
"Aquatic animals","Russian Federation",2010,"Iceland",100000,2488531.24873352,43,57872.8197379888
"Aquatic animals","Russian Federation",2010,"Norway",100000,17574083.0508115,363,48413.4519306103
"Aquatic animals","Sweden",1995,"Norway",100000,3889413.0381407,1506,2582.61157911069
"Aquatic animals","Sweden",1996,"Norway",100000,17211639.8880733,1823,9441.3822754105
"Aquatic animals","Sweden",1997,"Norway",100000,36655638.2761313,20801,1762.20558031495
"Aquatic animals","Sweden",1998,"Norway",100000,17491947.1703807,11376,1537.6184221502
"Aquatic animals","Sweden",1999,"Norway",100000,18272930.4878483,6181,2956.306501836
"Aquatic animals","Sweden",2001,"Iceland",100000,280811.335604361,121,2320.75483970547
"Aquatic animals","Sweden",2002,"Iceland",100000,3648874.82841868,4386,831.936805385016
"Aquatic animals","Sweden",2003,"Iceland",100000,2786911.18563654,3997,697.250734459981
"Aquatic animals","Sweden",2007,"Denmark",100000,331441533.328128,122378,2708.34245802455
"Aquatic animals","Sweden",2007,"Germany",100000,17585590.8310209,5706,3081.94721889605
"Aquatic animals","Sweden",2007,"Norway",100000,27868199.4932371,3958,7040.98016504221
"Aquatic animals","Sweden",2007,"Poland",100000,3329545.5610614,206,16162.8425294243
"Aquatic animals","Sweden",2007,"Sweden",100000,636603300.104128,109941,5790.40849277456
"Aquatic animals","Sweden",2007,"United Kingdom",100000,4329470.2629553,919,4711.06666262818
"Aquatic animals","Sweden",2008,"Denmark",100000,284301946.074438,126484,2247.73051195755
"Aquatic animals","Sweden",2008,"Germany",100000,27095693.4901685,5910,4584.71971068842
"Aquatic animals","Sweden",2008,"Latvia",100000,853802.591292135,499,1711.02723705839
"Aquatic animals","Sweden",2008,"Norway",100000,38534143.6938202,2833,13601.8862314932
"Aquatic animals","Sweden",2008,"Poland",100000,2569528.04073034,168,15294.809766252
"Aquatic animals","Sweden",2008,"Sweden",100000,539542668.644663,96948,5565.27900157469
"Aquatic animals","Sweden",2008,"United Kingdom",100000,4660626.23595506,363,12839.1907326586
"Aquatic animals","Sweden",2009,"Denmark",100000,219060159.433752,114805,1908.10643642482
"Aquatic animals","Sweden",2009,"Germany",100000,6595730.41841004,1568,4206.46072602681
"Aquatic animals","Sweden",2009,"Norway",100000,19730773.6959554,3081,6404.01612981349
"Aquatic animals","Sweden",2009,"Poland",100000,3102656.18410042,228,13608.1411583352
"Aquatic animals","Sweden",2009,"Sweden",100000,771730957.528591,196033,3936.74002605985
"Aquatic animals","Sweden",2009,"United Kingdom",100000,57306811.0292887,5820,9846.53110468878
"Aquatic animals","Sweden",2010,"Denmark",100000,314215339.861969,131366,2391.90764628571
"Aquatic animals","Sweden",2010,"Germany",100000,7724464.07363799,1953,3955.17873714183
"Aquatic animals","Sweden",2010,"Norway",100000,467143.555999974,123,3797.91508943068
"Aquatic animals","Sweden",2010,"Poland",100000,1396753.21857638,95,14702.6654586987
"Aquatic animals","Sweden",2010,"Sweden",100000,775422677.977816,202745,3824.62047388501
"Aquatic animals","Sweden",2010,"United Kingdom",100000,27956618.8221364,3118,8966.20231627211
"Aquatic animals","United Kingdom",1995,"Norway",100000,12894464.4963012,47699,270.329870569639
"Aquatic animals","United Kingdom",1996,"Norway",100000,32535569.492021,75514,430.854801652952
"Aquatic animals","United Kingdom",1997,"Norway",100000,30503438.2349416,88826,343.406640341134
"Aquatic animals","United Kingdom",1998,"Norway",100000,53394602.5487636,125639,424.98430064521
"Aquatic animals","United Kingdom",1999,"Norway",100000,30146707.4295481,132835,226.948525836926
"Aquatic animals","United Kingdom",2001,"Iceland",100000,15275.4355397267,262,58.3031890829264
"Aquatic animals","United Kingdom",2003,"Iceland",100000,150772.33397197,2383,63.269968095665
"Aquatic animals","United Kingdom",2004,"Iceland",100000,124496.338306234,2185,56.9777292019377
"Aquatic animals","United Kingdom",2005,"Iceland",100000,242971.972098386,4850,50.0973138347187
"Aquatic animals","United Kingdom",2006,"Iceland",100000,191603.754845519,2479,77.2907441893986
"Aquatic animals","United Kingdom",2007,"Belgium",100000,37951.0585765417,7,5421.57979664882
"Aquatic animals","United Kingdom",2007,"Denmark",100000,8394166.46958481,33923,247.447645243192
"Aquatic animals","United Kingdom",2007,"France",100000,5653812.33956838,2519,2244.46698672822
"Aquatic animals","United Kingdom",2007,"Germany",100000,348080.334683381,1891,184.072096606759
"Aquatic animals","United Kingdom",2007,"Ireland",100000,6209503.74798379,8402,739.05067221897
"Aquatic animals","United Kingdom",2007,"Netherlands",100000,26665444.4443008,15462,1724.57925522577
"Aquatic animals","United Kingdom",2007,"Norway",100000,14524282.3105286,27049,536.961895468542
"Aquatic animals","United Kingdom",2007,"Spain",100000,18840724.4358858,14273,1320.02553323658
"Aquatic animals","United Kingdom",2007,"Sweden",100000,319402.599006558,919,347.554514697016
"Aquatic animals","United Kingdom",2007,"United Kingdom",100000,531154522.986564,402647,1319.15678742562
"Aquatic animals","United Kingdom",2008,"Belgium",100000,33090.9269662921,14,2363.63764044944
"Aquatic animals","United Kingdom",2008,"Denmark",100000,8123337.0505618,21327,380.894502300455
"Aquatic animals","United Kingdom",2008,"France",100000,8548308.24438202,2098,4074.50345299429
"Aquatic animals","United Kingdom",2008,"Ireland",100000,8128286.25,4495,1808.29505005562
"Aquatic animals","United Kingdom",2008,"Netherlands",100000,30606438.2638011,13016,2351.44731590359
"Aquatic animals","United Kingdom",2008,"Norway",100000,27257356.8539326,32949,827.25900191
"Aquatic animals","United Kingdom",2008,"Spain",100000,17251029.4108984,4089,4218.88711442856
"Aquatic animals","United Kingdom",2008,"Sweden",100000,5503.52528089888,5,1100.70505617978
"Aquatic animals","United Kingdom",2008,"United Kingdom",100000,637071310.407303,369016,1726.40565831103
"Aquatic animals","United Kingdom",2009,"Belgium",100000,79283.9051603905,18,4404.66139779947
"Aquatic animals","United Kingdom",2009,"Denmark",100000,7304579.72105997,15443,473.002636862007
"Aquatic animals","United Kingdom",2009,"France",100000,4167292.38493724,1478,2819.54829833372
"Aquatic animals","United Kingdom",2009,"Ireland",100000,8089275.76011158,5428,1490.28661755924
"Aquatic animals","United Kingdom",2009,"Netherlands",100000,24890056.5132497,14293,1741.41583385221
"Aquatic animals","United Kingdom",2009,"Norway",100000,51969081.3947001,70354,738.67983902408
"Aquatic animals","United Kingdom",2009,"Spain",100000,31414421.1436541,15699,2001.04599934098
"Aquatic animals","United Kingdom",2009,"United Kingdom",100000,501120706.248257,351813,1424.39507990966
"Aquatic animals","United Kingdom",2010,"Belgium",100000,22309.6305677145,4,5577.40764192863
"Aquatic animals","United Kingdom",2010,"Denmark",100000,10243924.4163063,22014,465.336804592819
"Aquatic animals","United Kingdom",2010,"France",100000,1249071.33565475,540.7,2310.10049131635
"Aquatic animals","United Kingdom",2010,"Iceland",100000,58616.3514677933,46,1274.26851016942
"Aquatic animals","United Kingdom",2010,"Ireland",100000,9209515.44083465,6231,1478.01563807329
"Aquatic animals","United Kingdom",2010,"Netherlands",100000,28354941.3109563,16529,1715.46622971482
"Aquatic animals","United Kingdom",2010,"Norway",100000,40037880.6130019,56357,710.43314252004
"Aquatic animals","United Kingdom",2010,"Spain",100000,42233310.9459688,27400,1541.36171335652
"Aquatic animals","United Kingdom",2010,"United Kingdom",100000,531124844.356142,374054,1419.91489024617
"Argentine - Argentina sphyraena","Norway",2007,"Norway",600020,1914001.4896756,1406,1361.30973661138
"Argentine - Argentina sphyraena","Norway",2008,"Norway",600020,487522.471910112,382,1276.23683746103
"Argentine - Argentina sphyraena","Norway",2009,"Norway",600020,584739.30264993,467,1252.11842109193
"Argentine - Argentina sphyraena","Norway",2010,"Norway",600020,1037742.15062678,569,1823.79991322809
"Argentine hake - Merluccius hubbsi","United Kingdom",2007,"Spain",600325,49758.0089764856,31,1605.0970637576
"Argentine hake - Merluccius hubbsi","United Kingdom",2008,"Spain",600325,520883.946980854,184,2830.89101620029
"Argentine hake - Merluccius hubbsi","United Kingdom",2009,"Spain",600325,62041.5062761506,36,1723.37517433752
"Argentines - Argentina spp","Norway",1995,"Norway",500147,19564360.3742644,6419,3047.88290610132
"Argentines - Argentina spp","Norway",1996,"Norway",500147,22144988.0191261,6815,3249.44798519826
"Argentines - Argentina spp","Norway",1997,"Norway",500147,16223320.1192567,5167,3139.79487502549
"Argentines - Argentina spp","Norway",1998,"Norway",500147,30545430.509539,7327,4168.88638044753
"Argentines - Argentina spp","Norway",1999,"Norway",500147,20970977.6349886,6579,3187.56310001347
"Argentines - Argentina spp","Norway",2007,"Norway",500147,43400991.025148,11799,3678.36181245428
"Argentines - Argentina spp","Norway",2008,"Norway",500147,44374268.258427,10618,4179.15504411631
"Argentines - Argentina spp","Norway",2009,"Norway",500147,38076664.9651325,11821,3221.10354158976
"Argentines - Argentina spp","Norway",2010,"Norway",500147,28502710.9547246,10465,2723.62264259193
"Argentines - Argentina spp","Sweden",1995,"Norway",500147,272091.764466804,94,2894.59323900855
"Argentines - Argentina spp","Sweden",1997,"Norway",500147,1864541.01828176,532,3504.77635015368
"Argentines - Argentina spp","Sweden",1998,"Norway",500147,800635.031633506,235,3406.95758141917
"Asp - Aspius aspius","Poland",2010,"Poland",604783,11237.8125807071,3,3745.93752690237
"Atlantic bluefin tuna - Thunnus thynnus","Norway",1999,"Norway",600147,42750.4497820656,4,10687.6124455164
"Atlantic bluefin tuna - Thunnus thynnus","Sweden",2008,"Sweden",600147,406.938202247191,1,406.938202247191
"Atlantic bonito - Sarda sarda","Bulgaria",2005,"Bulgaria",600115,228070.410006589,56,4072.6858929748
"Atlantic bonito - Sarda sarda","Bulgaria",2006,"Bulgaria",600115,10077.6946002765,6,1679.61576671275
"Atlantic bonito - Sarda sarda","Bulgaria",2007,"Bulgaria",600115,1511.90658842449,1,1511.90658842449
"Atlantic bonito - Sarda sarda","Bulgaria",2008,"Bulgaria",600115,55578.5252808989,16,3473.65783005618
"Atlantic bonito - Sarda sarda","Bulgaria",2009,"Bulgaria",600115,36259.079497908,5,7251.81589958159
"Atlantic bonito - Sarda sarda","Bulgaria",2010,"Bulgaria",600115,104530.481805024,16,6533.15511281397
"Atlantic bonito - Sarda sarda","Lithuania",2010,"Spain",600115,470869.052336214,133,3540.368814558
"Atlantic bonito - Sarda sarda","United Kingdom",2007,"Spain",600115,166448.519174506,60,2774.14198624176
"Atlantic bonito - Sarda sarda","United Kingdom",2009,"Spain",600115,22174.7280334728,21,1055.93943016537
"Atlantic bonito - Sarda sarda","United Kingdom",2010,"Spain",600115,64433.7582091134,71,907.517721255118
"Atlantic cod - Gadus morhua","Denmark",1995,"Norway",600069,5382.60691509471,1,5382.60691509471
"Atlantic cod - Gadus morhua","Denmark",1996,"Norway",600069,306605.481573114,41,7478.18247739303
"Atlantic cod - Gadus morhua","Denmark",1997,"Norway",600069,331373.233142793,36,9204.81203174426
"Atlantic cod - Gadus morhua","Denmark",1998,"Norway",600069,299127.345186807,33,9064.46500566081
"Atlantic cod - Gadus morhua","Denmark",1999,"Norway",600069,342811.360789818,30,11427.0453596606
"Atlantic cod - Gadus morhua","Denmark",2007,"Denmark",600069,393382290.902595,19880,19787.8415946979
"Atlantic cod - Gadus morhua","Denmark",2007,"Germany",600069,124045.337350761,12,10337.1114458968
"Atlantic cod - Gadus morhua","Denmark",2007,"Netherlands",600069,372828.919516614,18,20712.717750923
"Atlantic cod - Gadus morhua","Denmark",2007,"Norway",600069,29906.7802346061,2,14953.390117303
"Atlantic cod - Gadus morhua","Denmark",2007,"Poland",600069,11888615.6988666,839,14169.9829545489
"Atlantic cod - Gadus morhua","Denmark",2007,"Sweden",600069,18443959.8978789,663,27818.944039033
