taxon_key,scientific_name,common_name,phylum,sub_phylum,super_class,class,super_order,order,suborder_infraorder,family,genus,species,comments_names,is_retired,taxon_group_id,taxon_level_id,functional_group_id,commercial_group_id,commercial,isscaap_id,cell_id,super_target,fb_spec_code,slb_spec_code,cla_code,ord_code,fam_code,gen_code,spe_code,slb_cla_code,slb_ord_code,slb_fam_code,slb_gen_code,is_use,is_taxa_used,is_mariculture_only,is_baltic_only,sl_max,slbl_max_type,sl_max_2,comments_sl_max,tl,se_tl,comments_tl,lat_north,lat_south,min_depth,max_depth,loo,woo,k,a,b,comments_growth,has_habitat_index,has_map,map_year,vulnerability,resilience,updated_by,date_updated,lineage,true_min_depth,true_max_depth
607040,Gobionotothen acuta,Triangular rockcod,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Nototheniidae,Gobionotothen,acuta,"Changed common name from Triangular notothen to Triangular rockcod (Sept 27, 2012)",false,1,6,5,3,1,33,1631,3,7040,,6,60,382,8523,7040,,,,,false,true,false,false,35,,,,3.22,0.4,,-46,-54,30,300,35,591,0.17,0.01,3.22,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,48.77,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Nototheniidae.Gobionotothen.Acuta,,
607459,Gymnothorax berndti,Y-patterned moray,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Anguilliformes,NA,Muraenidae,Gymnothorax,berndti,,false,1,6,5,12,1,33,,3,7459,,6,26,56,3758,7459,,,,,false,false,false,false,82,,,,4.5,0.8,,38,-42,30,303,82,800,,0,3.1,SLmax_old; SLinf from SLmax of Estimates table; .,true,false,,53.65,,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Anguilliformes.NA.Muraenidae.Gymnothorax.Berndti,,
600490,Thyrsitops lepidopoides,White snake mackerel,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Gempylidae,Thyrsitops,lepidopoides,,false,1,6,14,3,1,37,761,3,490,,6,60,414,2327,490,,,,,false,true,false,false,40,,,,3.86,0.63,,-15,-43,30,350,40,445,0.37,0.01,2.97,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,39.92,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gempylidae.Thyrsitops.Lepidopoides,,
601380,Lumpenus lampretaeformis,Snakeblenny,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Stichaeidae,Lumpenus,lampretaeformis,,false,1,6,18,3,,33,,,1380,,6,60,393,1457,1380,,,,,,,,false,43.81736921,,,,6,,,80,41,30,373,,,,,,,true,false,,49.51,Medium,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Stichaeidae.Lumpenus.Lampretaeformis,,
601206,Hyporthodus mystacinus,Misty grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Hyporthodus,mystacinus,,false,1,6,12,3,1,33,914,3,1206,,6,60,289,6241,1206,,,,,false,true,false,false,131,,,,4.58,0,,35,-5,30,400,131.2,37027,0.08,0.01,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,85.38,Very low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Hyporthodus.Mystacinus,,
609217,Epinephelus caninus,Dogtooth grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Epinephelus,caninus,,false,1,6,6,3,2,33,,3,9217,,6,60,289,7755,9217,,,,,false,false,false,false,134,,,,3.77,0.55,,46,-18,30,400,134.48,,0.04,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,87.06,Very low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Epinephelus.Caninus,,
604710,Dentex tumifrons,Yellowback seabream,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Sparidae,Dentex,tumifrons,,false,1,6,5,3,,33,,3,4710,,6,60,330,1038,4710,,,,,true,true,,false,35,,,,6,,,45,22,30,346,41.5,,0.2,0.0339,2.9,,true,true,2019,37.16,Medium,Deng,2019-11-16,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Dentex.Tumifrons,,
601208,Hyporthodus niveatus,Snowy grouper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Hyporthodus,niveatus,,false,1,6,6,3,1,33,916,3,1208,,6,60,289,6241,1208,,,,,false,true,false,false,100,,,,4.04,0.58,,40,-25,30,525,100.04,19977,0.09,0.02,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,64.14,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Hyporthodus.Niveatus,,
69105639,Birgus latro,coconut crab,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Coenobitidae,Birgus,latro,,false,,6,1,1,,,,,,105639,,,,,,1009,10032,411,19530,false,false,false,false,9.11,,,,,,,,,0,5,,,,,,,true,true,,,,Deng,2020-06-28,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Coenobitidae.Birgus.Latro,,
607619,Leucoraja fullonica,Shagreen ray,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Rajidae,Leucoraja,fullonica,,false,1,6,22,9,1,38,1683,4,7619,,4,14,19,3433,7619,,,,,false,true,false,false,98,,,,3.5,0.37,,72,27,30,550,98.4,7371,0.12,0,3.21,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,66.53,Low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Leucoraja.Fullonica,,
607613,Rostroraja alba,White skate,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,Batoidea,Rajiformes,NA,Rajidae,Rostroraja,alba,,false,1,6,22,9,2,38,,4,7613,,4,14,19,4734,7613,,,,,false,false,false,false,189,,,,4.41,0.83,,56,-37,30,600,188.6,55747,0.07,0,3.18,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,83.91,Low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Rostroraja.Alba,,
612920,Kathetostoma giganteum,Giant stargazer,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Uranoscopidae,Kathetostoma,giganteum,,false,1,6,5,3,1,39,1770,3,12920,,6,60,378,8497,12920,,,,,false,true,false,false,74,,,,3.84,0.36,,-34,-52,30,600,73.8,5722,0.17,0.01,3.05,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,51.16,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Uranoscopidae.Kathetostoma.Giganteum,,
607048,Nototheniops larseni,Painted notie,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Nototheniidae,Nototheniops,larseni,Changed from Lepidonotothen to Nototheniops; gen_code updated from 8217 to 5068,false,1,6,13,3,1,33,1636,3,7048,,6,60,382,5068,7048,,,,,false,true,false,false,20,,,,3.33,0.3,,-45,-70,30,750,19.68,68,0.27,0.01,3.18,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,34.38,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Nototheniidae.Nototheniops.Larseni,,
601733,Molva macrophthalma,Spanish ling,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Lotidae,Molva,macrophthalma,,false,1,6,5,5,2,32,,3,1733,,6,44,505,5014,1733,,,,,false,false,false,false,89,,,,4.5,0.8,,61,35,30,754,88.56,1777,0.12,0,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,62.11,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Lotidae.Molva.Macrophthalma,,
600329,Macruronus magellanicus,Patagonian grenadier,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Merlucciidae,Macruronus,magellanicus,,false,1,6,15,5,1,32,637,3,329,,6,44,184,8364,329,,,,,false,true,false,false,107,,107,,3.98,0.63,,-34,-59,200,800,106.83,5093,0.16,0,3.03,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,70.5,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Merlucciidae.Macruronus.Magellanicus,,
603255,Zenopsis nebulosa,Mirror dory,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Zeiformes,NA,Zeidae,Zenopsis,nebulosa,,false,1,6,11,12,1,34,1175,3,3255,,6,55,249,368,3255,,,,,false,true,false,false,58,,58,,3.98,0.65,,45,-47,30,800,58.33,,0.2,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,64.14,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Zeiformes.NA.Zeidae.Zenopsis.Nebulosa,,
600306,Salilota australis,Tadpole codling,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Moridae,Salilota,australis,,false,1,6,5,5,1,32,617,3,306,,6,44,180,3232,306,,,,,false,true,false,false,44,,,,4.41,0.34,,-41,-59,30,1000,44,622,0.13,0,3.13,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,35.26,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Moridae.Salilota.Australis,,
600030,Merluccius merluccius,European hake,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Merlucciidae,Merluccius,merluccius,,false,1,6,6,5,1,32,450,3,30,,6,44,184,1339,30,,,,,false,true,false,false,130,,127,,4.42,0.78,,72,18,30,1075,62,1724,0.19,0,3.1,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,71.06,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Merlucciidae.Merluccius.Merluccius,,
602513,Myxine glutinosa,Hagfish,Chordata,Vertebrata,Agnatha,Myxini,NA,Myxiniformes,NA,Myxinidae,Myxene,glutinosa,,false,1,6,5,12,1,39,1149,3,2513,,1,1,2,674,2513,,,,,false,true,false,false,79,,78,,4.54,,,72,25,30,1200,79.36,665,,0,3.06,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,true,,49.52,Low,Deng,2018-10-09,Chordata.Vertebrata.Agnatha.Myxini.NA.Myxiniformes.NA.Myxinidae.Myxene.Glutinosa,,
607124,Muraenolepis marmorata,Marbled moray cod,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Muraenolepididae,Muraenolepis,marmorata,,false,1,6,14,5,2,32,1647,3,7124,,6,44,179,3346,7124,,,,,false,false,false,false,33,,,,3.4,0.45,,-45,-63,30,1600,32.8,209,,0,3.12,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,false,,41.07,,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Muraenolepididae.Muraenolepis.Marmorata,,
600305,Hyporhamphus sajori,Japanese halfbeak,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Beloniformes,NA,Hemiramphidae,Hyporhamphus,sajori,,false,1,6,2,12,1,39,616,1,305,,6,51,475,2029,305,,,,,false,true,false,false,37,,,,3.4,0.45,,55,22,0,9999,37.39,205,0.64,0,2.99,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,24.65,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beloniformes.NA.Hemiramphidae.Hyporhamphus.Sajori,,
600394,Dicentrarchus punctatus,Spotted seabass,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Moronidae,Dicentrarchus,punctatus,,false,1,6,2,3,1,33,686,1,394,,6,60,487,3216,394,,,,,false,true,false,false,57,,,,3.94,0.65,,51,10,0,9999,57.4,1718,0.1,0.01,3.09,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,66.87,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Moronidae.Dicentrarchus.Punctatus,,
607952,Zeus capensis,Cape dory,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Zeiformes,NA,Zeidae,Zeus,capensis,,false,1,6,18,12,,34,,,7952,,6,55,249,4276,7952,,,,,,,,false,71.91,,,,6,,,-10,-36,35,200,,,,,,,true,false,,60.68,Low,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Zeiformes.NA.Zeidae.Zeus.Capensis,,
614242,Centriscops humerosus,Banded yellowfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Syngnathiformes,NA,Centriscidae,Centriscops,humerosus,,false,1,6,11,12,1,39,1783,3,14242,,6,57,256,9588,14242,,,,,false,true,false,false,30,,,,3.5,0.37,,-30,-55,35,1000,30,318,0.24,0.01,2.94,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,43.72,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Syngnathiformes.NA.Centriscidae.Centriscops.Humerosus,,
600312,Urophycis chuss,Red hake,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Phycidae,Urophycis,chuss,,false,1,6,5,5,1,32,622,3,312,,6,44,506,1755,312,,,,,false,true,false,false,57,,,,3.72,0.26,,49,34,35,1152,57.35,,0.19,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,50.96,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Phycidae.Urophycis.Chuss,,
690332,Mytilus platensis,River Plata mussel,Mollusca,NA,NA,Bivalvia,Pteriomorphia,Mytiloida,NA,Mytilidae,Mytilus,platensis,,false,3,6,29,11,1,54,1993,8,,83786,901062,910251,901813,910031,983786,1062,10251,1813,10031,false,true,false,false,9,SL,,,2,0.22,,15,-90,0,100,,,,,,,true,true,,,,Deng,2018-10-09,Mollusca.NA.NA.Bivalvia.Pteriomorphia.Mytiloida.NA.Mytilidae.Mytilus.Platensis,,
690660,Pandalus jordani,Ocean shrimp,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Pandalidae,Pandalus,jordani,,false,2,6,26,10,1,45,2068,6,,25894,901009,910032,900461,911358,925894,1009,10032,461,11358,true,true,false,false,3,CL,,,3.24,0.39,,80,32,36,457,,,,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Pandalidae.Pandalus.Jordani,,
601343,Pollachius virens,Saithe,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Gadidae,Pollachius,virens,,false,1,6,6,5,1,32,963,3,1343,,6,44,183,1723,1343,,,,,false,true,false,false,107,,,,4.31,0.35,,79,34,37,364,95,8167,0.22,0.01,3.05,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,61.16,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Gadidae.Pollachius.Virens,,
612357,Pentaceros decacanthus,Bigspined boarfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Pentacerotidae,Pentaceros,decacanthus,,false,1,6,11,3,1,39,1756,3,12357,,6,60,345,4265,12357,,,,,false,true,false,false,33,,,,3.33,0.45,,-12,-40,37,460,32.8,406,0.41,0.01,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,21.88,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Pentacerotidae.Pentaceros.Decacanthus,,
600669,Dalatias licha,Kitefin shark,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Squaliformes,NA,Dalatiidae,Dalatias,licha,,false,1,6,20,9,1,38,815,4,669,,4,9,557,9547,669,,,,,false,true,false,false,149,,,,4.23,0.36,,60,-48,37,1800,149.24,22005,,0,3.12,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,true,,80.94,Low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Squaliformes.NA.Dalatiidae.Dalatias.Licha,,
600009,Abalistes stellaris,Starry triggerfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Tetraodontiformes,NA,Balistidae,Abalistes,stellaris,,false,1,6,17,12,,33,,3,9,,6,62,445,6790,9,,,,,false,false,false,false,49,,,,3.64,,,46,-36,0,20,49.2,1949,0.19,0.03,2.89,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,43.83,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Tetraodontiformes.NA.Balistidae.Abalistes.Stellaris,,
604014,Bellator militaris,Horned searobin,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Scorpaeniformes,NA,Triglidae,Bellator,militaris,,false,1,6,4,8,,34,,3,4014,,6,59,266,1151,4014,,,,,false,false,false,false,10,,,,3.4,0.5,,37,16,40,110,10.25,12,0.78,0.01,3.01,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,15.77,High,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Triglidae.Bellator.Militaris,,
600034,Pollachius pollachius,Pollack,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Gadiformes,NA,Gadidae,Pollachius,pollachius,,false,1,6,15,5,1,32,454,3,34,,6,44,183,1723,34,,,,,false,true,true,false,115,,,,4.32,0.26,,72,36,0,200,114.92,14997,0.19,0.01,3.08,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,59.11,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Gadidae.Pollachius.Pollachius,,
600208,Pristipomoides multidens,Goldbanded jobfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Pristipomoides,multidens,,false,1,6,5,3,2,33,555,3,208,,6,60,323,2976,208,,,,,false,false,false,false,71,,58,,3.84,0.58,,32,-24,40,245,71.01,4601,0.24,0.02,2.94,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,43.24,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Pristipomoides.Multidens,,
658000,Cephalopholis aurantia,Golden hind,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Serranidae,Cephalopholis,aurantia,,false,1,6,17,3,2,33,1830,3,6443,,6,60,289,6535,58000,,,,,false,false,false,false,46,,46,,3.98,0.65,,30,-59,20,250,46.31,1360,0.19,0.01,3.04,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,48.76,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Serranidae.Cephalopholis.Aurantia,,
600374,Decapterus russelli,Indian scad,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Carangidae,Decapterus,russelli,,false,1,6,2,3,1,37,672,1,374,,6,60,314,10590,374,,,,,false,true,false,false,37,,,,3.68,0.37,,35,-30,40,275,26,173,1,0.01,2.96,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,24.16,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Decapterus.Russelli,,
690606,Cervimunida johni,Carrot squat lobster,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,Galatheidae,Cervimunida,johni,,false,2,6,27,10,1,44,2044,7,,83702,901009,910032,900429,902222,983702,1009,10032,429,2222,false,true,false,false,8,SL,,,2.6,0.4,,-30,-45,200,400,,,0.22,,,,true,true,,,,Deng,2018-10-09,Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Galatheidae.Cervimunida.Johni,,
600213,Rhomboplites aurorubens,Vermilion snapper,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Rhomboplites,aurorubens,,false,1,6,5,3,1,33,558,3,213,,6,60,323,6165,213,,,,,false,true,false,false,49,,,,4.36,0.23,,42,-33,40,300,49.2,1604,0.13,0.02,2.97,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,49.58,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Rhomboplites.Aurorubens,,
603517,Cookeolus japonicus,Longfinned bullseye,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Priacanthidae,Cookeolus,japonicus,,false,1,6,14,3,,33,,3,3517,,6,60,303,6558,3517,,,,,false,false,false,false,29,,,,3.5,0.6,,41,-41,40,400,29.03,,0.64,,,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,34.95,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Priacanthidae.Cookeolus.Japonicus,,
600201,Pristipomoides filamentosus,Crimson jobfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Lutjanidae,Pristipomoides,filamentosus,,false,1,6,5,3,1,33,549,3,201,,6,60,323,2976,201,,,,,false,true,false,false,81,,58,,4.19,0.42,,35,-26,40,400,68,3914,0.31,0.02,2.91,SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.,true,true,,39.82,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Lutjanidae.Pristipomoides.Filamentosus,,
600349,Polyprion americanus,Wreckfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Polyprionidae,Polyprion,americanus,,false,1,6,12,3,1,39,652,3,349,,6,60,513,5630,349,,,,,false,true,false,false,181,,134,,3.83,0.59,,70,-55,40,600,180.81,77923,0.07,0.01,3,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,75.79,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Polyprionidae.Polyprion.Americanus,,
601078,Lophius gastrophysus,Blackfin goosefish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Lophiiformes,NA,Lophiidae,Lophius,gastrophysus,,false,1,6,11,12,1,34,899,3,1078,,6,47,190,2156,1078,,,,,false,true,false,false,49,,,,4.49,0.28,,39,-39,40,700,49.2,1445,0.19,0.01,3.02,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,51.25,Medium,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Lophiiformes.NA.Lophiidae.Lophius.Gastrophysus,,
500871,Belone,Garfishes,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Beloniformes,NA,Belonidae,Belone,,,false,1,5,2,12,1,37,288,1,,,6,51,207,4400,,,,,,false,true,false,false,87,,,,4.5,,,65,14,10,9999,,,,,,,true,true,,,,,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beloniformes.NA.Belonidae.Belone,,
600054,Capros aper,Boarfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Caproidae,Capros,aper,,false,1,6,4,12,1,34,462,3,54,,6,60,252,1754,54,,,,,false,true,false,false,23,,14,,3.14,0.3,,62,10,40,700,22.8,148,0.17,0.02,2.82,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,16,,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Caproidae.Capros.Aper,,
600718,Oxynotus centrina,Angular roughshark,Chordata,Vertebrata,Chondrichthyes,Elasmobranchii,NA,Squaliformes,NA,Oxynotidae,Oxynotus,centrina,,false,1,6,20,9,1,38,826,4,718,,4,9,659,1334,718,,,,,false,true,false,false,123,,,,3.06,0.26,,53,-28,40,777,123,12897,,0,3.12,SLmax from Estimates table; SLinf from SLmax of Estimates table; .,true,false,,80,Very low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Squaliformes.NA.Oxynotidae.Oxynotus.Centrina,,
602503,Chimaera monstrosa,Rabbit fish,Chordata,Vertebrata,Chondrichthyes,Holocephali,NA,Chimaeriformes,NA,Chimaeridae,Chimaera,monstrosa,,false,1,6,22,9,1,38,1147,4,2503,,3,3,25,2506,2503,,,,,false,true,false,false,123,,,,3.52,,,65,27,40,1000,123,6135,0.07,0,3.09,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,false,,73.86,Low,Deng,2018-10-09,Chordata.Vertebrata.Chondrichthyes.Holocephali.NA.Chimaeriformes.NA.Chimaeridae.Chimaera.Monstrosa,,
600249,Centrolophus niger,Rudderfish,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Centrolophidae,Centrolophus,niger,,false,1,6,9,3,1,34,585,3,249,,6,60,421,386,249,,,,,false,true,false,false,150,,,,3.95,0.46,,68,-55,40,1050,150,32536,0.08,0.01,3.08,SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,84.78,Very low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Centrolophidae.Centrolophus.Niger,,
600496,Hyperoglyphe antarctica,Bluenose warehou,Chordata,Vertebrata,Osteichthyes,Actinopterygii,NA,Perciformes,NA,Centrolophidae,Hyperoglyphe,antarctica,,false,1,6,15,3,1,34,765,3,496,,6,60,421,1685,496,,,,,false,true,false,false,100,,96,,3.95,0.57,,-28,-55,40,1500,100.38,14292,0.26,0.01,3.09,SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.,true,true,,50.8,Low,Deng,2018-10-09,Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Centrolophidae.Hyperoglyphe.Antarctica,,
