TaxonKey,Year,FishingEntityName,LandedValue,Landings,ObservedPrice,FishingEntityID
600034,2001,Norway,2835948,2263,1253.180734,128
600034,1994,Ireland,1238392,985,1257.250761,86
600034,1996,United Kingdom,3293618,2609,1262.406286,183
600034,1996,Ireland,1409357,1109,1270.835888,86
600034,2002,Norway,3353971,2625,1277.703238,128
600034,1995,Ireland,1300140,1017,1278.40708,86
600034,2010,Germany,6453,5,1290.6,66
600034,2007,Spain,1304,1,1304,165
600034,1997,Ireland,1186091,904,1312.047566,86
600034,1996,Sweden,421893,320,1318.415625,169
600034,1998,Ireland,1120472,849,1319.755006,86
600034,1994,United Kingdom,3619281,2684,1348.46535,183
600034,1992,Ireland,1185046,869,1363.689298,86
600034,2004,Germany,9620,7,1374.285714,66
600034,2000,Ireland,1358136,988,1374.631579,86
600034,2001,Germany,23379,17,1375.235294,66
600034,2005,Norway,2927011,2119,1381.317131,128
600034,2009,Germany,2806,2,1403,66
600034,1997,United Kingdom,3652961,2588,1411.499614,183
600034,2002,Germany,37055,26,1425.192308,66
600034,1999,Ireland,1334914,934,1429.244111,86
600034,1996,Belgium,126571,87,1454.83908,12
600034,2006,Ireland,1072060,736,1456.603261,86
600034,1993,Denmark,3575876,2417,1479.468763,46
600034,2007,Ireland,1492,1,1492,86
600034,2010,Netherlands,1508,1,1508,118
600034,1995,Belgium,157265,104,1512.163462,12
600034,2008,Belgium,1524,1,1524,12
600034,1998,United Kingdom,3535680,2280,1550.736842,183
600034,1995,Denmark,1922919,1238,1553.246365,46
600034,2006,Norway,3754265,2369,1584.746729,128
600034,2008,France,4779,3,1593,58
600034,1997,Belgium,145649,88,1655.102273,12
600034,1997,Sweden,376620,226,1666.460177,169
600034,2007,United Kingdom,5058.362679,3,1686.120893,183
600034,2007,United Kingdom,3791919.671,2233,1698.127931,183
600034,1994,Belgium,177101,103,1719.427184,12
600034,2009,United Kingdom,13764.51883,8,1720.564854,183
600034,2009,France,1723,1,1723,58
600034,2005,Germany,10348,6,1724.666667,66
600034,1994,Denmark,2306405,1332,1731.535285,46
600034,1993,Belgium,125592,72,1744.333333,12
600034,2007,Germany,22725,13,1748.076923,66
600034,2010,United Kingdom,3431812.265,1943,1766.244089,183
600034,1996,Denmark,1864569,1046,1782.570746,46
600034,2002,Ireland,2105672,1166,1805.893654,86
600034,2007,United Kingdom,3643.115569,2,1821.557784,183
600034,2010,Spain,3651,2,1825.5,165
600034,2010,USA,9529022,5157.429161,1847.630225,187
600034,2009,France,18603,10,1860.3,58
600034,1992,Denmark,3844621,2052,1873.596979,46
600034,2007,United Kingdom,18835.30422,10,1883.530422,183
600034,2009,United Kingdom,55605.43933,29,1917.428942,183
600034,1997,Denmark,1463953,758,1931.336412,46
600034,2008,Germany,11692,6,1948.666667,66
600034,2008,Netherlands,1959,1,1959,118
600034,2010,United Kingdom,3946.270906,2,1973.135453,183
600034,2001,Ireland,2439340,1236,1973.576052,86
600034,2009,Ireland,1473445,734,2007.418256,86
600034,2005,Sweden,351358,175,2007.76,169
600034,2007,France,4054,2,2027,58
600034,1998,Belgium,171001,84,2035.72619,12
600034,2005,United Kingdom,3695789,1810,2041.872376,183
600034,2010,France,14297,7,2042.428571,58
600034,2010,Ireland,1718953,840,2046.372619,86
600034,2010,Belgium,2061,1,2061,12
600034,2004,United Kingdom,3843533,1837,2092.28797,183
600034,1998,Sweden,344373,163,2112.717791,169
600034,1992,Belgium,161742,76,2128.184211,12
600034,2008,Belgium,61933,29,2135.62069,12
600034,2008,France,15173,7,2167.571429,58
600034,2009,United Kingdom,3721411.213,1709,2177.537281,183
600034,2003,Belgium,196524,90,2183.6,12
600034,2002,United Kingdom,5065205,2311,2191.780614,183
600034,2002,Belgium,239480,109,2197.06422,12
600034,1999,Belgium,191290,87,2198.735632,12
600034,2009,Spain,2245,1,2245,165
600034,2001,United Kingdom,5447244,2374,2294.542544,183
600034,2003,Denmark,1213456,528,2298.212121,46
600034,2010,United Kingdom,32331.30725,14,2309.379089,183
600034,2003,Sweden,95056,41,2318.439024,169
600034,2002,Denmark,1601503,689,2324.387518,46
600034,2000,United Kingdom,5163569,2213,2333.2892,183
600034,2004,Sweden,105131,45,2336.244444,169
600034,2010,France,7065,3,2355,58
600034,2005,Belgium,240915,102,2361.911765,12
600034,2001,Belgium,230120,97,2372.371134,12
600034,2005,Denmark,1134636,476,2383.689076,46
600034,1999,Denmark,1367838,566,2416.674912,46
600034,2008,United Kingdom,9707.485955,4,2426.871489,183
600034,1998,Denmark,1503038,613,2451.93801,46
600034,2006,United Kingdom,3945729,1609,2452.286513,183
600034,2008,Spain,4906,2,2453,165
600034,1996,Spain,2138765,868,2464.014977,165
600034,2003,United Kingdom,5462700,2215,2466.230248,183
600034,2004,Belgium,222605,90,2473.388889,12
600034,1995,Spain,1747712,702,2489.618234,165
600034,2001,Sweden,236777,95,2492.389474,169
600034,1999,Sweden,353597,141,2507.780142,169
600034,2009,Belgium,2521,1,2521,12
600034,2000,Belgium,222059,88,2523.397727,12
600034,2002,Sweden,242273,96,2523.677083,169
600034,2008,Ireland,1681525,665,2528.609023,86
600034,2004,Denmark,939109,364,2579.96978,46
600034,1994,Spain,1311240,508,2581.181102,165
600034,2000,Sweden,299017,115,2600.147826,169
600034,2008,Ireland,2604,1,2604,86
600034,2009,United Kingdom,5231.520223,2,2615.760112,183
600034,2000,Denmark,1532601,585,2619.830769,46
600034,2010,France,2620,1,2620,58
600034,2010,Germany,300740,113,2661.415929,66
600034,2009,Belgium,117844,44,2678.272727,12
600034,1998,Spain,2415828,896,2696.236607,165
600034,2010,United Kingdom,618620.5815,228.8,2703.761283,183
600034,2008,Belgium,197579,73,2706.561644,12
600034,2009,Netherlands,5424,2,2712,118
600034,2006,Sweden,95011,35,2714.6,169
600034,1997,Spain,2245055,821,2734.53715,165
600034,2001,Denmark,1175051,429,2739.04662,46
600034,2007,Germany,307042,112,2741.446429,66
600034,2008,United Kingdom,5530228.862,2012,2748.622695,183
600034,2008,Belgium,19256,7,2750.857143,12
600034,2008,France,5513,2,2756.5,58
600034,2009,Germany,130114,47,2768.382979,66
600034,2010,United Kingdom,2775.418157,1,2775.418157,183
600034,2009,France,5600,2,2800,58
600034,2006,Belgium,210119,75,2801.586667,12
600034,2010,Belgium,16978,6,2829.666667,12
600034,2007,Belgium,91263,32,2851.96875,12
600034,2008,Germany,296752,104,2853.384615,66
600034,2006,Denmark,1003914,351,2860.153846,46
600034,2010,Ireland,5733,2,2866.5,86
600034,2007,United Kingdom,1301222.929,452,2878.811789,183
600034,2009,United Kingdom,946931.1018,328,2886.985067,183
600034,2009,Belgium,40904,14,2921.714286,12
600034,2010,Netherlands,2944,1,2944,118
600034,1993,Spain,4485155,1519,2952.702436,165
600034,2007,Belgium,256963,87,2953.597701,12
600034,2009,Belgium,17768,6,2961.333333,12
600034,2009,France,65488,22,2976.727273,58
600034,2010,Belgium,117652,39,3016.717949,12
600034,2008,United Kingdom,60424.42416,20,3021.221208,183
600034,1993,United Kingdom,10303156,3368,3059.131829,183
600034,1992,Spain,4405228,1436,3067.707521,165
600034,1992,United Kingdom,9441175,3021,3125.182059,183
600034,2008,Spain,6273,2,3136.5,165
600034,2008,Netherlands,6437,2,3218.5,118
600034,1999,France,9456637,2934,3223.120995,58
600034,2007,Belgium,29235,9,3248.333333,12
600034,1995,Sweden,3302.985561,1,3302.985561,169
600034,2007,France,46335,14,3309.642857,58
600034,2007,Belgium,6627,2,3313.5,12
600034,2010,Belgium,53056,16,3316,12
600034,2009,United Kingdom,108985.9693,32,3405.811541,183
600034,2000,France,11390355,3273,3480.096242,58
600034,2002,France,11893976,3363,3536.716027,58
600034,2008,United Kingdom,14152.6215,4,3538.155376,183
600034,2010,Spain,9957,2.8,3556.071429,165
600034,2003,France,10127938,2842,3563.665728,58
600034,2009,Portugal,10692,3,3564,141
600034,2001,France,11663200,3247,3591.992609,58
600034,2007,Netherlands,7188,2,3594,118
600034,2009,Spain,7293,2,3646.5,165
600034,2010,France,6751733.38,1839.8,3669.819209,58
600034,2008,France,73587,20,3679.35,58
600034,2006,Portugal,22819,6,3803.166667,141
600034,2005,France,11260809,2915,3863.056261,58
600034,2007,France,3922,1,3922,58
600034,2003,Spain,706699,180,3926.105556,165
600034,2006,France,20414252,5064,4031.250395,58
600034,2007,Spain,1180008,292,4041.123288,165
600034,2007,France,11995950,2968,4041.762129,58
600034,2010,France,73360,18,4075.555556,58
600034,2004,France,10394537,2539,4093.949193,58
600034,2010,Portugal,7453.8,1.8,4141,141
600034,2009,Portugal,4259,1,4259,141
600034,2010,Ireland,12938,3,4312.666667,86
600034,2008,France,11055471,2563,4313.48849,58
600034,2010,United Kingdom,112497.8636,26,4326.840906,183
600034,2007,Spain,61452,14,4389.428571,165
600034,2000,Spain,956155,216,4426.643519,165
600034,1999,Spain,1041480,227,4588.017621,165
600034,2010,Spain,1631331,354,4608.279661,165
600034,2007,Portugal,23412,5,4682.4,141
600034,2008,Portugal,159331,34,4686.205882,141
600034,2008,Belgium,4727,1,4727,12
600034,2001,Spain,2188384,460,4757.356522,165
600034,2009,France,13185962,2755,4786.193103,58
600034,2004,Spain,1481285,304,4872.648026,165
600034,2005,Portugal,24895,5,4979,141
600034,2006,Spain,2672733,534,5005.117978,165
600034,2008,Spain,1766880,350,5048.228571,165
600034,2009,Spain,1455496,288,5053.805556,165
600034,1993,Norway,NA,NA,5123.700195,128
600034,1994,Norway,NA,NA,5192.879883,128
600034,2001,Portugal,219239,42,5219.97619,141
600034,2005,Spain,2245851,428,5247.315421,165
600034,2002,Portugal,255180,47,5429.361702,141
600034,2002,Spain,1262008,230,5486.991304,165
600034,2003,Portugal,133291,24,5553.791667,141
600034,1997,Russian Federation,5662.660943,1,5662.660943,148
600034,1992,Norway,NA,NA,6059.990234,128
600034,1978,Denmark,NA,NA,6139.569824,46
600034,1996,Norway,11069798.83,1716,6450.93172,128
600034,1991,Norway,NA,NA,6525.689941,128
600034,1990,Norway,NA,NA,6554.169922,128
600034,1995,Norway,14454438.22,2189,6603.215268,128
600034,1979,Denmark,NA,NA,6664.589844,46
600034,1997,Norway,11530502.86,1703,6770.700445,128
600034,2007,France,120331,17,7078.294118,58
600034,1980,Denmark,NA,NA,7610.240234,46
600034,1998,Norway,13980148.64,1735,8057.722558,128
600034,2008,United Kingdom,2740457.107,316,8672.332616,183
600034,1981,Denmark,NA,NA,8716.459961,46
600034,1983,Denmark,NA,NA,9237.629883,46
600034,1999,Norway,21208502.29,2260,9384.293049,128
600034,1999,Denmark,9892.505446,1,9892.505446,46
600034,1982,Denmark,NA,NA,9937.05957,46
600034,1984,Denmark,NA,NA,10238.2998,46
600034,2009,Norway,16318068.59,1430,11411.23678,128
600034,1988,Denmark,NA,NA,11438.20996,46
600034,1985,Denmark,NA,NA,12300.09961,46
600034,2010,Norway,16851678.62,1342,12557.13757,128
600034,1986,Denmark,NA,NA,12603.9502,46
600034,1987,Denmark,NA,NA,12718.75,46
600034,2007,Norway,30738306.83,2322,13237.85824,128
600034,1990,Denmark,NA,NA,14308.61035,46
600034,1989,Denmark,NA,NA,14413.09961,46
600034,2008,Norway,29791803.37,1943,15332.88902,128
600034,1991,Denmark,NA,NA,16448.89063,46
600034,2008,Norway,17893.25843,1,17893.25843,128
600034,2008,Denmark,683478.2022,36,18985.50562,46
600034,2009,Denmark,5772713.222,278,20765.15547,46
600034,2007,Denmark,6760102.08,305,22164.26911,46
600034,2010,Denmark,9056433.95,405,22361.56531,46
600034,2007,Sweden,522394.8394,23,22712.8191,169
600034,2009,Norway,569922.5105,25,22796.90042,128
600034,2008,Denmark,6163599.101,267,23084.64083,46
600034,2010,Norway,857020.2308,37,23162.70894,128
600034,2008,Sweden,1162770.421,48,24224.38378,169
600034,2010,Sweden,1505480.053,60,25091.33422,169
600034,2008,Sweden,562249.8666,22,25556.81212,169
600034,2007,Denmark,1073395.619,42,25557.03855,46
600034,2007,Norway,693223.2377,27,25674.93473,128
600034,2010,Sweden,1012075.96,36,28113.2211,169
600034,2009,Sweden,1552139.395,55,28220.71627,169
600034,2008,Norway,794912.9213,28,28389.74719,128
600034,2009,Sweden,792760.1144,26,30490.77363,169
600034,2007,Sweden,1343645.927,43,31247.57971,169
600035,2007,United Kingdom,1770.255932,2,885.1279658,183
600035,2008,United Kingdom,2513.848315,2,1256.924157,183
600035,2009,United Kingdom,1932.635983,1,1932.635983,183
600035,2008,Netherlands,13280,6,2213.333333,118
600035,2009,Netherlands,9076,4,2269,118
600035,2010,Netherlands,16486,6,2747.666667,118
600035,2003,Norway,1006500,240,4193.75,128
600035,2009,Greece,58950,13,4534.615385,70
600035,2008,Greece,50350,11,4577.272727,70
600035,2007,Greece,71045,15,4736.333333,70
600035,2010,Greece,20000,4,5000,70
600035,2010,Latvia,5045.184029,1,5045.184029,98
600035,1999,Norway,2478091,447,5543.82774,128
600035,2009,Latvia,5735.801953,1,5735.801953,98
600035,1992,Denmark,7800115,1342,5812.306259,46
600035,1993,Denmark,6113694,1037,5895.558341,46
600035,1994,Denmark,7501570,1157,6483.638721,46
600035,2010,France,1795777.77,270.5,6638.734824,58
600035,2008,Latvia,6645.365169,1,6645.365169,98
600035,2009,France,688495,98,7025.459184,58
600035,1997,Denmark,5409797,751,7203.458056,46
600035,1996,Denmark,5386183,701,7683.570613,46
600035,1995,Denmark,6471466,826,7834.7046,46
600035,2010,Germany,105741,12,8811.75,66
600035,2008,France,194475,21,9260.714286,58
600035,2008,Germany,168209,18,9344.944444,66
600035,2007,Germany,131591,14,9399.357143,66
600035,2009,Germany,104504,11,9500.363636,66
600035,2006,Australia,667000,70,9528.571429,7
600035,2007,France,226961,23,9867.869565,58
600035,2007,Italy,488823,49,9975.979592,88
600035,2006,Portugal,41006,4,10251.5,141
600035,2003,Australia,1115000,105,10619.04762,7
600035,2004,Australia,929000,87,10678.16092,7
600035,2006,Spain,942445,87,10832.70115,165
600035,1970,Sweden,NA,NA,10898.25977,169
600035,2005,Australia,878000,80,10975,7
600035,2007,Australia,956000,84,11380.95238,7
600035,2007,Portugal,69945,6,11657.5,141
600035,2009,Portugal,82645,7,11806.42857,141
600035,2004,Spain,698374,58,12040.93103,165
600035,2008,Italy,225490,18,12527.22222,88
600035,2008,Portugal,50522,4,12630.5,141
600035,2008,Australia,774000,57,13578.94737,7
600035,2009,Italy,331834,24,13826.41667,88
600035,2008,Spain,816502,59,13839.01695,165
600035,2010,Italy,282209,20,14110.45,88
600035,1976,Sweden,NA,NA,16191.44043,169
600035,2007,Spain,820654,50,16413.08,165
600035,2010,Portugal,150254.5,8.5,17677,141
600035,2005,Spain,1138307,54,21079.75926,165
600035,1978,Denmark,NA,NA,23564.44922,46
600035,2009,Spain,1961744,81,24219.06173,165
600035,1979,Denmark,NA,NA,26264.10938,46
600035,2010,Spain,1727733,65,26580.50769,165
600035,1981,Denmark,NA,NA,26794.10938,46
600035,1982,Denmark,NA,NA,27514.91016,46
600035,1982,Sweden,NA,NA,27615.83984,169
600035,1980,Denmark,NA,NA,28565.03906,46
600035,1983,Denmark,NA,NA,30194.81055,46
600035,1992,Norway,NA,NA,33356.57031,128
600035,2010,Poland,1811504.238,53,34179.32525,140
600035,1984,Denmark,NA,NA,34501.64063,46
600035,1985,Denmark,NA,NA,34991.73047,46
600035,1990,Norway,NA,NA,35211.30859,128
600035,1991,Norway,NA,NA,35681.10938,128
600035,1986,Denmark,NA,NA,35877.37109,46
600035,1993,Norway,NA,NA,36679.41016,128
600035,1989,Denmark,NA,NA,37498.10938,46
600035,1988,Denmark,NA,NA,38198.96094,46
600035,1987,Denmark,NA,NA,38199.69141,46
600035,1990,Sweden,NA,NA,39431.73047,169
600035,1994,Norway,NA,NA,39792.37109,128
600035,2008,Denmark,14759313.03,364,40547.56328,46
600035,1990,Denmark,NA,NA,40722.07031,46
600035,1978,Denmark,NA,NA,40738.82813,46
600035,1981,Denmark,NA,NA,41661.08984,46
600035,1979,Denmark,NA,NA,41727.17188,46
600035,1991,Denmark,NA,NA,41897.35156,46
600035,2009,Denmark,19920812.47,466,42748.52461,46
600035,1995,Norway,19367829.13,452,42849.1795,128
600035,1980,Denmark,NA,NA,43623.48047,46
600035,1985,Sweden,NA,NA,43765.23047,169
600035,2009,Norway,3033718.047,68,44613.5007,128
600035,1982,Denmark,NA,NA,44834.48828,46
600035,1999,Norway,20376551.12,447,45585.12554,128
600035,1997,Norway,21295277.44,467,45600.16583,128
600035,2010,Norway,1470486.935,32,45952.71673,128
600035,2007,Norway,9127709.394,194,47050.04842,128
600035,1998,Norway,15693548.26,332,47269.72368,128
600035,1996,Norway,16712698.21,352,47479.25627,128
600035,1994,Sweden,NA,NA,48453.41016,169
600035,2010,Sweden,15388064.03,313,49163.14387,169
600035,1988,Denmark,NA,NA,49499.37109,46
600035,1983,Denmark,NA,NA,49708.14063,46
600035,2008,Norway,10517382.02,211,49845.41243,128
600035,2008,Sweden,19521713.43,387,50443.70395,169
600035,2009,Sweden,14888396.4,294,50640.8041,169
600035,2010,Denmark,22241672.37,422,52705.38475,46
600035,1989,Denmark,NA,NA,56594.89844,46
600035,1990,Denmark,NA,NA,58095.92188,46
600035,1985,Denmark,NA,NA,58372,46
600035,1986,Denmark,NA,NA,59036.67188,46
600035,1984,Denmark,NA,NA,59380.71875,46
600035,1987,Denmark,NA,NA,59942.37109,46
600035,1991,Denmark,NA,NA,63348.07031,46
600035,2007,Sweden,31458766.71,464,67799.06619,169
600035,2007,Denmark,28191051.95,410,68758.66328,46
600035,2009,Estonia,1612443.975,21,76783.04642,53
600035,2010,Estonia,1582829.934,18,87934.99634,53
600035,2007,Estonia,2675424.969,30,89180.83228,53
600035,2008,Estonia,2696999.312,30,89899.97706,53
600035,1984,Greece,NA,NA,267599.2188,70
600035,1950,Italy,NA,NA,391197,88
600035,1952,Italy,NA,NA,406965,88
600035,1954,Italy,NA,NA,407534,88
600035,1951,Italy,NA,NA,408195,88
600035,1953,Italy,NA,NA,412408.9688,88
600035,1985,Greece,NA,NA,455250.6875,70
600035,1957,Italy,NA,NA,474204,88
600035,1955,Italy,NA,NA,478251,88
600035,1956,Italy,NA,NA,496825,88
600035,1959,Italy,NA,NA,509276,88
600035,1958,Italy,NA,NA,516791.9688,88
600035,1988,Greece,NA,NA,555903.25,70
600035,1986,Greece,NA,NA,572944.4375,70
600035,1962,Italy,NA,NA,580574,88
600035,1960,Italy,NA,NA,590195,88
600035,1961,Italy,NA,NA,591401,88
600035,1989,Greece,NA,NA,609416.4375,70
600035,1963,Italy,NA,NA,685159,88
600035,1990,Greece,NA,NA,827808.5625,70
600035,1964,Italy,NA,NA,841589.9375,88
600035,1968,Italy,NA,NA,897142,88
600035,1967,Italy,NA,NA,932809,88
600035,1987,Greece,NA,NA,943388.125,70
600035,1965,Italy,NA,NA,946872,88
600035,1966,Italy,NA,NA,1089722,88
600035,1969,Italy,NA,NA,1196298,88
600035,1970,Italy,NA,NA,1325423,88
600035,1971,Italy,NA,NA,1493839,88
600035,1972,Italy,NA,NA,1908321,88
600035,1973,Italy,NA,NA,2121802,88
600035,1974,Italy,NA,NA,2400060,88
600035,1975,Italy,NA,NA,2539575,88
600035,1976,Italy,NA,NA,3383030.25,88
600035,1977,Italy,NA,NA,4188920,88
600035,1978,Italy,NA,NA,5309364.5,88
600035,1979,Italy,NA,NA,5820856,88
600035,1980,Italy,NA,NA,5991837,88
600035,1981,Italy,NA,NA,7455354,88
600035,1982,Italy,NA,NA,8079086,88
600035,1983,Italy,NA,NA,8183812,88
600035,1984,Italy,NA,NA,9977389,88
600035,1985,Italy,NA,NA,10508075,88
600035,1986,Italy,NA,NA,11247542,88
600035,1987,Italy,NA,NA,12167979,88
600035,1988,Italy,NA,NA,12667145,88
600035,1990,Italy,NA,NA,12910074,88
600035,1989,Italy,NA,NA,13160989,88
600035,1991,Italy,NA,NA,13542970,88
600039,2009,Malta,2514,1,2514,106
600039,2007,Malta,9174,3,3058,106
600039,2008,Malta,13819,2,6909.5,106
600039,2010,Italy,3573755,204,17518.40686,88
600039,2009,Italy,4604343,200,23021.715,88
600039,2008,Italy,5693663,236,24125.69068,88
600039,2007,Italy,6368836,224,28432.30357,88
600044,2007,Spain,30214,133,227.1729323,165
600044,2008,Belgium,266,1,266,12
600044,2010,United Kingdom,542.5693926,2,271.2846963,183
600044,2009,United Kingdom,42565.55091,153,278.2062151,183
600044,2009,United Kingdom,929.567643,3,309.855881,183
600044,2010,Germany,338,1,338,66
600044,2008,United Kingdom,23549.1573,65,362.2947277,183
600044,2007,Belgium,4134,11,375.8181818,12
600044,2010,Netherlands,24560,58,423.4482759,118
600044,2009,Belgium,1290,3,430,12
600044,2009,Germany,430,1,430,66
600044,2009,Netherlands,21543,50,430.86,118
600044,2008,France,444,1,444,58
600044,2008,Netherlands,12521,28,447.1785714,118
600044,2009,France,2236,5,447.2,58
600044,2010,Belgium,2237,5,447.4,12
600044,2010,France,1350,3,450,58
600044,2008,Belgium,153344,334,459.1137725,12
600044,2009,Belgium,460,1,460,12
600044,2007,Belgium,140008,297,471.4074074,12
600044,2010,United Kingdom,120165.8348,236,509.177266,183
600044,2008,United Kingdom,549.4803371,1,549.4803371,183
600044,2007,Netherlands,578,1,578,118
600044,2009,Belgium,124485,209,595.6220096,12
600044,2007,United Kingdom,20270.38805,33,614.2541834,183
600044,2005,Belgium,158118,255,620.0705882,12
600044,2004,Belgium,160017,243,658.5061728,12
600044,2006,Belgium,189755,287,661.1672474,12
600044,2010,Belgium,154301,232,665.0905172,12
600044,2003,Belgium,151283,225,672.3688889,12
600044,2000,Belgium,113032,154,733.974026,12
600044,2002,Belgium,114264,149,766.8724832,12
600044,2009,France,2688578,3415,787.2849195,58
600044,2010,Portugal,78970.5,100.3,787.3429711,141
600044,2009,Portugal,110484,135,818.4,141
600044,2010,Netherlands,12701.92,15.4,824.8,118
600044,2006,Portugal,86323,101,854.6831683,141
600044,2001,Belgium,151670,177,856.8926554,12
600044,2010,France,2112615.77,2431.7,868.7814163,58
600044,2008,Portugal,94464,97,973.8556701,141
600044,2007,Portugal,96914,95,1020.147368,141
600044,2008,France,1068071,1029,1037.969874,58
600044,2009,United Kingdom,46918.52162,44,1066.330037,183
600044,2009,Netherlands,82336,74,1112.648649,118
600044,2009,United Kingdom,1196.764296,1,1196.764296,183
600044,2010,Netherlands,2730,2,1365,118
600044,2010,Netherlands,1448,1,1448,118
600044,2007,France,1952313,1307,1493.736037,58
600044,2008,Denmark,1646.523388,1,1646.523388,46
600044,2004,Portugal,4945,3,1648.333333,141
600044,2010,Denmark,2197.357244,1,2197.357244,46
600044,2008,United Kingdom,157978.0197,71,2225.04253,183
600044,2007,United Kingdom,127026.1235,56,2268.323633,183
600044,2007,Netherlands,386714,133,2907.62406,118
600044,2008,Netherlands,308602,84,3673.833333,118
600044,2010,Malta,7390,2,3695,106
600044,2008,Malta,31212,3,10404,106
600045,2003,Portugal,7637,6,1272.833333,141
600045,2007,United Kingdom,2440.600141,1,2440.600141,183
600045,2007,Portugal,17547,7,2506.714286,141
600045,2008,Portugal,5447,2,2723.5,141
600045,2009,Portugal,6336,2,3168,141
600045,2010,Portugal,7406,2.3,3220,141
600047,2010,Latvia,2328.330298,26,89.55116532,98
600047,2009,Latvia,9180.153417,30,306.0051139,98
600047,2007,United Kingdom,409.7307971,1,409.7307971,183
600047,2009,Portugal,6605,13,508.0769231,141
600047,2009,Netherlands,510,1,510,118
600047,2008,United Kingdom,555.2949438,1,555.2949438,183
600047,2010,Portugal,8207.6,14.2,578,141
600047,2001,Portugal,34841,56,622.1607143,141
600047,2008,Portugal,7544,12,628.6666667,141
600047,2010,United Kingdom,640.2833116,1,640.2833116,183
600047,2009,United Kingdom,681.3947001,1,681.3947001,183
600047,2010,France,21517.03,31,694.0977419,58
600047,2003,Portugal,13550,19,713.1578947,141
600047,1994,Portugal,67313,94,716.0957447,141
600047,2008,Spain,128076,177,723.5932203,165
600047,1992,Portugal,63338,86,736.4883721,141
600047,2002,Portugal,23992,32,749.75,141
600047,2004,Portugal,21145,28,755.1785714,141
600047,2007,France,43014,56,768.1071429,58
600047,2006,Portugal,15791,19,831.1052632,141
600047,2007,Portugal,13976,16,873.5,141
600047,2007,Germany,68995,77,896.038961,66
600047,2009,France,48689,54,901.6481481,58
600047,2008,France,43335,47,922.0212766,58
600047,2008,Slovenia,964,1,964,162
600047,1995,Portugal,72159,72,1002.208333,141
600047,2007,Lithuania,6203.637371,6,1033.939562,101
600047,2009,Germany,69685,66,1055.833333,66
600047,1993,Portugal,57000,52,1096.153846,141
600047,2008,Germany,54491,49,1112.061224,66
600047,2005,Spain,332788,291,1143.601375,165
600047,2010,Germany,62064,50,1241.28,66
600047,2007,Slovenia,2563,2,1281.5,162
600047,2009,Slovenia,2694,2,1347,162
600047,2010,Spain,201195,143,1406.958042,165
600047,2010,Lithuania,3023.856856,2,1511.928428,101
600047,2009,Spain,382784,252,1518.984127,165
600047,2004,Spain,305101,181,1685.640884,165
600047,2006,Spain,239431,141,1698.092199,165
600047,2006,Slovenia,1725,1,1725,162
600047,2007,Spain,247729,140,1769.492857,165
600047,2009,Lithuania,13128.17294,7,1875.453278,101
600047,2008,Lithuania,8269.143258,4,2067.285815,101
600047,2010,Poland,47710.78426,23,2074.381924,140
600047,2010,Portugal,48037,21,2287.47619,141
600047,2009,Portugal,32490,14,2320.714286,141
600047,1995,Norway,7921.101703,3,2640.367234,128
600047,2006,Italy,641650,236,2718.855932,88
600047,1998,Norway,2771.594344,1,2771.594344,128
600047,2010,Sweden,9364.444662,3,3121.481554,169
600047,2009,Italy,57332,18,3185.111111,88
600047,2009,Greece,351400,100,3514,70
600047,2008,Greece,309495,84,3684.464286,70
600047,2010,Italy,352827,94,3753.478723,88
600047,2010,Greece,204000,54,3777.777778,70
600047,2007,Italy,696884,184,3787.413043,88
600047,2010,Bulgaria,15213.2922,4,3803.323051,21
600047,2009,Denmark,1529044.937,354,4319.335981,46
600047,2009,Bulgaria,22152.63598,5,4430.527197,21
600047,2010,Denmark,1339121.645,300,4463.738816,46
600047,2008,Bulgaria,19764.55056,4,4941.13764,21
600047,2007,Bulgaria,14851.10831,3,4950.369438,21
600047,2007,Denmark,1455485.657,263,5534.165995,46
600047,2007,Estonia,641771.4825,110,5834.286204,53
600047,2008,Estonia,483363.0197,82,5894.670971,53
600047,2007,Sweden,5929.577349,1,5929.577349,169
600047,2008,Italy,282549,46,6142.369565,88
600047,2009,Estonia,460951.6736,71,6492.277094,53
600047,2010,Estonia,637091.3159,86,7408.038557,53
600047,2008,Denmark,1513038.876,193,7839.57967,46
600047,1997,Norway,15802.19367,2,7901.096834,128
600047,2008,Sweden,8897.148876,1,8897.148876,169
600047,2005,Bulgaria,19820.54917,2,9910.274584,21
600047,1999,Norway,10286.69715,1,10286.69715,128
600047,2009,Sweden,10685.7099,1,10685.7099,169
600047,1996,Norway,10713.64962,1,10713.64962,128
600047,2007,Norway,17537.56594,1,17537.56594,128
600047,1984,Greece,NA,NA,167938.5313,70
600047,1987,Greece,NA,NA,218763.0313,70
600047,1988,Greece,NA,NA,270589.7813,70
600047,1986,Greece,NA,NA,296127.75,70
600047,1989,Greece,NA,NA,348839.3125,70
600047,1990,Greece,NA,NA,398739.4063,70
600047,1985,Greece,NA,NA,424762.25,70
600051,1950,United Kingdom,NA,NA,22.85000038,183
600051,2010,Germany,53,2,26.5,66
600051,1952,United Kingdom,NA,NA,28.20999908,183
600051,1953,United Kingdom,NA,NA,29.63999939,183
600051,1954,Canada,NA,NA,30.62999916,26
600051,1953,Canada,NA,NA,30.82999992,26
600051,1967,Iceland,NA,NA,32.68000031,81
600051,1951,United Kingdom,NA,NA,33.20999908,183
