TaxonKey,Year,FishingEntityID,FishingEntityName,ObservedPrice
690671,2007,141,Portugal,1449.364322
690119,2008,183,United Kingdom,1449.422746
600145,1984,187,USA,1449.590873
100042,1996,70,Greece,1449.663551
690119,1996,70,Greece,1449.663551
600088,1950,128,Norway,1449.920044
614241,1994,187,USA,1449.999986
600514,1974,187,USA,1450.092605
600146,2009,165,Spain,1450.104002
601381,1999,12,Belgium,1450.248503
690115,1974,187,USA,1450.468162
600144,1990,187,USA,1450.563854
501096,2000,165,Spain,1450.755442
590055,1995,187,USA,1450.782845
600107,2008,3,American Samoa,1450.81231
600313,1997,187,USA,1450.956365
603969,1989,187,USA,1450.974011
490012,2009,86,Ireland,1451.333333
290004,2009,183,United Kingdom,1451.411116
603594,1980,187,USA,1451.428596
100338,2008,183,United Kingdom,1451.519663
603989,2001,187,USA,1451.547907
601343,1998,187,USA,1451.560015
500113,1996,12,Belgium,1451.662909
600126,2004,187,USA,1451.679737
601340,2007,165,Spain,1451.857143
601191,1981,187,USA,1452.25862
100032,1987,187,USA,1452.499978
603820,1998,187,USA,1452.499978
601191,1986,187,USA,1452.586705
601342,2001,58,France,1452.624671
601342,1995,183,United Kingdom,1452.813657
600408,2010,187,USA,1452.870017
604326,2010,58,France,1452.9375
400405,2008,58,France,1453
400359,2001,58,France,1453.03102
100038,1995,88,Italy,1453.175277
300014,1995,88,Italy,1453.175277
600143,2010,165,Spain,1453.435096
590117,2003,26,Canada,1453.524059
500107,2003,183,United Kingdom,1453.557391
601340,2007,58,France,1453.822115
500108,1992,141,Portugal,1453.977424
690156,2009,12,Belgium,1454
601381,2007,12,Belgium,1454
590122,2009,12,Belgium,1454
601381,2007,58,France,1454
601381,2007,66,Germany,1454
600026,2010,86,Ireland,1454
601381,2007,118,Netherlands,1454
600051,1998,128,Norway,1454.009581
400330,2009,183,United Kingdom,1454.088796
601181,2007,187,USA,1454.166609
100039,2008,66,Germany,1454.166667
501940,1995,104,Malaysia,1454.329956
600033,2008,183,United Kingdom,1454.340497
601043,2000,187,USA,1454.520783
601207,1982,187,USA,1454.64
500661,2010,118,Netherlands,1454.641772
601381,2010,12,Belgium,1454.666667
600066,1996,141,Portugal,1454.82298
601181,1981,187,USA,1454.825155
600034,1996,12,Belgium,1454.83908
300044,2010,58,France,1454.848357
590202,1965,187,USA,1455.113134
690283,2003,86,Ireland,1455.296104
100037,2000,70,Greece,1455.382227
600118,2010,118,Netherlands,1455.58871
300014,2008,66,Germany,1455.615385
600505,1997,128,Norway,1455.680115
500107,1997,183,United Kingdom,1455.765088
290004,2003,187,USA,1455.776152
600069,2006,140,Poland,1456.057489
605254,1995,57,Finland,1456.161377
600139,2009,165,Spain,1456.222222
290004,1989,26,Canada,1456.359551
603986,1996,187,USA,1456.504828
501135,2001,183,United Kingdom,1456.581951
600034,2006,86,Ireland,1456.603261
600248,1985,187,USA,1456.628436
500661,2004,88,Italy,1456.859848
600656,2010,58,France,1456.950109
501135,2009,86,Ireland,1457
600845,2010,141,Portugal,1457
500113,1999,66,Germany,1457.581792
400330,2004,187,USA,1457.728317
600252,1984,81,Iceland,1457.910034
601217,2003,187,USA,1457.916609
500693,2006,165,Spain,1457.918367
690227,1994,187,USA,1458.285068
612938,2008,7,Australia,1458.333333
500661,2004,58,France,1458.385765
601341,2007,140,Poland,1458.535525
100031,2007,140,Poland,1458.535525
600987,1985,187,USA,1458.802607
600031,2007,46,Denmark,1458.822364
501096,1999,165,Spain,1459.021181
601342,1955,128,Norway,1459.030029
601342,1984,187,USA,1459.077242
490004,1992,70,Greece,1459.153409
490010,1992,70,Greece,1459.153409
500882,1975,26,Canada,1459.241421
100032,2002,183,United Kingdom,1459.299418
600118,2009,183,United Kingdom,1459.421199
602501,2001,128,Norway,1459.515988
500108,2008,58,France,1459.544444
501096,2009,58,France,1459.644172
490033,2003,187,USA,1459.999978
614241,1996,187,USA,1459.999985
601343,2008,12,Belgium,1460
100058,2007,58,France,1460
400180,2008,58,France,1460
300044,1999,26,Canada,1460.000936
600142,1979,187,USA,1460.180117
601342,1993,118,Netherlands,1460.294537
590094,1981,26,Canada,1461.18509
600425,2004,187,USA,1461.193373
600391,2002,86,Ireland,1461.340796
601126,2000,187,USA,1461.4
400359,2003,187,USA,1461.531981
590011,2008,58,France,1461.551724
603958,1986,187,USA,1461.576702
601343,2008,12,Belgium,1461.666667
590050,1993,141,Portugal,1461.775641
602501,2006,128,Norway,1462.139535
600142,1999,7,Australia,1462.389381
290022,2009,86,Ireland,1462.405975
601365,2006,165,Spain,1462.424413
100000,2006,66,Germany,1462.454545
100139,2006,66,Germany,1462.454545
100039,2006,66,Germany,1462.454545
604228,1974,187,USA,1462.565631
600030,2008,118,Netherlands,1462.661538
501135,1992,66,Germany,1462.707504
601342,2001,66,Germany,1462.837461
602535,2007,165,Spain,1463
601383,2010,183,United Kingdom,1463.014545
601381,2010,118,Netherlands,1463.0625
601126,1999,187,USA,1463.076977
100039,1997,12,Belgium,1463.115672
100139,1997,12,Belgium,1463.115672
600026,2009,58,France,1463.222222
100035,2009,58,France,1463.255757
603983,1991,187,USA,1463.5
601381,1999,118,Netherlands,1463.844156
600107,1998,7,Australia,1463.917485
500679,1996,70,Greece,1463.985195
602058,2009,165,Spain,1464
490004,1997,70,Greece,1464.021359
490010,1997,70,Greece,1464.021359
500928,1991,187,USA,1464.224904
490004,2001,165,Spain,1464.298969
490010,2001,165,Spain,1464.298969
600118,1976,169,Sweden,1464.900024
601042,1992,187,USA,1464.908308
300014,1994,12,Belgium,1464.995264
601936,1996,187,USA,1464.999941
600245,1983,187,USA,1465.165916
601086,2007,187,USA,1465.206512
590013,1997,183,United Kingdom,1465.287129
500661,2003,88,Italy,1465.4095
604009,1994,187,USA,1465.443266
601350,2006,70,Greece,1465.484367
600334,2007,58,France,1465.96
690065,1972,187,USA,1466.160016
603987,2002,187,USA,1466.197235
100011,2009,101,Lithuania,1466.27925
600406,1996,187,USA,1466.281159
100039,1996,183,United Kingdom,1466.348667
100139,1996,183,United Kingdom,1466.348667
300044,2007,128,Norway,1466.640274
601381,2008,183,United Kingdom,1466.696035
100039,2003,66,Germany,1466.761038
100139,2003,66,Germany,1466.761038
601343,1992,187,USA,1467.080317
100032,2006,101,Lithuania,1467.127485
500113,2006,101,Lithuania,1467.127485
400445,1992,141,Portugal,1467.142857
690671,2009,141,Portugal,1467.293413
600653,1993,141,Portugal,1467.392655
600029,2008,58,France,1467.415179
600029,2000,165,Spain,1467.434457
601004,2000,187,USA,1467.719347
690227,2001,187,USA,1467.843243
600790,2008,21,Bulgaria,1467.860212
690693,2009,141,Portugal,1468
690010,1967,26,Canada,1468.02002
600033,1980,81,Iceland,1468.060059
600452,2010,187,USA,1468.067212
612938,2004,7,Australia,1468.085106
600029,2010,118,Netherlands,1468.120468
601363,2009,169,Sweden,1468.333474
600331,2004,165,Spain,1468.382826
603958,1993,187,USA,1468.521963
490004,2006,165,Spain,1468.594145
602508,2010,58,France,1468.7
100038,2005,183,United Kingdom,1469.005406
603983,1996,187,USA,1469.065629
590046,1961,187,USA,1469.13336
300044,2003,26,Canada,1469.188214
100042,2001,187,USA,1469.267343
100042,1998,187,USA,1469.316637
600033,2007,66,Germany,1469.375
602503,2009,46,Denmark,1469.414226
603969,1996,187,USA,1469.498423
600030,2007,66,Germany,1469.5
400034,1995,187,USA,1469.500705
601044,2008,141,Portugal,1469.577465
501096,2009,165,Spain,1469.645833
600051,2008,58,France,1469.666667
600509,1998,187,USA,1469.79633
100139,2008,58,France,1469.992942
100039,2008,58,France,1469.992942
600380,1966,187,USA,1470.034849
600239,1995,187,USA,1470.037707
500348,1994,141,Portugal,1470.208054
600645,2009,141,Portugal,1470.294118
100037,2001,70,Greece,1470.304872
600301,2007,58,France,1470.315638
601343,1995,165,Spain,1470.409091
100034,1992,66,Germany,1470.514645
612938,2007,7,Australia,1470.588235
502102,2007,187,USA,1470.810054
600486,1994,187,USA,1471.192351
600029,1995,165,Spain,1471.433121
601367,2007,141,Portugal,1471.497238
600142,1998,187,USA,1471.53859
100000,2008,58,France,1471.629964
614538,2007,7,Australia,1471.846222
604996,2010,12,Belgium,1472
690125,2010,12,Belgium,1472
690088,2010,12,Belgium,1472
604583,2010,118,Netherlands,1472
300026,2010,118,Netherlands,1472
600663,2003,183,United Kingdom,1472.25
600031,2002,70,Greece,1472.505443
300044,2007,46,Denmark,1472.517454
100038,1992,46,Denmark,1472.570913
100239,2010,58,France,1472.6
100039,2010,58,France,1472.6
400415,2001,165,Spain,1472.75
604255,2006,187,USA,1472.78921
400360,1980,187,USA,1472.949786
601010,1986,187,USA,1473.2
600355,2010,187,USA,1473.218113
100039,2007,141,Portugal,1473.230769
600243,2006,187,USA,1473.272565
100057,2004,12,Belgium,1473.358272
690053,1994,187,USA,1473.361934
490097,2008,165,Spain,1473.461017
100000,2007,86,Ireland,1473.559675
100000,2010,58,France,1473.647595
100139,2010,58,France,1473.647595
100039,2010,58,France,1473.647595
604140,1991,187,USA,1473.75798
500142,1992,70,Greece,1474.027956
600033,2009,58,France,1474.205479
490097,1995,46,Denmark,1474.21134
100042,1981,187,USA,1474.239799
300014,2003,128,Norway,1474.33908
490012,2008,183,United Kingdom,1474.364414
601343,1993,187,USA,1474.434013
601008,2009,187,USA,1474.452016
400360,2003,187,USA,1474.502809
503663,2009,101,Lithuania,1474.655683
100039,1997,169,Sweden,1474.692538
100139,1997,169,Sweden,1474.692538
501135,1994,66,Germany,1474.930022
624237,1996,187,USA,1474.952955
604326,2009,12,Belgium,1475
590141,2009,141,Portugal,1475
100039,2007,162,Slovenia,1475.03912
100139,2007,162,Slovenia,1475.03912
600016,1985,187,USA,1475.089486
601477,1999,116,Namibia,1475.089966
400330,1987,187,USA,1475.167901
300014,1996,12,Belgium,1475.27548
600026,1999,86,Ireland,1475.474898
600051,2007,165,Spain,1475.708333
600145,1981,187,USA,1475.738545
601381,2002,165,Spain,1475.748718
490124,1976,30,Chile,1475.790039
600662,2010,183,United Kingdom,1475.810788
100057,1993,165,Spain,1475.826049
600117,1997,164,South Africa,1476
603672,1993,187,USA,1476
603994,1984,187,USA,1476.125
100038,1999,58,France,1476.31454
600695,2001,118,Netherlands,1476.339665
590202,1950,187,USA,1476.450339
603923,1994,187,USA,1476.51462
100033,2000,88,Italy,1476.703025
501135,2000,183,United Kingdom,1476.840867
600898,2007,141,Portugal,1476.901452
603999,2000,187,USA,1476.907035
400218,2009,165,Spain,1477
501135,2010,58,France,1477.174797
600358,2009,57,Finland,1477.266983
601341,2010,140,Poland,1477.33229
601342,1995,12,Belgium,1477.401682
601381,2009,58,France,1477.420141
602543,1996,187,USA,1477.631597
600785,2000,187,USA,1477.777814
600412,1999,187,USA,1477.777817
600645,2007,58,France,1478
600028,2008,66,Germany,1478
100000,2010,183,United Kingdom,1478.015638
601357,2010,162,Slovenia,1478.052632
601381,1970,128,Norway,1478.109985
590051,1978,187,USA,1478.18508
690052,1994,187,USA,1478.324043
100338,2009,165,Spain,1478.3375
100034,1994,66,Germany,1478.354913
603672,1996,187,USA,1478.571454
602535,2004,187,USA,1478.77257
501135,1998,141,Portugal,1479.069802
100038,1997,183,United Kingdom,1479.150187
400330,2002,187,USA,1479.178238
300044,2009,118,Netherlands,1479.323944
690662,1960,187,USA,1479.340481
600034,1993,46,Denmark,1479.468763
602059,2010,183,United Kingdom,1479.485357
600139,1975,128,Norway,1479.630005
300014,2003,12,Belgium,1479.866123
100039,2001,57,Finland,1479.900966
100139,2001,57,Finland,1479.900966
600107,2002,3,American Samoa,1479.999592
601382,2007,141,Portugal,1480
601044,2007,141,Portugal,1480
602501,2006,187,USA,1480.000028
490055,1999,26,Canada,1480.02166
100042,1995,46,Denmark,1480.222749
100013,1984,187,USA,1480.336497
300014,1998,70,Greece,1480.419708
100045,1972,187,USA,1480.730191
500108,2007,183,United Kingdom,1480.895739
590051,1979,187,USA,1480.911532
500108,2010,58,France,1481
600033,2010,118,Netherlands,1481
590129,2007,141,Portugal,1481
604255,2005,187,USA,1481.042443
690271,2010,165,Spain,1481.233902
600216,1982,187,USA,1481.249978
603317,1997,187,USA,1481.5
601191,1991,187,USA,1481.521739
400332,1981,187,USA,1481.52822
602058,2010,183,United Kingdom,1481.994439
490012,2010,12,Belgium,1482
290002,2010,12,Belgium,1482
100031,1999,141,Portugal,1482
400015,2008,141,Portugal,1482
400414,2005,165,Spain,1482.069565
503124,2010,118,Netherlands,1482.142857
100058,2009,12,Belgium,1482.202369
603982,1984,187,USA,1482.258237
601342,1999,58,France,1482.267106
601357,2009,46,Denmark,1482.305981
100045,2007,58,France,1482.31591
600030,2008,12,Belgium,1482.36
490055,1979,187,USA,1482.499978
100037,2003,70,Greece,1482.621313
100035,2008,46,Denmark,1482.725839
601353,2009,58,France,1483
600272,2008,46,Denmark,1483.146067
600029,2002,58,France,1483.373015
600172,2008,7,Australia,1483.525517
690665,1989,187,USA,1483.60212
400415,2009,118,Netherlands,1483.714286
601367,2004,165,Spain,1483.763367
600272,1979,46,Denmark,1483.869995
601367,2005,165,Spain,1484
600231,2008,57,Finland,1484
600917,2008,141,Portugal,1484
690085,2009,165,Spain,1484
601342,2004,128,Norway,1484.176279
601042,2005,165,Spain,1484.181818
601427,1984,187,USA,1484.28574
500348,1993,141,Portugal,1484.343096
600752,2006,141,Portugal,1484.346801
500928,2003,187,USA,1484.572946
400360,1997,20,Brunei Darussalam,1484.790039
501552,1997,20,Brunei Darussalam,1484.790039
100035,2010,162,Slovenia,1484.946996
100032,2000,66,Germany,1485.073226
601350,2009,21,Bulgaria,1485.188285
600516,1998,26,Canada,1485.239252
601342,1994,12,Belgium,1485.658728
600066,2010,21,Bulgaria,1485.77243
603983,1995,187,USA,1485.815065
100338,2009,118,Netherlands,1485.933333
100058,2009,58,France,1486
300044,2000,26,Canada,1486.171941
601367,2010,141,Portugal,1486.387911
600026,2003,128,Norway,1486.55102
100037,2000,88,Italy,1486.56718
400327,2010,183,United Kingdom,1486.622993
601338,1983,187,USA,1486.691895
500679,1997,70,Greece,1486.725275
400360,2002,187,USA,1486.754545
600118,2009,118,Netherlands,1486.816239
100055,2003,165,Spain,1486.817143
690156,2003,165,Spain,1486.817143
603678,2007,187,USA,1486.84591
600029,2010,58,France,1486.859155
603542,1984,187,USA,1486.877399
300044,2008,58,France,1487
600301,2009,165,Spain,1487
612938,2005,7,Australia,1487.179487
612938,2006,7,Australia,1487.179487
600107,2005,187,USA,1487.284875
601381,1998,128,Norway,1487.357673
300014,2006,106,Malta,1487.444444
600854,2007,58,France,1487.603659
490004,2005,165,Spain,1487.71792
600026,2010,183,United Kingdom,1487.733785
600089,1981,187,USA,1487.758572
601381,2000,58,France,1487.858885
501096,1992,12,Belgium,1487.932331
100031,1997,86,Ireland,1488
400327,1995,20,Brunei Darussalam,1488.27002
501552,1995,20,Brunei Darussalam,1488.27002
690119,2003,183,United Kingdom,1488.436964
500372,1995,141,Portugal,1488.854545
100039,1998,128,Norway,1489.036803
603984,1992,187,USA,1489.10154
601342,1993,86,Ireland,1489.201964
600850,2009,165,Spain,1489.246622
600097,2005,165,Spain,1489.325444
100338,2009,165,Spain,1489.414634
600872,2007,187,USA,1489.523833
490043,1990,187,USA,1489.591802
300044,2010,58,France,1489.72549
100056,2008,141,Portugal,1489.866385
100032,2004,169,Sweden,1489.910747
690033,2009,187,USA,1489.915259
400015,2004,7,Australia,1489.934616
100031,1999,86,Ireland,1490
600516,1999,86,Ireland,1490
600107,2009,141,Portugal,1490
607614,2007,165,Spain,1490
602059,2009,165,Spain,1490.037915
600532,2003,187,USA,1490.079924
600898,2005,165,Spain,1490.256192
600028,2005,118,Netherlands,1490.285714
100000,2009,183,United Kingdom,1490.286618
501135,2002,7,Australia,1490.34749
100035,2004,70,Greece,1490.563093
600097,2007,141,Portugal,1490.6
604642,2009,165,Spain,1490.75
503208,2003,187,USA,1490.784341
400359,2007,58,France,1490.834452
690242,2009,165,Spain,1491
501905,2004,165,Spain,1491.094089
600030,2008,12,Belgium,1491.352941
590013,1987,187,USA,1491.394366
200004,1998,165,Spain,1491.662265
601350,2004,88,Italy,1491.905886
600034,2007,86,Ireland,1492
600006,2010,141,Portugal,1492
601042,2010,141,Portugal,1492
300044,2009,183,United Kingdom,1492.496513
501135,1995,66,Germany,1492.582966
100039,2009,46,Denmark,1492.645325
100139,2009,46,Denmark,1492.645325
400330,1988,187,USA,1492.7247
600069,2009,66,Germany,1492.850935
690053,1991,187,USA,1492.855025
100032,1989,187,USA,1492.926864
690404,2010,141,Portugal,1493
600030,1995,12,Belgium,1493.153846
600029,2010,58,France,1493.333333
490004,2001,70,Greece,1493.396761
490010,2001,70,Greece,1493.396761
500487,2009,141,Portugal,1493.5
600044,2007,58,France,1493.736037
601381,2010,86,Ireland,1493.875476
600646,2010,183,United Kingdom,1493.966744
602535,2008,141,Portugal,1494
690662,1961,187,USA,1494.039016
100031,2010,12,Belgium,1494.225324
100037,2004,70,Greece,1494.414968
601381,2005,46,Denmark,1494.595522
600245,1974,187,USA,1494.63515
590145,2002,141,Portugal,1494.649746
600029,2010,57,Finland,1495
400043,1998,187,USA,1495.116213
604255,2004,187,USA,1495.22849
600645,2009,165,Spain,1495.316667
600790,2010,21,Bulgaria,1495.457384
100338,2007,12,Belgium,1495.55449
600648,2009,165,Spain,1495.6
604329,2009,165,Spain,1495.692308
690227,1996,187,USA,1495.718623
600097,2007,165,Spain,1495.73716
601423,1974,187,USA,1496.001768
400415,1996,58,France,1496.024384
590013,1988,187,USA,1496.150691
600115,2009,162,Slovenia,1496.333333
100036,2009,162,Slovenia,1496.333333
100042,1994,46,Denmark,1496.355212
600024,1991,128,Norway,1496.400024
600380,1961,187,USA,1496.570325
600031,2003,70,Greece,1496.666412
300061,1999,140,Poland,1496.724138
100058,1999,187,USA,1496.734472
100039,1998,58,France,1497.01174
506253,1987,187,USA,1497.017341
607616,2009,165,Spain,1497.142857
500108,2008,86,Ireland,1497.25
601382,1995,86,Ireland,1497.278098
601733,2010,165,Spain,1497.5
602543,1986,187,USA,1497.631546
100034,1995,66,Germany,1497.690937
600030,2007,12,Belgium,1497.8125
601008,2004,187,USA,1497.848083
690242,2010,165,Spain,1497.903226
600480,2005,187,USA,1497.930985
600076,1995,187,USA,1498.015696
500598,2010,141,Portugal,1498.181818
603950,1991,187,USA,1498.333273
690660,1987,187,USA,1498.383228
600030,2007,118,Netherlands,1498.666667
590024,2009,70,Greece,1498.809524
490011,2005,183,United Kingdom,1498.862613
601381,2004,58,France,1499.041918
690119,2008,183,United Kingdom,1499.113028
690404,2007,141,Portugal,1499.197861
100038,2002,70,Greece,1499.244845
500679,1999,165,Spain,1499.272545
602535,1992,187,USA,1499.345674
690607,2002,141,Portugal,1499.484393
501020,2006,187,USA,1499.530066
690124,2008,70,Greece,1499.638264
601342,2007,183,United Kingdom,1499.655759
600113,1977,30,Chile,1499.680054
604887,2009,70,Greece,1499.69574
300044,2007,58,France,1499.867701
390017,1994,187,USA,1499.999978
600271,1976,187,USA,1499.999978
600268,1983,46,Denmark,1500
600898,1987,46,Denmark,1500
690387,1990,46,Denmark,1500
100039,2010,58,France,1500
603542,2010,58,France,1500
604097,2006,187,USA,1500.000026
300061,2003,140,Poland,1500.068092
612922,2001,7,Australia,1500.273373
100039,2010,141,Portugal,1500.5
100139,2010,183,United Kingdom,1500.649392
100039,2010,183,United Kingdom,1500.649392
600142,2002,187,USA,1500.746031
590082,1973,183,United Kingdom,1500.839966
100139,2007,147,Romania,1500.8851
501096,2007,86,Ireland,1500.912141
601367,2008,183,United Kingdom,1500.927835
601342,2001,128,Norway,1500.974555
300044,2008,66,Germany,1501.001119
100039,2007,66,Germany,1501.142857
490058,2008,58,France,1501.25
601381,2007,165,Spain,1501.342857
600188,1975,187,USA,1501.35439
500113,1997,12,Belgium,1501.364243
300009,1991,187,USA,1501.485864
601342,2000,165,Spain,1501.590909
100058,2007,183,United Kingdom,1501.690733
600175,2002,187,USA,1501.721508
100039,1999,66,Germany,1501.756901
100139,1999,66,Germany,1501.756901
600142,1982,187,USA,1501.780121
400425,1993,141,Portugal,1501.956989
690675,2010,141,Portugal,1502
400076,2001,26,Canada,1502.018753
600066,2005,88,Italy,1502.066344
590117,1990,26,Canada,1502.486012
300044,2007,12,Belgium,1502.611111
500467,1993,20,Brunei Darussalam,1502.689941
500468,1993,20,Brunei Darussalam,1502.689941
501552,1993,20,Brunei Darussalam,1502.689941
502101,1993,20,Brunei Darussalam,1502.689941
490097,1994,46,Denmark,1502.891667
501096,1998,165,Spain,1502.903245
503124,2009,12,Belgium,1502.963504
300014,2004,165,Spain,1503.115044
100031,2003,66,Germany,1503.377382
600139,2006,165,Spain,1503.381443
603308,2007,187,USA,1503.582575
690607,2004,141,Portugal,1503.618421
600361,1980,187,USA,1504.011286
601381,2002,58,France,1504.295571
601383,1995,141,Portugal,1504.321429
100139,1992,187,USA,1504.437188
590013,1989,187,USA,1504.606718
400414,2006,165,Spain,1504.890411
501145,2009,58,France,1505.125
100194,2003,187,USA,1505.196032
690047,1973,187,USA,1505.241816
604237,1983,187,USA,1505.428754
601008,1997,187,USA,1505.927466
601327,2010,21,Bulgaria,1505.933132
600239,1999,187,USA,1506.166147
100000,2009,46,Denmark,1506.166271
601736,2010,21,Bulgaria,1506.436608
600516,2009,58,France,1506.493506
100057,2000,12,Belgium,1506.502165
603986,1995,187,USA,1506.740038
590202,1966,187,USA,1506.863188
100045,1996,183,United Kingdom,1506.947582
100058,1988,187,USA,1507.070173
600716,1997,183,United Kingdom,1507.339403
601226,1997,187,USA,1507.661337
100039,1996,66,Germany,1507.731228
100139,1996,66,Germany,1507.731228
600126,2006,187,USA,1507.762902
601340,2010,58,France,1507.794852
601059,2003,187,USA,1507.900102
600034,2010,118,Netherlands,1508
600142,2003,187,USA,1508.046453
602535,1980,187,USA,1508.271462
600051,2006,128,Norway,1508.313834
605003,2009,165,Spain,1508.333333
100033,1994,70,Greece,1508.534513
600026,1960,128,Norway,1508.619995
601381,2001,58,France,1508.664669
300009,1994,187,USA,1508.758142
100042,2005,183,United Kingdom,1508.779198
600226,1971,187,USA,1508.902599
601343,2001,187,USA,1508.957188
601383,2007,183,United Kingdom,1508.958495
602500,2010,141,Portugal,1509
600069,1995,57,Finland,1509.137573
490122,1972,187,USA,1509.15894
690662,1962,187,USA,1509.232409
600026,2001,128,Norway,1509.261364
400416,1984,187,USA,1509.410274
400327,2001,187,USA,1509.422584
600076,1990,187,USA,1509.473703
490097,1996,46,Denmark,1509.502994
501162,2002,187,USA,1509.59633
607616,2009,183,United Kingdom,1509.617852
600066,2003,88,Italy,1509.63685
601080,2009,187,USA,1509.68615
600146,2010,165,Spain,1509.689467
601071,1979,187,USA,1509.693033
600144,1989,187,USA,1509.702124
490055,1995,26,Canada,1509.718673
300044,2008,58,France,1509.853494
501135,2004,183,United Kingdom,1509.878788
601181,2001,187,USA,1509.894398
400015,2005,7,Australia,1509.894762
600146,2002,165,Spain,1509.91782
600785,1994,187,USA,1509.979812
601343,2008,58,France,1510
505897,2008,66,Germany,1510
601365,2009,141,Portugal,1510.049953
590094,1983,26,Canada,1510.051268
601126,1998,187,USA,1510.259778
600026,1992,141,Portugal,1510.261062
600030,2009,12,Belgium,1510.461538
500661,2003,58,France,1510.539535
600524,1984,187,USA,1510.562941
400425,2002,141,Portugal,1510.596774
100338,2007,58,France,1510.634086
100139,2008,183,United Kingdom,1510.785142
100039,2008,183,United Kingdom,1510.785142
601342,2002,128,Norway,1511.141066
490046,2006,46,Denmark,1511.311741
601752,2001,141,Portugal,1511.5
100000,2010,141,Portugal,1511.535831
300014,1997,183,United Kingdom,1511.611012
400019,2004,165,Spain,1511.617391
600310,2001,187,USA,1511.62784
690119,2005,183,United Kingdom,1511.687808
490011,2002,183,United Kingdom,1511.767764
100036,2007,21,Bulgaria,1511.906588
600115,2007,21,Bulgaria,1511.906588
600047,2010,101,Lithuania,1511.928428
590088,1996,183,United Kingdom,1511.961947
600139,2007,118,Netherlands,1512
601342,2003,66,Germany,1512.018868
600034,1995,12,Belgium,1512.163462
502075,2008,187,USA,1512.210526
601357,1970,128,Norway,1512.219971
603994,1994,187,USA,1512.451009
601356,2009,58,France,1512.563619
603983,1998,187,USA,1512.767363
500122,2009,12,Belgium,1513
390002,2010,118,Netherlands,1513
500108,2008,165,Spain,1513
608900,2008,183,United Kingdom,1513.078351
607614,2010,12,Belgium,1513.222222
600406,2000,187,USA,1513.322886
100031,2008,101,Lithuania,1513.372479
100055,1995,12,Belgium,1513.455882
690156,1995,12,Belgium,1513.455882
603597,1980,187,USA,1513.636331
690125,2010,183,United Kingdom,1513.708605
604996,2010,183,United Kingdom,1513.708605
690125,1975,81,Iceland,1513.839966
100053,1978,183,United Kingdom,1513.910034
400314,1997,187,USA,1513.937479
601338,1984,187,USA,1514.286891
200004,2008,58,France,1514.666667
100338,2008,183,United Kingdom,1514.670871
601363,2006,165,Spain,1514.993056
400440,2007,187,USA,1514.999977
690271,2009,165,Spain,1515.011247
100047,2003,141,Portugal,1515.057971
290022,2003,141,Portugal,1515.057971
500928,2005,187,USA,1515.208994
600239,2000,187,USA,1515.335209
690119,2009,12,Belgium,1515.52439
590010,1993,165,Spain,1515.530218
600033,2008,12,Belgium,1515.6
290004,1988,26,Canada,1515.68927
501163,2009,86,Ireland,1515.793103
500661,2006,70,Greece,1515.891927
300044,2009,12,Belgium,1516.125
601342,2006,128,Norway,1516.131655
690052,1996,187,USA,1516.135902
600107,2009,141,Portugal,1516.555556
600270,2010,98,Latvia,1516.576277
500113,1998,169,Sweden,1516.645482
601357,1998,128,Norway,1516.694576
300009,2000,187,USA,1516.990948
601692,2008,141,Portugal,1517
600785,2005,187,USA,1517.417711
601381,1994,165,Spain,1517.730496
300014,2002,12,Belgium,1517.886364
601043,2007,187,USA,1517.916707
503124,2009,118,Netherlands,1518
600029,2000,58,France,1518.275646
601382,2004,86,Ireland,1518.410678
600645,2007,106,Malta,1518.5
100036,1999,141,Portugal,1518.561325
690030,1954,187,USA,1518.583892
100031,2010,101,Lithuania,1518.650532
601918,1995,187,USA,1518.787901
600071,2003,187,USA,1518.831776
100036,1995,165,Spain,1518.903616
100034,1993,46,Denmark,1518.907249
490011,2004,58,France,1518.96592
600047,2009,165,Spain,1518.984127
100053,1979,183,United Kingdom,1519
503124,2008,66,Germany,1519
400043,1995,187,USA,1519.074047
100039,2007,207,North Cyprus,1519.111982
100139,2007,207,North Cyprus,1519.111982
500108,2009,58,France,1519.117647
100057,1996,183,United Kingdom,1519.287822
690053,1995,187,USA,1519.359002
690404,2008,141,Portugal,1519.442623
400415,2007,165,Spain,1519.640575
300014,2008,165,Spain,1519.648014
600024,1992,128,Norway,1519.73999
614409,2007,7,Australia,1519.74659
400360,2010,187,USA,1519.772003
601381,2009,12,Belgium,1519.884615
490055,1996,26,Canada,1519.922127
600350,2010,58,France,1520
600501,2000,7,Australia,1520.107239
100037,1996,58,France,1520.112302
601343,2009,58,France,1520.368989
601367,2004,141,Portugal,1520.46628
501096,1997,165,Spain,1520.510912
600139,2009,183,United Kingdom,1520.537956
600422,2007,187,USA,1520.588255
600785,1999,187,USA,1520.616159
604642,2004,187,USA,1520.624958
690065,1993,187,USA,1520.747819
600425,1994,187,USA,1520.896665
600033,2010,86,Ireland,1521.111111
590049,2008,183,United Kingdom,1521.307058
612918,2001,7,Australia,1521.367521
601341,2007,101,Lithuania,1521.434006
400218,2002,187,USA,1521.448276
501135,1996,58,France,1521.47806
500142,1998,88,Italy,1521.622892
690119,2007,58,France,1521.75
100338,2008,66,Germany,1521.75
500661,2002,70,Greece,1521.903671
600656,2009,58,France,1522
690119,2010,12,Belgium,1522.318182
