,Year,FishingEntityID,TaxonKey
40221,2012,25,604708
40222,2013,25,604708
40223,2014,25,604708
40224,2015,25,604708
40225,2016,25,604708
40226,2011,25,604504
40227,2012,25,604504
40228,2013,25,604504
40229,2014,25,604504
40230,2015,25,604504
40231,2016,25,604504
40232,2011,25,600433
40233,2012,25,600433
40234,2013,25,600433
40235,2014,25,600433
40236,2015,25,600433
40237,2016,25,600433
40238,2011,25,600432
40239,2012,25,600432
40240,2013,25,600432
40241,2014,25,600432
40242,2015,25,600432
40243,2016,25,600432
40244,2011,25,604550
40245,2012,25,604550
40246,2013,25,604550
40247,2014,25,604550
40248,2015,25,604550
40249,2016,25,604550
40250,2011,25,600453
40251,2012,25,600453
40252,2013,25,600453
40253,2014,25,600453
40254,2015,25,600453
40255,2016,25,600453
40256,2011,25,500108
40257,2012,25,500108
40258,2013,25,500108
40259,2014,25,500108
40260,2015,25,500108
40261,2016,25,500108
40262,2011,25,300014
40263,2012,25,300014
40264,2013,25,300014
40265,2014,25,300014
40266,2015,25,300014
40267,2016,25,300014
40268,2016,25,600115
40269,2011,25,501940
40270,2011,25,501940
40271,2012,25,501940
40272,2012,25,501940
40273,2013,25,501940
40274,2013,25,501940
40275,2014,25,501940
40276,2014,25,501940
40277,2015,25,501940
40278,2015,25,501940
40279,2016,25,501940
40280,2016,25,501940
40281,2011,25,400331
40282,2012,25,400331
40283,2013,25,400331
40284,2014,25,400331
40285,2015,25,400331
40286,2016,25,400331
40287,2011,25,590011
40288,2012,25,590011
40289,2013,25,590011
40290,2014,25,590011
40291,2015,25,590011
40292,2016,25,590011
40293,2011,25,490011
40294,2012,25,490011
40295,2013,25,490011
40296,2014,25,490011
40297,2015,25,490011
40298,2016,25,490011
40299,2011,25,400330
40300,2012,25,400330
40301,2013,25,400330
40302,2014,25,400330
40303,2015,25,400330
40304,2016,25,400330
40305,2011,25,500372
40306,2012,25,500372
40307,2013,25,500372
40308,2014,25,500372
40309,2015,25,500372
40310,2016,25,500372
40311,2011,25,601365
40312,2011,25,601365
40313,2012,25,601365
40314,2012,25,601365
40315,2013,25,601365
40316,2013,25,601365
40317,2014,25,601365
40318,2014,25,601365
40319,2015,25,601365
40320,2015,25,601365
40321,2016,25,601365
40322,2016,25,601365
40323,2011,25,601288
40324,2012,25,601288
40325,2013,25,601288
40326,2014,25,601288
40327,2015,25,601288
40328,2016,25,601288
40329,2011,25,604548
40330,2012,25,604548
40331,2013,25,604548
40332,2014,25,604548
40333,2015,25,604548
40334,2016,25,604548
40335,2011,25,601888
40336,2012,25,601888
40337,2013,25,601888
40338,2014,25,601888
40339,2015,25,601888
40340,2016,25,601888
40341,2011,25,601933
40342,2012,25,601933
40343,2013,25,601933
40344,2014,25,601933
40345,2015,25,601933
40346,2016,25,601933
40347,2011,25,600385
40348,2012,25,600385
40349,2013,25,600385
40350,2014,25,600385
40351,2015,25,600385
40352,2016,25,600385
40353,2011,25,590014
40354,2012,25,590014
40355,2013,25,590014
40356,2014,25,590014
40357,2015,25,590014
40358,2016,25,590014
40359,2011,25,400020
40360,2012,25,400020
40361,2013,25,400020
40362,2014,25,400020
40363,2015,25,400020
40364,2016,25,400020
40365,2011,25,600994
40366,2012,25,600994
40367,2013,25,600994
40368,2014,25,600994
40369,2015,25,600994
40370,2016,25,600994
40371,2011,25,500366
40372,2012,25,500366
40373,2013,25,500366
40374,2014,25,500366
40375,2015,25,500366
40376,2016,25,500366
40377,2011,25,400405
40378,2012,25,400405
40379,2013,25,400405
40380,2014,25,400405
40381,2015,25,400405
40382,2016,25,400405
40383,2011,25,100039
40384,2012,25,100039
40385,2013,25,100039
40386,2014,25,100039
40387,2015,25,100039
40388,2016,25,100039
40389,2011,25,600785
40390,2012,25,600785
40391,2013,25,600785
40392,2014,25,600785
40393,2015,25,600785
40394,2016,25,600785
40395,2011,25,490054
40396,2012,25,490054
40397,2013,25,490054
40398,2014,25,490054
40399,2015,25,490054
40400,2016,25,490054
40401,2011,25,605014
40402,2012,25,605014
40403,2013,25,605014
40404,2014,25,605014
40405,2015,25,605014
40406,2016,25,605014
40407,2011,25,600141
40408,2012,25,600141
40409,2013,25,600141
40410,2014,25,600141
40411,2015,25,600141
40412,2016,25,600141
40413,2011,25,600387
40414,2012,25,600387
40415,2013,25,600387
40416,2014,25,600387
40417,2015,25,600387
40418,2016,25,600387
40419,2011,25,600379
40420,2012,25,600379
40421,2013,25,600379
40422,2014,25,600379
40423,2015,25,600379
40424,2016,25,600379
40425,2011,25,690085
40426,2012,25,690085
40427,2013,25,690085
40428,2014,25,690085
40429,2015,25,690085
40430,2016,25,690085
40431,2011,25,601005
40432,2012,25,601005
40433,2013,25,601005
40434,2014,25,601005
40435,2015,25,601005
40436,2016,25,601005
40437,2011,25,400360
40438,2012,25,400360
40439,2013,25,400360
40440,2014,25,400360
40441,2015,25,400360
40442,2016,25,400360
40443,2011,25,600146
40444,2012,25,600146
40445,2013,25,600146
40446,2014,25,600146
40447,2015,25,600146
40448,2016,25,600146
40449,2011,25,601773
40450,2012,25,601773
40451,2013,25,601773
40452,2014,25,601773
40453,2015,25,601773
40454,2016,25,601773
40455,2011,26,505897
40456,2012,26,505897
40457,2013,26,505897
40458,2014,26,505897
40459,2015,26,505897
40460,2016,26,505897
40461,2011,26,602501
40462,2012,26,602501
40463,2013,26,602501
40464,2014,26,602501
40465,2015,26,602501
40466,2016,26,602501
40467,2011,26,390010
40468,2012,26,390010
40469,2013,26,390010
40470,2014,26,390010
40471,2015,26,390010
40472,2016,26,390010
40473,2011,26,490097
40474,2012,26,490097
40475,2013,26,490097
40476,2014,26,490097
40477,2015,26,490097
40478,2016,26,490097
40479,2011,26,690434
40480,2012,26,690434
40481,2013,26,690434
40482,2014,26,690434
40483,2015,26,690434
40484,2016,26,690434
40485,2011,26,690031
40486,2012,26,690031
40487,2013,26,690031
40488,2014,26,690031
40489,2015,26,690031
40490,2016,26,690031
40491,2011,26,600656
40492,2012,26,600656
40493,2013,26,600656
40494,2014,26,600656
40495,2015,26,600656
40496,2016,26,600656
40497,2011,26,590065
40498,2012,26,590065
40499,2013,26,590065
40500,2014,26,590065
40501,2015,26,590065
40502,2016,26,590065
40503,2011,26,600024
40504,2012,26,600024
40505,2013,26,600024
40506,2014,26,600024
40507,2015,26,600024
40508,2016,26,600024
40509,2011,26,400277
40510,2012,26,400277
40511,2013,26,400277
40512,2014,26,400277
40513,2015,26,400277
40514,2016,26,400277
40515,2011,26,600062
40516,2012,26,600062
40517,2013,26,600062
40518,2014,26,600062
40519,2015,26,600062
40520,2016,26,600062
40521,2011,26,200004
40522,2012,26,200004
40523,2013,26,200004
40524,2014,26,200004
40525,2015,26,200004
40526,2016,26,200004
40527,2011,26,600069
40528,2012,26,600069
40529,2013,26,600069
40530,2014,26,600069
40531,2015,26,600069
40532,2016,26,600069
40533,2011,26,600309
40534,2012,26,600309
40535,2013,26,600309
40536,2014,26,600309
40537,2015,26,600309
40538,2016,26,600309
40539,2011,26,604239
40540,2012,26,604239
40541,2013,26,604239
40542,2014,26,604239
40543,2015,26,604239
40544,2016,26,604239
40545,2011,26,601371
40546,2012,26,601371
40547,2013,26,601371
40548,2014,26,601371
40549,2015,26,601371
40550,2016,26,601371
40551,2011,26,490036
40552,2012,26,490036
40553,2013,26,490036
40554,2014,26,490036
40555,2015,26,490036
40556,2016,26,490036
40557,2011,26,501486
40558,2012,26,501486
40559,2013,26,501486
40560,2014,26,501486
40561,2015,26,501486
40562,2016,26,501486
40563,2011,26,100039
40564,2012,26,100039
40565,2013,26,100039
40566,2014,26,100039
40567,2015,26,100039
40568,2016,26,100039
40569,2011,26,100077
40570,2012,26,100077
40571,2013,26,100077
40572,2014,26,100077
40573,2015,26,100077
40574,2016,26,100077
40575,2011,26,500717
40576,2012,26,500717
40577,2013,26,500717
40578,2014,26,500717
40579,2015,26,500717
40580,2016,26,500717
40581,2011,26,601343
40582,2012,26,601343
40583,2013,26,601343
40584,2014,26,601343
40585,2015,26,601343
40586,2016,26,601343
40587,2011,26,600524
40588,2012,26,600524
40589,2013,26,600524
40590,2014,26,600524
40591,2015,26,600524
40592,2016,26,600524
40593,2011,26,300059
40594,2012,26,300059
40595,2013,26,300059
40596,2014,26,300059
40597,2015,26,300059
40598,2016,26,300059
40599,2011,26,501135
40600,2012,26,501135
40601,2013,26,501135
40602,2014,26,501135
40603,2015,26,501135
40604,2016,26,501135
40605,2011,26,500107
40606,2012,26,500107
40607,2013,26,500107
40608,2014,26,500107
40609,2015,26,500107
40610,2016,26,500107
40611,2011,26,690494
40612,2012,26,690494
40613,2013,26,690494
40614,2014,26,690494
40615,2015,26,690494
40616,2016,26,690494
40617,2011,26,603672
40618,2012,26,603672
40619,2013,26,603672
40620,2014,26,603672
40621,2015,26,603672
40622,2016,26,603672
40623,2011,26,600313
40624,2012,26,600313
40625,2013,26,600313
40626,2014,26,600313
40627,2015,26,600313
40628,2016,26,600313
40629,2011,26,600480
40630,2012,26,600480
40631,2013,26,600480
40632,2014,26,600480
40633,2015,26,600480
40634,2016,26,600480
40635,2011,26,505897
40636,2011,26,505897
40637,2011,26,505897
40638,2012,26,505897
40639,2012,26,505897
40640,2012,26,505897
40641,2013,26,505897
40642,2013,26,505897
40643,2013,26,505897
40644,2014,26,505897
40645,2014,26,505897
40646,2014,26,505897
40647,2015,26,505897
40648,2015,26,505897
40649,2015,26,505897
40650,2016,26,505897
40651,2016,26,505897
40652,2016,26,505897
40653,2011,26,290004
40654,2011,26,290004
40655,2011,26,290004
40656,2012,26,290004
40657,2012,26,290004
40658,2012,26,290004
40659,2013,26,290004
40660,2013,26,290004
40661,2013,26,290004
40662,2014,26,290004
40663,2014,26,290004
40664,2014,26,290004
40665,2015,26,290004
40666,2015,26,290004
40667,2015,26,290004
40668,2016,26,290004
40669,2016,26,290004
40670,2016,26,290004
40671,2011,26,600319
40672,2011,26,600319
40673,2011,26,600319
40674,2012,26,600319
40675,2012,26,600319
40676,2012,26,600319
40677,2013,26,600319
40678,2013,26,600319
40679,2013,26,600319
40680,2014,26,600319
40681,2014,26,600319
40682,2014,26,600319
40683,2015,26,600319
40684,2015,26,600319
40685,2015,26,600319
40686,2016,26,600319
40687,2016,26,600319
40688,2016,26,600319
40689,2011,26,600051
40690,2011,26,600051
40691,2011,26,600051
40692,2012,26,600051
40693,2012,26,600051
40694,2012,26,600051
40695,2013,26,600051
40696,2013,26,600051
40697,2013,26,600051
40698,2014,26,600051
40699,2014,26,600051
40700,2014,26,600051
40701,2015,26,600051
40702,2015,26,600051
40703,2015,26,600051
40704,2016,26,600051
40705,2016,26,600051
40706,2016,26,600051
40707,2011,26,600024
40708,2011,26,600024
40709,2011,26,600024
40710,2012,26,600024
40711,2012,26,600024
40712,2012,26,600024
40713,2013,26,600024
40714,2013,26,600024
40715,2013,26,600024
40716,2014,26,600024
40717,2014,26,600024
40718,2014,26,600024
40719,2015,26,600024
40720,2015,26,600024
40721,2015,26,600024
40722,2016,26,600024
40723,2016,26,600024
40724,2016,26,600024
40725,2011,26,601520
40726,2011,26,601520
40727,2011,26,601520
40728,2012,26,601520
40729,2012,26,601520
40730,2012,26,601520
40731,2013,26,601520
40732,2013,26,601520
40733,2013,26,601520
40734,2014,26,601520
40735,2014,26,601520
40736,2014,26,601520
40737,2015,26,601520
40738,2015,26,601520
40739,2015,26,601520
40740,2016,26,601520
40741,2016,26,601520
40742,2016,26,601520
40743,2011,26,506253
40744,2011,26,506253
40745,2011,26,506253
40746,2012,26,506253
40747,2012,26,506253
40748,2012,26,506253
40749,2013,26,506253
40750,2013,26,506253
40751,2013,26,506253
40752,2014,26,506253
40753,2014,26,506253
40754,2014,26,506253
40755,2015,26,506253
40756,2015,26,506253
40757,2015,26,506253
40758,2016,26,506253
40759,2016,26,506253
40760,2016,26,506253
40761,2011,26,602674
40762,2011,26,602674
40763,2011,26,602674
40764,2012,26,602674
40765,2012,26,602674
40766,2012,26,602674
40767,2013,26,602674
40768,2013,26,602674
40769,2013,26,602674
40770,2014,26,602674
40771,2014,26,602674
40772,2014,26,602674
40773,2015,26,602674
40774,2015,26,602674
40775,2015,26,602674
40776,2016,26,602674
40777,2016,26,602674
40778,2016,26,602674
40779,2011,26,600062
40780,2011,26,600062
40781,2011,26,600062
40782,2012,26,600062
40783,2012,26,600062
40784,2012,26,600062
40785,2013,26,600062
40786,2013,26,600062
40787,2013,26,600062
40788,2014,26,600062
40789,2014,26,600062
40790,2014,26,600062
40791,2015,26,600062
40792,2015,26,600062
40793,2015,26,600062
40794,2016,26,600062
40795,2016,26,600062
40796,2016,26,600062
40797,2011,26,400183
40798,2011,26,400183
40799,2011,26,400183
40800,2012,26,400183
40801,2012,26,400183
40802,2012,26,400183
40803,2013,26,400183
40804,2013,26,400183
40805,2013,26,400183
40806,2014,26,400183
40807,2014,26,400183
40808,2014,26,400183
40809,2015,26,400183
40810,2015,26,400183
40811,2015,26,400183
40812,2016,26,400183
40813,2016,26,400183
40814,2016,26,400183
40815,2011,26,600069
40816,2011,26,600069
40817,2011,26,600069
40818,2012,26,600069
40819,2012,26,600069
40820,2012,26,600069
40821,2013,26,600069
40822,2013,26,600069
40823,2013,26,600069
40824,2014,26,600069
40825,2014,26,600069
40826,2014,26,600069
40827,2015,26,600069
40828,2015,26,600069
40829,2015,26,600069
40830,2016,26,600069
40831,2016,26,600069
40832,2016,26,600069
40833,2011,26,600309
40834,2011,26,600309
40835,2011,26,600309
40836,2012,26,600309
40837,2012,26,600309
40838,2012,26,600309
40839,2013,26,600309
40840,2013,26,600309
40841,2013,26,600309
40842,2014,26,600309
40843,2014,26,600309
40844,2014,26,600309
40845,2015,26,600309
40846,2015,26,600309
40847,2015,26,600309
40848,2016,26,600309
40849,2016,26,600309
40850,2016,26,600309
40851,2011,26,600026
40852,2011,26,600026
40853,2011,26,600026
40854,2012,26,600026
40855,2012,26,600026
40856,2012,26,600026
40857,2013,26,600026
40858,2013,26,600026
40859,2013,26,600026
40860,2014,26,600026
40861,2014,26,600026
40862,2014,26,600026
40863,2015,26,600026
40864,2015,26,600026
40865,2015,26,600026
40866,2016,26,600026
40867,2016,26,600026
40868,2016,26,600026
40869,2011,26,604239
40870,2011,26,604239
40871,2011,26,604239
40872,2012,26,604239
40873,2012,26,604239
40874,2012,26,604239
40875,2013,26,604239
40876,2013,26,604239
40877,2013,26,604239
40878,2014,26,604239
40879,2014,26,604239
40880,2014,26,604239
40881,2015,26,604239
40882,2015,26,604239
40883,2015,26,604239
40884,2016,26,604239
40885,2016,26,604239
40886,2016,26,604239
40887,2011,26,601371
40888,2011,26,601371
40889,2011,26,601371
40890,2012,26,601371
40891,2012,26,601371
40892,2012,26,601371
40893,2013,26,601371
40894,2013,26,601371
40895,2013,26,601371
40896,2014,26,601371
40897,2014,26,601371
40898,2014,26,601371
40899,2015,26,601371
40900,2015,26,601371
40901,2015,26,601371
40902,2016,26,601371
40903,2016,26,601371
40904,2016,26,601371
40905,2011,26,600521
40906,2011,26,600521
40907,2011,26,600521
40908,2012,26,600521
40909,2012,26,600521
40910,2012,26,600521
40911,2013,26,600521
40912,2013,26,600521
40913,2013,26,600521
40914,2014,26,600521
40915,2014,26,600521
40916,2014,26,600521
40917,2015,26,600521
40918,2015,26,600521
40919,2015,26,600521
40920,2016,26,600521
40921,2016,26,600521
40922,2016,26,600521
40923,2011,26,600532
40924,2011,26,600532
40925,2011,26,600532
40926,2012,26,600532
40927,2012,26,600532
40928,2012,26,600532
40929,2013,26,600532
40930,2013,26,600532
40931,2013,26,600532
40932,2014,26,600532
40933,2014,26,600532
40934,2014,26,600532
40935,2015,26,600532
40936,2015,26,600532
40937,2015,26,600532
40938,2016,26,600532
40939,2016,26,600532
40940,2016,26,600532
40941,2011,26,490063
40942,2011,26,490063
40943,2011,26,490063
40944,2012,26,490063
40945,2012,26,490063
40946,2012,26,490063
40947,2011,26,600252
40948,2011,26,600252
40949,2011,26,600252
40950,2012,26,600252
40951,2012,26,600252
40952,2012,26,600252
40953,2013,26,600252
40954,2013,26,600252
40955,2013,26,600252
40956,2014,26,600252
40957,2014,26,600252
40958,2014,26,600252
40959,2015,26,600252
40960,2015,26,600252
40961,2015,26,600252
40962,2016,26,600252
40963,2016,26,600252
40964,2016,26,600252
40965,2011,26,100039
40966,2012,26,100039
40967,2013,26,100039
40968,2014,26,100039
40969,2015,26,100039
40970,2016,26,100039
40971,2011,26,100239
40972,2011,26,100239
40973,2011,26,100239
40974,2012,26,100239
40975,2012,26,100239
40976,2012,26,100239
40977,2013,26,100239
40978,2013,26,100239
40979,2013,26,100239
40980,2014,26,100239
40981,2014,26,100239
40982,2014,26,100239
40983,2015,26,100239
40984,2015,26,100239
40985,2015,26,100239
40986,2016,26,100239
40987,2016,26,100239
40988,2016,26,100239
40989,2011,26,601381
40990,2011,26,601381
40991,2011,26,601381
40992,2012,26,601381
40993,2012,26,601381
40994,2012,26,601381
40995,2013,26,601381
40996,2013,26,601381
40997,2013,26,601381
40998,2014,26,601381
40999,2014,26,601381
41000,2014,26,601381
41001,2015,26,601381
41002,2015,26,601381
41003,2015,26,601381
41004,2016,26,601381
41005,2016,26,601381
41006,2016,26,601381
41007,2011,26,600323
41008,2011,26,600323
41009,2011,26,600323
41010,2012,26,600323
41011,2012,26,600323
41012,2012,26,600323
41013,2013,26,600323
41014,2013,26,600323
41015,2013,26,600323
41016,2014,26,600323
41017,2014,26,600323
41018,2014,26,600323
41019,2015,26,600323
41020,2015,26,600323
41021,2015,26,600323
41022,2016,26,600323
41023,2016,26,600323
41024,2016,26,600323
41025,2011,26,600316
41026,2011,26,600316
41027,2011,26,600316
41028,2012,26,600316
41029,2012,26,600316
41030,2012,26,600316
41031,2013,26,600316
41032,2013,26,600316
41033,2013,26,600316
41034,2014,26,600316
41035,2014,26,600316
41036,2014,26,600316
41037,2011,26,602513
41038,2011,26,602513
41039,2011,26,602513
41040,2012,26,602513
41041,2012,26,602513
41042,2012,26,602513
41043,2013,26,602513
41044,2013,26,602513
41045,2013,26,602513
41046,2014,26,602513
41047,2014,26,602513
41048,2014,26,602513
41049,2015,26,602513
41050,2015,26,602513
41051,2015,26,602513
41052,2016,26,602513
41053,2016,26,602513
41054,2016,26,602513
41055,2011,26,600509
41056,2011,26,600509
41057,2011,26,600509
41058,2012,26,600509
41059,2012,26,600509
41060,2012,26,600509
41061,2013,26,600509
41062,2013,26,600509
41063,2013,26,600509
41064,2014,26,600509
41065,2014,26,600509
41066,2014,26,600509
41067,2015,26,600509
41068,2015,26,600509
41069,2015,26,600509
41070,2016,26,600509
41071,2016,26,600509
41072,2016,26,600509
41073,2011,26,300061
41074,2011,26,300061
41075,2011,26,300061
41076,2012,26,300061
41077,2012,26,300061
41078,2012,26,300061
41079,2013,26,300061
41080,2013,26,300061
41081,2013,26,300061
41082,2014,26,300061
41083,2014,26,300061
41084,2014,26,300061
41085,2015,26,300061
41086,2015,26,300061
41087,2015,26,300061
41088,2016,26,300061
41089,2016,26,300061
41090,2016,26,300061
41091,2011,26,601343
41092,2011,26,601343
41093,2011,26,601343
41094,2012,26,601343
41095,2012,26,601343
41096,2012,26,601343
41097,2013,26,601343
41098,2013,26,601343
41099,2013,26,601343
41100,2014,26,601343
41101,2014,26,601343
41102,2014,26,601343
41103,2015,26,601343
41104,2015,26,601343
41105,2015,26,601343
41106,2016,26,601343
41107,2016,26,601343
41108,2016,26,601343
41109,2011,26,600524
41110,2011,26,600524
41111,2011,26,600524
41112,2012,26,600524
41113,2012,26,600524
41114,2012,26,600524
41115,2013,26,600524
41116,2013,26,600524
41117,2013,26,600524
41118,2014,26,600524
41119,2014,26,600524
41120,2014,26,600524
41121,2015,26,600524
41122,2015,26,600524
41123,2015,26,600524
41124,2016,26,600524
41125,2016,26,600524
41126,2016,26,600524
41127,2011,26,600516
41128,2011,26,600516
41129,2011,26,600516
41130,2012,26,600516
41131,2012,26,600516
41132,2012,26,600516
41133,2013,26,600516
41134,2013,26,600516
41135,2013,26,600516
41136,2014,26,600516
41137,2014,26,600516
41138,2014,26,600516
41139,2015,26,600516
41140,2015,26,600516
41141,2015,26,600516
41142,2016,26,600516
41143,2016,26,600516
41144,2016,26,600516
41145,2011,26,600247
41146,2011,26,600247
41147,2011,26,600247
41148,2012,26,600247
41149,2012,26,600247
41150,2012,26,600247
41151,2013,26,600247
41152,2013,26,600247
41153,2013,26,600247
41154,2014,26,600247
41155,2014,26,600247
41156,2014,26,600247
41157,2015,26,600247
41158,2015,26,600247
41159,2015,26,600247
41160,2016,26,600247
41161,2016,26,600247
41162,2016,26,600247
41163,2011,26,600118
41164,2011,26,600118
41165,2011,26,600118
41166,2012,26,600118
41167,2012,26,600118
41168,2012,26,600118
41169,2013,26,600118
41170,2013,26,600118
41171,2013,26,600118
41172,2014,26,600118
41173,2014,26,600118
41174,2014,26,600118
41175,2015,26,600118
41176,2015,26,600118
41177,2015,26,600118
41178,2016,26,600118
41179,2016,26,600118
41180,2016,26,600118
41181,2011,26,501135
41182,2011,26,501135
41183,2011,26,501135
41184,2012,26,501135
41185,2012,26,501135
41186,2012,26,501135
41187,2013,26,501135
41188,2013,26,501135
41189,2013,26,501135
41190,2014,26,501135
41191,2014,26,501135
41192,2014,26,501135
41193,2015,26,501135
41194,2015,26,501135
41195,2015,26,501135
41196,2016,26,501135
41197,2016,26,501135
41198,2016,26,501135
41199,2011,26,602692
41200,2011,26,602692
41201,2011,26,602692
41202,2012,26,602692
41203,2012,26,602692
41204,2012,26,602692
41205,2013,26,602692
41206,2013,26,602692
41207,2013,26,602692
41208,2014,26,602692
41209,2014,26,602692
41210,2014,26,602692
41211,2015,26,602692
41212,2015,26,602692
41213,2015,26,602692
41214,2016,26,602692
41215,2016,26,602692
41216,2016,26,602692
41217,2011,26,600312
41218,2011,26,600312
41219,2011,26,600312
41220,2012,26,600312
41221,2012,26,600312
41222,2012,26,600312
41223,2013,26,600312
41224,2013,26,600312
41225,2013,26,600312
41226,2014,26,600312
41227,2014,26,600312
41228,2014,26,600312
41229,2015,26,600312
41230,2015,26,600312
41231,2015,26,600312
41232,2016,26,600312
41233,2016,26,600312
41234,2016,26,600312
41235,2011,26,600313
41236,2011,26,600313
41237,2011,26,600313
41238,2012,26,600313
41239,2012,26,600313
41240,2012,26,600313
41241,2013,26,600313
41242,2013,26,600313
41243,2013,26,600313
41244,2014,26,600313
41245,2014,26,600313
41246,2014,26,600313
41247,2015,26,600313
41248,2015,26,600313
41249,2015,26,600313
41250,2016,26,600313
41251,2016,26,600313
41252,2016,26,600313
41253,2011,26,600226
41254,2011,26,600226
41255,2011,26,600226
41256,2012,26,600226
41257,2012,26,600226
41258,2012,26,600226
41259,2013,26,600226
41260,2013,26,600226
41261,2013,26,600226
41262,2014,26,600226
41263,2014,26,600226
41264,2014,26,600226
41265,2015,26,600226
41266,2015,26,600226
41267,2015,26,600226
41268,2016,26,600226
41269,2016,26,600226
41270,2016,26,600226
41271,2011,26,400402
41272,2012,26,400402
41273,2013,26,400402
41274,2014,26,400402
41275,2015,26,400402
41276,2016,26,400402
41277,2011,26,505897
41278,2012,26,505897
41279,2013,26,505897
41280,2014,26,505897
41281,2015,26,505897
41282,2016,26,505897
41283,2011,26,603810
41284,2012,26,603810
41285,2013,26,603810
41286,2014,26,603810
41287,2015,26,603810
41288,2016,26,603810
41289,2013,26,602501
41290,2011,26,600656
41291,2012,26,600656
41292,2013,26,600656
41293,2014,26,600656
41294,2015,26,600656
41295,2016,26,600656
41296,2011,26,590065
41297,2012,26,590065
41298,2013,26,590065
41299,2014,26,590065
41300,2015,26,590065
41301,2016,26,590065
41302,2011,26,600024
41303,2012,26,600024
41304,2013,26,600024
41305,2014,26,600024
41306,2015,26,600024
41307,2016,26,600024
41308,2011,26,500158
41309,2012,26,500158
41310,2013,26,500158
41311,2014,26,500158
41312,2015,26,500158
41313,2016,26,500158
41314,2011,26,400277
41315,2012,26,400277
41316,2013,26,400277
41317,2014,26,400277
41318,2015,26,400277
41319,2016,26,400277
41320,2011,26,600062
41321,2012,26,600062
41322,2013,26,600062
41323,2014,26,600062
41324,2015,26,600062
41325,2016,26,600062
41326,2011,26,290011
41327,2012,26,290011
41328,2013,26,290011
41329,2014,26,290011
41330,2015,26,290011
41331,2016,26,290011
41332,2011,26,200004
41333,2012,26,200004
41334,2013,26,200004
41335,2014,26,200004
41336,2015,26,200004
41337,2016,26,200004
41338,2011,26,601874
41339,2012,26,601874
41340,2013,26,601874
41341,2014,26,601874
41342,2015,26,601874
41343,2016,26,601874
41344,2011,26,400183
41345,2012,26,400183
41346,2013,26,400183
41347,2014,26,400183
41348,2015,26,400183
41349,2016,26,400183
41350,2011,26,600069
41351,2012,26,600069
41352,2013,26,600069
41353,2014,26,600069
41354,2015,26,600069
41355,2016,26,600069
41356,2011,26,600026
41357,2012,26,600026
41358,2013,26,600026
41359,2014,26,600026
41360,2015,26,600026
41361,2016,26,600026
41362,2011,26,604239
41363,2012,26,604239
41364,2013,26,604239
41365,2014,26,604239
41366,2015,26,604239
41367,2016,26,604239
41368,2011,26,601371
41369,2012,26,601371
41370,2013,26,601371
41371,2014,26,601371
41372,2015,26,601371
41373,2016,26,601371
41374,2011,26,600514
41375,2012,26,600514
41376,2013,26,600514
41377,2014,26,600514
41378,2015,26,600514
41379,2016,26,600514
41380,2011,26,600752
41381,2012,26,600752
41382,2013,26,600752
41383,2014,26,600752
41384,2015,26,600752
41385,2016,26,600752
41386,2011,26,600088
41387,2012,26,600088
41388,2013,26,600088
41389,2014,26,600088
41390,2015,26,600088
41391,2016,26,600088
41392,2011,26,600521
41393,2012,26,600521
41394,2013,26,600521
41395,2014,26,600521
41396,2015,26,600521
41397,2016,26,600521
41398,2011,26,501486
41399,2012,26,501486
41400,2013,26,501486
41401,2014,26,501486
41402,2015,26,501486
41403,2016,26,501486
41404,2011,26,600252
41405,2012,26,600252
41406,2013,26,600252
41407,2014,26,600252
41408,2015,26,600252
41409,2016,26,600252
41410,2011,26,100039
41411,2012,26,100039
41412,2013,26,100039
41413,2014,26,100039
41414,2015,26,100039
41415,2016,26,100039
41416,2011,26,100239
41417,2012,26,100239
41418,2013,26,100239
41419,2014,26,100239
41420,2015,26,100239
41421,2016,26,100239
41422,2011,26,601381
41423,2012,26,601381
41424,2013,26,601381
41425,2014,26,601381
41426,2015,26,601381
41427,2016,26,601381
41428,2011,26,500654
41429,2012,26,500654
41430,2013,26,500654
41431,2014,26,500654
41432,2015,26,500654
41433,2016,26,500654
41434,2011,26,600323
41435,2012,26,600323
41436,2013,26,600323
41437,2014,26,600323
41438,2015,26,600323
41439,2016,26,600323
41440,2011,26,100047
41441,2012,26,100047
41442,2013,26,100047
41443,2014,26,100047
41444,2015,26,100047
41445,2016,26,100047
41446,2011,26,190195
41447,2012,26,190195
41448,2013,26,190195
41449,2014,26,190195
41450,2015,26,190195
41451,2016,26,190195
41452,2011,26,500717
41453,2012,26,500717
41454,2013,26,500717
41455,2014,26,500717
41456,2015,26,500717
41457,2016,26,500717
41458,2011,26,400002
41459,2012,26,400002
41460,2013,26,400002
41461,2014,26,400002
41462,2015,26,400002
41463,2016,26,400002
41464,2011,26,390007
41465,2012,26,390007
41466,2013,26,390007
41467,2014,26,390007
41468,2015,26,390007
41469,2016,26,390007
41470,2011,26,600240
41471,2012,26,600240
41472,2013,26,600240
41473,2014,26,600240
41474,2015,26,600240
41475,2016,26,600240
41476,2011,26,600241
41477,2012,26,600241
41478,2013,26,600241
41479,2014,26,600241
41480,2015,26,600241
41481,2016,26,600241
41482,2011,26,600245
41483,2012,26,600245
41484,2013,26,600245
41485,2014,26,600245
41486,2015,26,600245
41487,2016,26,600245
41488,2011,26,600243
41489,2012,26,600243
41490,2013,26,600243
41491,2014,26,600243
